record_type,route_id,route_condition,model_seed,sample_index,debug_step,t_s,theta_true_deg,theta_sched_fusion_lpv_mpc_deg,theta_sched_mtcn_lpv_mpc_deg,theta_mtcn_deg,theta_imu_deg,theta_fused_deg,variance_imu_rad2,imu_valid,K_imu_eff,fallback_exact,imu_uncertainty_halfwidth_deg,local_fusion_effect_deg
trace,P2,Sharp-turn transition,7,4702,4702.0,47.02,-2.5740024074074053,-3.4283414542573887,-3.5899412481076305,-3.221564514525193,-2.563424493511082,-3.0241225082209637,1.25361046020741e-05,1,0.3,0,0.397612480095548,-0.19744200630422926
trace,P2,Sharp-turn transition,7,4703,4703.0,47.03,-2.5610036111111096,-3.4186636529598,-3.582536498355964,-3.2182188534500473,-2.54708759912052,-3.0168794771511895,1.26181218417544e-05,1,0.3,0,0.39891104585981485,-0.2013393762988578
trace,P2,Sharp-turn transition,7,4704,4704.0,47.04,-2.5480048148148144,-3.4089858516622114,-3.5751317486043046,-3.215233530973067,-2.518492734307739,-3.006211291973468,1.24597453386832e-05,1,0.3,0,0.39639967227590406,-0.20902223899959882
trace,P2,Sharp-turn transition,7,4705,4705.0,47.05,-2.5350060185185135,-3.3993080503646174,-3.567726998852633,-3.2110029003298615,-2.5483132274334044,-3.0121959984609257,1.22603188896403e-05,1,0.3,0,0.39321455668374505,-0.1988069018689358
trace,P2,Sharp-turn transition,7,4706,4706.0,47.06,-2.522014444444441,-3.390778419916649,-3.560597770939669,-3.2078357608056636,-2.5908567607058597,-3.0227420607757227,1.21549814853398e-05,1,0.3,0,0.3915217152002502,-0.18509370002994086
trace,P2,Sharp-turn transition,7,4707,4707.0,47.07,-2.509022870370368,-3.3822487894686812,-3.5534685430266997,-3.2059435140284056,-2.595616701830864,-3.0228454703691408,1.20166220311369e-05,1,0.3,0,0.389287003031803,-0.18309804365926485
trace,P2,Sharp-turn transition,7,4708,4708.0,47.08,-2.4960312962962954,-3.3737191590207134,-3.5463393151137304,-3.2026045432104926,-2.6163387997982146,-3.026724820186806,1.19246502366297e-05,1,0.3,0,0.3877943957549946,-0.17587972302368637
trace,P2,Sharp-turn transition,7,4709,4709.0,47.09,-2.4830397222222174,-3.365189528572745,-3.5392100872007553,-3.1994343534854317,-2.6033735703266103,-3.020616118537786,1.20233153335738e-05,1,0.3,0,0.38939540508131193,-0.17881823494764548
trace,P2,Sharp-turn transition,7,4710,4710.0,47.1,-2.4700481481481447,-3.3566598981247777,-3.532080859287786,-3.194989952039695,-2.5966057125942754,-3.01547468020607,1.19045107015302e-05,1,0.3,0,0.38746678450213184,-0.17951527183362526
trace,P2,Sharp-turn transition,7,4711,4711.0,47.11,-2.4570710185185174,-3.348259508906831,-3.5251151114743586,-3.191331906331956,-2.5690271701817426,-3.004640485486894,1.18363862468709e-05,1,0.3,0,0.38635654000260256,-0.18669142084506207
trace,P2,Sharp-turn transition,7,4712,4712.0,47.12,-2.444093888888891,-3.3398591196888785,-3.5181493636609313,-3.1891774403327275,-2.5321032637855363,-2.99205518736857,1.17640720643632e-05,1,0.3,0,0.38517451278131964,-0.19712225296415742
trace,P2,Sharp-turn transition,7,4713,4713.0,47.13,-2.4311167592592584,-3.331458730470926,-3.5111836158474983,-3.1853351041207794,-2.52153598307463,-2.986195367806935,1.16968380585354e-05,1,0.3,0,0.3840722612487173,-0.1991397363138443
trace,P2,Sharp-turn transition,7,4714,4714.0,47.14,-2.418139629629626,-3.3230583412529797,-3.5042178680340657,-3.1816307739623224,-2.499182454067149,-2.9768962779937698,1.16414755489777e-05,1,0.3,0,0.3831622535971157,-0.20473449596855264
trace,P2,Sharp-turn transition,7,4715,4715.0,47.15,-2.405162499999999,-3.314657952035033,-3.4972521202206384,-3.176889446839091,-2.5160659017654896,-2.9786423833170077,1.16128609366795e-05,1,0.3,0,0.38269105967709927,-0.19824706352208343
trace,P2,Sharp-turn transition,7,4716,4716.0,47.16,-2.3922070370370294,-3.3065342325707032,-3.490341879158433,-3.172587451728237,-2.501649947603551,-2.971306200490828,1.15610734685594e-05,1,0.3,0,0.3818368022382114,-0.20128125123740892
trace,P2,Sharp-turn transition,7,4717,4717.0,47.17,-2.3792515740740714,-3.2984105131063792,-3.4834316380962327,-3.1699824777219656,-2.4849527812881695,-2.9644735687918273,1.15271487288556e-05,1,0.3,0,0.38127616092092687,-0.2055089089301383
trace,P2,Sharp-turn transition,7,4718,4718.0,47.18,-2.366296111111113,-3.2902867936420614,-3.4765213970340327,-3.165476222226326,-2.426733170349402,-2.943853306663248,1.14905383464403e-05,1,0.3,0,0.3806702102539533,-0.22162291556307823
trace,P2,Sharp-turn transition,7,4719,4719.0,47.19,-2.3533406481481496,-3.282163074177738,-3.4696111559718332,-3.161074610316475,-2.417821646914069,-2.9380987212957512,1.15738294027007e-05,1,0.3,0,0.38204739437465507,-0.22297588902072363
trace,P2,Sharp-turn transition,7,4720,4720.0,47.2,-2.3403851851851796,-3.274039354713414,-3.462700914909627,-3.155872392241046,-2.4665996719059384,-2.9490905761405144,1.15231923282083e-05,1,0.3,0,0.38121072363263786,-0.20678181610053148
trace,P2,Sharp-turn transition,7,4721,4721.0,47.21,-2.327458611111113,-3.265992897043801,-3.455742754248214,-3.1508809242039946,-2.487647715699912,-2.9519109616527697,1.15021420972273e-05,1,0.3,0,0.3808623721658036,-0.1989699625512249
trace,P2,Sharp-turn transition,7,4722,4722.0,47.22,-2.3145320370370404,-3.2579464393741935,-3.4487845935867956,-3.1477588861016117,-2.453438932833879,-2.9394629001212937,1.17468040222576e-05,1,0.3,0,0.38489171732465716,-0.20829598598031795
trace,P2,Sharp-turn transition,7,4723,4723.0,47.23,-2.301605462962957,-3.24989998170458,-3.4418264329253776,-3.142568794827218,-2.416243888855735,-2.924671323035772,1.17374999402365e-05,1,0.3,0,0.38473925996353864,-0.21789747179144614
trace,P2,Sharp-turn transition,7,4724,4724.0,47.24,-2.2886788888888847,-3.2418535240349726,-3.4348682722639587,-3.13751401294647,-2.4073427341892684,-2.918462629319307,1.18102260174184e-05,1,0.3,0,0.38592935022067887,-0.21905138362716325
trace,P2,Sharp-turn transition,7,4725,4725.0,47.25,-2.2757523148148175,-3.2338070663653595,-3.4279101116025457,-3.1315706597422444,-2.399497659204635,-2.911948759580964,1.17181925908067e-05,1,0.3,0,0.3844226954209102,-0.21962190016128025
trace,P2,Sharp-turn transition,7,4726,4726.0,47.26,-2.2628618518518544,-3.2263633339213325,-3.4208015296715706,-3.125907709903991,-2.397501174640895,-2.9073857493250657,1.16610324522182e-05,1,0.3,0,0.38348396206941565,-0.21852196057892526
trace,P2,Sharp-turn transition,7,4727,4727.0,47.27,-2.249971388888885,-3.2189196014772934,-3.4136929477405893,-3.1221678947564873,-2.3824942898728083,-2.90026581329138,1.1754451643603e-05,1,0.3,0,0.3850169865970252,-0.22190208146510715
trace,P2,Sharp-turn transition,7,4728,4728.0,47.28,-2.2370809259259268,-3.2114758690332663,-3.406584365809608,-3.116253169342286,-2.399859394598612,-2.901335036919184,1.18463046763099e-05,1,0.3,0,0.3865183819516357,-0.21491813242310176
trace,P2,Sharp-turn transition,7,4729,4729.0,47.29,-2.224190462962963,-3.204032136589239,-3.399475783878632,-3.110477106247497,-2.416920589862878,-2.90241015133211,1.18016346515931e-05,1,0.3,0,0.3857889522536779,-0.20806695491538685
trace,P2,Sharp-turn transition,7,4730,4730.0,47.3,-2.211299999999994,-3.1965884041452,-3.3923672019476507,-3.1036900328530614,-2.420853611289257,-2.8988391063839214,1.18738062568076e-05,1,0.3,0,0.38696677933973783,-0.20485092646914005
trace,P2,Sharp-turn transition,7,4731,4731.0,47.31,-2.1984528703703674,-3.188753349420274,-3.384991973842483,-3.097097399514623,-2.40555331726779,-2.8896341748405736,1.18226135784503e-05,1,0.3,0,0.38613169480000203,-0.20746322467404932
trace,P2,Sharp-turn transition,7,4732,4732.0,47.32,-2.185605740740741,-3.180918294695342,-3.377616745737315,-3.092536933572254,-2.3650754322270484,-2.8742984831686926,1.17452115722454e-05,1,0.3,0,0.3848656276072848,-0.2182384504035615
trace,P2,Sharp-turn transition,7,4733,4733.0,47.33,-2.1727586111111146,-3.1730832399704165,-3.3702415176321474,-3.0858268732438905,-2.355239018048725,-2.8666505166853384,1.174339255875e-05,1,0.3,0,0.38483582384964304,-0.21917635655855205
trace,P2,Sharp-turn transition,7,4734,4734.0,47.34,-2.1599114814814766,-3.1652481852454786,-3.362866289526974,-3.0792796026696747,-2.340568938599805,-2.857666403448714,1.18280643569578e-05,1,0.3,0,0.38622069693948635,-0.22161319922096068
trace,P2,Sharp-turn transition,7,4735,4735.0,47.35,-2.1470643518518506,-3.157413130520552,-3.355491061421806,-3.0715923962652276,-2.31298754712565,-2.8440109415233574,1.17403509821716e-05,1,0.3,0,0.3847859837619672,-0.2275814547418702
trace,P2,Sharp-turn transition,7,4736,4736.0,47.36,-2.1342677777777785,-3.1497690409639114,-3.3477483201698517,-3.064246390834877,-2.26775535764885,-2.825299080879068,1.16807579975878e-05,1,0.3,0,0.38380817152814967,-0.23894730995580904
trace,P2,Sharp-turn transition,7,4737,4737.0,47.37,-2.121471203703707,-3.142124951407276,-3.340005578917902,-3.058975073554102,-2.254683454208201,-2.817687587750336,1.16116898396669e-05,1,0.3,0,0.38267176298274397,-0.24128748580376636
trace,P2,Sharp-turn transition,7,4738,4738.0,47.38,-2.1086746296296286,-3.134480861850629,-3.3322628376659416,-3.0514558704884487,-2.2767058800256907,-2.8190308733496234,1.16566384137866e-05,1,0.3,0,0.3834117042294276,-0.23242499713882525
trace,P2,Sharp-turn transition,7,4739,4739.0,47.39,-2.095878055555557,-3.1268367722939883,-3.3245200964139867,-3.0441203395198877,-2.2836400043957203,-2.8159762389826364,1.16396150529151e-05,1,0.3,0,0.3831316346113375,-0.22814410053725132
trace,P2,Sharp-turn transition,7,4740,4740.0,47.4,-2.083081481481485,-3.119192682737353,-3.3167773551620376,-3.035546820019529,-2.295154421526784,-2.813429100471705,1.17021054657113e-05,1,0.3,0,0.38415873065462386,-0.2221177195478239
trace,P2,Sharp-turn transition,7,4741,4741.0,47.41,-2.070342685185179,-3.112402065583325,-3.308591035086801,-3.027230394116987,-2.28282641733461,-2.803909201082272,1.16593510089444e-05,1,0.3,0,0.383456313155087,-0.22332119303471476
trace,P2,Sharp-turn transition,7,4742,4742.0,47.42,-2.0576038888888846,-3.1056114484292965,-3.3004047150115694,-3.0208773387396706,-2.308607641812194,-2.8071964296614267,1.16021955091527e-05,1,0.3,0,0.3825152846739584,-0.21368090907824389
trace,P2,Sharp-turn transition,7,4743,4743.0,47.43,-2.0448650925925955,-3.098820831275274,-3.2922183949363433,-3.012453321731997,-2.3488616634212174,-2.8133758242387628,1.16164224109478e-05,1,0.3,0,0.3827497377189282,-0.1990774974932341
trace,P2,Sharp-turn transition,7,4744,4744.0,47.44,-2.032126296296301,-3.0920302141212512,-3.284032074861112,-3.0041840939894504,-2.3598494084350348,-2.810883688323124,1.15777031868198e-05,1,0.3,0,0.3821113250436297,-0.19330040566632656
trace,P2,Sharp-turn transition,7,4745,4745.0,47.45,-2.019387499999995,-3.085239596967223,-3.2758457547858746,-2.9944645252503337,-2.391632477103353,-2.813614910806242,1.15230506947875e-05,1,0.3,0,0.38120838086410613,-0.18084961444409187
trace,P2,Sharp-turn transition,7,4746,4746.0,47.46,-2.0067137037037,-3.0782424316265256,-3.267154536148602,-2.9849584755351803,-2.398865218351456,-2.8091304983800667,1.14776449071795e-05,1,0.3,0,0.3804565768406369,-0.17582797715511367
trace,P2,Sharp-turn transition,7,4747,4747.0,47.47,-1.994039907407406,-3.0712452662858283,-3.2584633175113353,-2.9773894084447243,-2.4097130105942353,-2.807086489089577,1.14584947100114e-05,1,0.3,0,0.38013905263971803,-0.17030291935514752
trace,P2,Sharp-turn transition,7,4748,4748.0,47.48,-1.9813661111111056,-3.0642481009451252,-3.249772098874057,-2.967766724515873,-2.3910975139326998,-2.7947659613409193,1.145485208277e-05,1,0.3,0,0.38007862520270413,-0.17300076317495394
trace,P2,Sharp-turn transition,7,4749,4749.0,47.49,-1.9686923148148114,-3.057250935604428,-3.2410808802367845,-2.9583739471535115,-2.368501106870637,-2.781412095068646,1.14436551420242e-05,1,0.3,0,0.37989281929715574,-0.1769618520848657
trace,P2,Sharp-turn transition,7,4750,4750.0,47.5,-1.956018518518517,-3.0502537702637302,-3.232389661599512,-2.947472537555191,-2.3571212678239384,-2.770367156635818,1.14591124227554e-05,1,0.3,0,0.38014929890585814,-0.177105380919373
trace,P2,Sharp-turn transition,7,4751,4751.0,47.51,-1.943416944444446,-3.042697951091708,-3.2231354873453912,-2.936935372607027,-2.328877839313081,-2.7545181126188445,1.14504660757799e-05,1,0.3,0,0.38000585311016144,-0.1824172599881826
trace,P2,Sharp-turn transition,7,4752,4752.0,47.52,-1.9308153703703688,-3.03514213191968,-3.213881313091259,-2.9282711080990493,-2.338292728550882,-2.7512775942345984,1.14956585484586e-05,1,0.3,0,0.3807550144309645,-0.17699351386445095
trace,P2,Sharp-turn transition,7,4753,4753.0,47.53,-1.9182137962962973,-3.027586312747658,-3.204627138837132,-2.917690774439965,-2.315471499153857,-2.737024991854133,1.14683569916079e-05,1,0.3,0,0.38030260955225864,-0.180665782585832
trace,P2,Sharp-turn transition,7,4754,4754.0,47.54,-1.9056122222222205,-3.0200304935756357,-3.195372964583011,-2.907286619289359,-2.295183837817413,-2.7236557848477774,1.16521819897554e-05,1,0.3,0,0.3833384065766123,-0.18363083444158157
trace,P2,Sharp-turn transition,7,4755,4755.0,47.55,-1.8930106481481435,-3.0124746744036077,-3.186118790328879,-2.8954257495230467,-2.2781462761882754,-2.7102419075226147,1.17222657529907e-05,1,0.3,0,0.3844895009427723,-0.18518384200043192
trace,P2,Sharp-turn transition,7,4756,4756.0,47.56,-1.880488518518518,-3.004527454870966,-3.1762551235300274,-2.8840839132252185,-2.247571905713728,-2.693130310971773,1.1675300291965e-05,1,0.3,0,0.3837184959798582,-0.1909536022534457
trace,P2,Sharp-turn transition,7,4757,4757.0,47.57,-1.867966388888887,-2.9965802353383246,-3.166391456731177,-2.8743868955365044,-2.2808155125794873,-2.696315480649401,1.16834373924306e-05,1,0.3,0,0.38385218899126844,-0.17807141488710343
trace,P2,Sharp-turn transition,7,4758,4758.0,47.58,-1.8554442592592617,-2.9886330158056773,-3.156527789932331,-2.862860236298534,-2.2907252979039967,-2.691219754780172,1.16650167309744e-05,1,0.3,0,0.3835494698415709,-0.1716404815183621
trace,P2,Sharp-turn transition,7,4759,4759.0,47.59,-1.842922129629625,-2.98068579627303,-3.146664123133469,-2.851459876001906,-2.2579641547290206,-2.6734111596200414,1.21161175919837e-05,1,0.3,0,0.390895295468351,-0.17804871638186448
trace,P2,Sharp-turn transition,7,4760,4760.0,47.6,-1.8303999999999996,-2.9727385767403884,-3.1368004563346177,-2.838666085706989,-2.225945118132411,-2.6548497954346177,1.20402809064891e-05,1,0.3,0,0.3896700376234435,-0.18381629027237123
trace,P2,Sharp-turn transition,7,4761,4761.0,47.61,-1.8179645370370374,-2.9637560744663243,-3.12630776238142,-2.82657113643119,-2.2059737809147935,-2.640391929776269,1.19803231697016e-05,1,0.3,0,0.38869859464635237,-0.18617920665492083
trace,P2,Sharp-turn transition,7,4762,4762.0,47.62,-1.8055290740740753,-2.95477357219226,-3.115815068428222,-2.8158491642111647,-2.1853839173564897,-2.6267095901547606,1.1887611542303e-05,1,0.3,0,0.3871916707880292,-0.18913957405640414
trace,P2,Sharp-turn transition,7,4763,4763.0,47.63,-1.793093611111107,-2.94579106991819,-3.105322374475013,-2.80335933884332,-2.1666311431797602,-2.6123408801442545,1.17848456244304e-05,1,0.3,0,0.3855144425528912,-0.19101845869906553
trace,P2,Sharp-turn transition,7,4764,4764.0,47.64,-1.7806581481481452,-2.9368085676441256,-3.094829680521815,-2.791029870499739,-2.105496450062598,-2.5853698443685973,1.17610070003893e-05,1,0.3,0,0.38512433196701307,-0.20566002613114165
trace,P2,Sharp-turn transition,7,4765,4765.0,47.65,-1.7682226851851885,-2.9278260653700614,-3.0843369865686174,-2.7771229904635426,-2.0817996036096775,-2.5685259744073807,1.16830127892189e-05,1,0.3,0,0.38384521388849574,-0.20859701605616188
trace,P2,Sharp-turn transition,7,4766,4766.0,47.66,-1.7558811111111068,-2.9180538071300983,-3.073211118943457,-2.764054639262073,-2.0788581261702235,-2.558495685334516,1.16645054429126e-05,1,0.3,0,0.38354106409220656,-0.20555895392755685
trace,P2,Sharp-turn transition,7,4767,4767.0,47.67,-1.7435395370370361,-2.908281548890141,-3.062085251318302,-2.752469618584957,-2.0733852678139653,-2.548744313353663,1.16271512621876e-05,1,0.3,0,0.38292644949448285,-0.20372530523129395
trace,P2,Sharp-turn transition,7,4768,4768.0,47.68,-1.7311979629629657,-2.8985092906501895,-3.050959383693152,-2.7388792542164477,-2.041653060956631,-2.5297113962385045,1.16242468727617e-05,1,0.3,0,0.38287862019530533,-0.20916785797794324
trace,P2,Sharp-turn transition,7,4769,4769.0,47.69,-1.7188563888888895,-2.888737032410232,-3.039833516067997,-2.725663386495218,-1.9852452087357195,-2.5035379331673666,1.15973514453388e-05,1,0.3,0,0.3824354238453351,-0.22212545332785139
trace,P2,Sharp-turn transition,7,4770,4770.0,47.7,-1.7065148148148133,-2.878964774170269,-3.028707648442836,-2.7110021655821264,-1.9679097622150659,-2.488074444572008,1.1671219930919e-05,1,0.3,0,0.38365143788340467,-0.22292772101011815
trace,P2,Sharp-turn transition,7,4771,4771.0,47.71,-1.6942743518518517,-2.8689257424759864,-3.016936752861951,-2.6970482206039446,-1.9451084520695696,-2.4714662900436357,1.16825897371259e-05,1,0.3,0,0.38383826414042477,-0.22558193056030884
trace,P2,Sharp-turn transition,7,4772,4772.0,47.72,-1.6820338888888904,-2.8588867107817038,-3.005165857281065,-2.684817076437744,-1.9300955444041827,-2.4584006168276784,1.17150390282868e-05,1,0.3,0,0.3843709646369901,-0.2264164596100655
trace,P2,Sharp-turn transition,7,4773,4773.0,47.73,-1.6697934259259228,-2.8488476790874153,-2.9933949617001687,-2.6697225470425097,-1.8912542921432363,-2.43618207057273,1.16465191785685e-05,1,0.3,0,0.3832452464789964,-0.2335404764697797
trace,P2,Sharp-turn transition,7,4774,4774.0,47.74,-1.6575529629629615,-2.8388086473931327,-2.9816240661192834,-2.6548601622549293,-1.9201361226540814,-2.434442950374675,1.16034108421805e-05,1,0.3,0,0.38253531843762006,-0.2204172118802541
trace,P2,Sharp-turn transition,7,4775,4775.0,47.75,-1.6453124999999997,-2.8287696156988495,-2.9698531705383977,-2.638884590891406,-1.9332971143450204,-2.427208347927491,1.16987604746135e-05,1,0.3,0,0.38410382175898133,-0.21167624296391496
trace,P2,Sharp-turn transition,7,4776,4776.0,47.76,-1.6331803703703758,-2.818009917979034,-2.9574497694736457,-2.6235317707725194,-1.9112102433469598,-2.4098353125448533,1.16283930444246e-05,1,0.3,0,0.38294689726181813,-0.21369645822766614
trace,P2,Sharp-turn transition,7,4777,4777.0,47.77,-1.6210482407407345,-2.807250220259214,-2.9450463684088874,-2.6097424527640523,-1.902991968759102,-2.397717307562571,1.17678567946074e-05,1,0.3,0,0.38523646685596075,-0.2120251452014812
trace,P2,Sharp-turn transition,7,4778,4778.0,47.78,-1.6089161111111105,-2.7964905225393983,-2.9326429673441408,-2.5936452475245955,-1.8743368318429858,-2.3778527228201085,1.17268387069453e-05,1,0.3,0,0.38456448991576786,-0.21579252470448695
trace,P2,Sharp-turn transition,7,4779,4779.0,47.79,-1.5967839814814806,-2.7857308248195833,-2.920239566279394,-2.5778795318502734,-1.8859289592507065,-2.3702943600704005,1.17551774922658e-05,1,0.3,0,0.38502887399761143,-0.2075851717798729
trace,P2,Sharp-turn transition,7,4780,4780.0,47.8,-1.5846518518518453,-2.7749711270997626,-2.907836165214636,-2.5606966047964,-1.8403186498319317,-2.344583218307061,1.16873980234016e-05,1,0.3,0,0.3839172455322241,-0.2161133864893392
trace,P2,Sharp-turn transition,7,4781,4781.0,47.81,-1.5726352777777757,-2.76426163124842,-2.8947803340001,-2.544430530330267,-1.806496628391543,-2.3230503597486503,1.16631849507839e-05,1,0.3,0,0.3835193539008435,-0.22138017058161674
trace,P2,Sharp-turn transition,7,4782,4782.0,47.82,-1.5606187037037065,-2.7535521353970718,-2.8817245027855702,-2.5300074357651265,-1.8221882912257135,-2.3176616924033038,1.19471114429836e-05,1,0.3,0,0.3881594476411737,-0.21234574336182277
trace,P2,Sharp-turn transition,7,4783,4783.0,47.83,-1.5486021296296313,-2.7428426395457235,-2.8686686715710343,-2.5125279375001717,-1.820915445064829,-2.305044189769571,1.19749692827601e-05,1,0.3,0,0.3886117321781002,-0.20748374773060085
trace,P2,Sharp-turn transition,7,4784,4784.0,47.84,-1.5365855555555505,-2.732133143694375,-2.8556128403564927,-2.4955361566874723,-1.853709746917793,-2.3029882337565666,1.19029519992618e-05,1,0.3,0,0.3874414174315492,-0.19254792293090572
trace,P2,Sharp-turn transition,7,4785,4785.0,47.85,-1.524568981481481,-2.7214236478430274,-2.8425570091419567,-2.4772891488785334,-1.863138031913892,-2.2930438137891374,1.17956902625305e-05,1,0.3,0,0.3856917806098605,-0.184245335089396
trace,P2,Sharp-turn transition,7,4786,4786.0,47.86,-1.5126751851851834,-2.7103026579710523,-2.82885167903013,-2.4599064680302907,-1.8380196632757588,-2.273340426603932,1.17087232815163e-05,1,0.3,0,0.3842673406990712,-0.1865660414263588
trace,P2,Sharp-turn transition,7,4787,4787.0,47.87,-1.5007813888888857,-2.699181668099072,-2.815146348918286,-2.4441621601809373,-1.8507588355734124,-2.2661411627986796,1.17238058735731e-05,1,0.3,0,0.38451475803716634,-0.17802099738225774
trace,P2,Sharp-turn transition,7,4788,4788.0,47.88,-1.4888875925925882,-2.688060678227103,-2.801441018806459,-2.425900895824541,-1.8380919214764775,-2.2495582035201207,1.1749486085789e-05,1,0.3,0,0.384935654599796,-0.17634269230442046
trace,P2,Sharp-turn transition,7,4789,4789.0,47.89,-1.4769937962962962,-2.6769396883551284,-2.7877356886946325,-2.4085565673625964,-1.8523778826231199,-2.2417029619407547,1.16803621296069e-05,1,0.3,0,0.3838016677270573,-0.1668536054218417
trace,P2,Sharp-turn transition,7,4790,4790.0,47.9,-1.4650999999999987,-2.6658186984831596,-2.7740303585828,-2.3895503658155954,-1.8276461584440649,-2.220979103604134,1.16268854774633e-05,1,0.3,0,0.3829220728169914,-0.16857126221146146
trace,P2,Sharp-turn transition,7,4791,4791.0,47.91,-1.4533362037037016,-2.6537933231721875,-2.759729049105062,-2.371951070477171,-1.8163412972701036,-2.2052681385150503,1.16632141797866e-05,1,0.3,0,0.3835198344677408,-0.16668293196212058
trace,P2,Sharp-turn transition,7,4792,4792.0,47.92,-1.4415724074074043,-2.641767947861221,-2.7454277396273294,-2.3559744005358763,-1.813249438168336,-2.1931569118256125,1.18726358542971e-05,1,0.3,0,0.38694770718875504,-0.1628174887102638
trace,P2,Sharp-turn transition,7,4793,4793.0,47.93,-1.429808611111113,-2.629742572550261,-2.7311264301495974,-2.3368845449492763,-1.7920054519835502,-2.1734208170595566,1.18516106972298e-05,1,0.3,0,0.3866049340486263,-0.16346372788971975
trace,P2,Sharp-turn transition,7,4794,4794.0,47.94,-1.418044814814816,-2.617717197239294,-2.716825120671865,-2.318894443107792,-1.7418294616746026,-2.145774948677837,1.17962136609354e-05,1,0.3,0,0.3857003374733828,-0.173119494429955
trace,P2,Sharp-turn transition,7,4795,4795.0,47.95,-1.406281018518513,-2.605691821928322,-2.702523811194121,-2.299141781426693,-1.71759187497011,-2.1246768094897193,1.1989342755855e-05,1,0.3,0,0.3888448862276325,-0.17446497193697352
trace,P2,Sharp-turn transition,7,4796,4796.0,47.96,-1.3946544444444446,-2.592625067487439,-2.687682947772321,-2.280945451678102,-1.7184739805885088,-2.1122040103512214,1.19244069805926e-05,1,0.3,0,0.3877904403430059,-0.16874144132688063
trace,P2,Sharp-turn transition,7,4797,4797.0,47.97,-1.383027870370371,-2.5795583130465505,-2.6728420843505156,-2.264550366106332,-1.672146463694549,-2.0868291953827995,1.18254083906118e-05,1,0.3,0,0.3861773319926365,-0.17772117072353266
trace,P2,Sharp-turn transition,7,4798,4798.0,47.98,-1.3714012962962914,-2.5664915586056503,-2.6580012209287043,-2.244517119194555,-1.6389279718538192,-2.062840374992338,1.17658543940679e-05,1,0.3,0,0.3852036898371591,-0.18167674420221713
trace,P2,Sharp-turn transition,7,4799,4799.0,47.99,-1.3597747222222174,-2.553424804164761,-2.6431603575068983,-2.225896722493116,-1.6101465032831583,-2.0411716567301275,1.17986534549411e-05,1,0.3,0,0.38574022233582683,-0.18472506576298864
trace,P2,Sharp-turn transition,7,4800,4800.0,48.0,-1.3481481481481494,-2.5403580497238725,-2.628319494085099,-2.205376222215105,-1.5797483884589634,-2.017687872088264,1.18387677565253e-05,1,0.3,0,0.38639540598472494,-0.18768835012684137
trace,P2,Sharp-turn transition,7,4801,4801.0,48.01,-1.3366660185185217,-2.5261630915886664,-2.569912394216557,-2.186862449675072,-1.5102295757423103,-1.9838725874952443,1.1904021562307e-05,1,0.3,0,0.3874588241939088,-0.20298986217982762
trace,P2,Sharp-turn transition,7,4802,4802.0,48.02,-1.3251838888888825,-2.5119681334534487,-2.5115052943479754,-2.1703990734321614,-1.4828666149478131,-1.964139335886853,1.1850586974534e-05,1,0.3,0,0.3865882365379503,-0.20625973754530835
trace,P2,Sharp-turn transition,7,4803,4803.0,48.03,-1.3137017592592548,-2.4977731753182426,-2.4530981944794337,-2.149925765261248,-1.4624813822710359,-1.9436924503641801,1.18803421328417e-05,1,0.3,0,0.38707326663195024,-0.20623331489706764
trace,P2,Sharp-turn transition,7,4804,4804.0,48.04,-1.302219629629633,-2.483578217183037,-2.394691094610892,-2.1306094142862686,-1.4423798669557044,-1.9241405500871023,1.1815530387192e-05,1,0.3,0,0.386016007418091,-0.20646886419916632
trace,P2,Sharp-turn transition,7,4805,4805.0,48.05,-1.2907374999999939,-2.469383259047825,-2.33628399474231,-2.1095880580514517,-1.4162443100113586,-1.9015849336394224,1.18870769619413e-05,1,0.3,0,0.38718296477548253,-0.20800312441202928
trace,P2,Sharp-turn transition,7,4806,4806.0,48.06,-1.2794070370370352,-2.4540108487411607,-2.284366572636928,-2.090883976302453,-1.358749004011436,-1.8712434846151487,1.18342539620835e-05,1,0.3,0,0.38632173802583736,-0.21964049168730426
trace,P2,Sharp-turn transition,7,4807,4807.0,48.07,-1.268076574074071,-2.438638438434491,-2.232449150531552,-2.074296280078455,-1.3454963858382003,-1.8556563118063767,1.18169232235807e-05,1,0.3,0,0.38603875888501915,-0.21863996827207832
trace,P2,Sharp-turn transition,7,4808,4808.0,48.08,-1.2567461111111122,-2.423266028127827,-2.1805317284261756,-2.0533641995224885,-1.30937873662583,-1.8301685606534932,1.17666060704014e-05,1,0.3,0,0.38521599425055464,-0.2231956388689953
trace,P2,Sharp-turn transition,7,4809,4809.0,48.09,-1.245415648148142,-2.407893617821151,-2.1286143063207654,-2.033439282860252,-1.2820335185323415,-1.8080175535618779,1.18939804251277e-05,1,0.3,0,0.3872953774144495,-0.22542172929837423
trace,P2,Sharp-turn transition,7,4810,4810.0,48.1,-1.2340851851851835,-2.3925212075144873,-2.0766968842153837,-2.0118315602955916,-1.231142343469627,-1.7776247952478024,1.17922058882885e-05,1,0.3,0,0.3856348109143617,-0.23420676504778926
trace,P2,Sharp-turn transition,7,4811,4811.0,48.11,-1.2229136111111112,-2.3393540695697372,-2.0305480645661658,0.0,-1.2436875655949657,0.1842067650477874,1.17829989618439e-05,1,0.3,0,0.3854842366846337,0.18420676504778744
