t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.65,0,0,-0.0709163095965978,0,0.240443324864017,0.318556675135984,0,0.559,0,95.1367821544409,-2.13810274374282e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068071
0.66,0,0,-0.0678962405785883,0,0.241137387558714,0.326462612441286,0,0.5676,0,92.341427847743,-2.21466766703315e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068248
0.67,0,0,-0.0650050954165242,0,0.241801894184709,0.334398105815292,0,0.5762,0,89.665353205055,-2.28459585471796e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072195
0.68,0,0,-0.0622373730719092,0,0.24243810647529,0.34236189352471,0,0.5848,0,87.1034785285592,-2.348411392461e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070525
0.69,0,0,-0.0595878067568678,0,0.243047232324618,0.350352767675382,0,0.5934,0,84.6509385611862,-2.40658597405741e-06,-660,660,-1.32,1.32,0,0,0,0,0.006995
0.7,0,0,-0.0570513540467763,0,0.243630428080792,0.358369571919208,0,0.602,0,82.3030737470835,-2.45954517197333e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072008
0.71,0,0,-0.0546231873957219,0,0.244188800742062,0.366411199257939,0,0.6106,0,80.0554219000041,-2.50767333653812e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069234
0.72,0,0,-0.0522986850359975,0,0.244723410060109,0.374476589939892,0,0.6192,0,77.9037100207061,-2.55131864790314e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073103
0.73,0,0,-0.0500734222547764,0,0.245235270554215,0.382564729445786,0,0.627800000000001,0,75.8438464850187,-2.59079682862762e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073475
0.74,0,0,-0.0479431630308897,0,0.245725353439995,0.390674646560006,0,0.636400000000001,0,73.8719135057181,-2.62639495574035e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075387
0.75,0,0,-0.0459038520190944,0,0.246194588476231,0.398805411523769,0,0.645000000000001,0,71.9841598812491,-2.65837455160067e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072326
0.76,0,0,-0.0439516068686163,0,0.24664386573323,0.40695613426677,0,0.653600000000001,0,70.1769939996302,-2.68697433014609e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073992
0.77,0,0,-0.0420827108642126,0,0.24707403728597,0.415125962714031,0,0.662200000000001,0,68.4469771422446,-2.71241263760658e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074521
0.78,0,0,-0.0402936058759353,0,0.247485918835202,0.423314081164799,0,0.670800000000001,0,66.7908170260489,-2.73488974755765e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069051
0.79,0,0,-0.038580885606611,0,0.247880291259548,0.431519708740453,0,0.679400000000001,0,65.2053616289049,-2.75458966569886e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072749
0.8,0,0,-0.036941289123989,0,0.248257902101481,0.43974209789852,0,0.688000000000001,0,63.6875932775438,-2.771681778313e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072057
0.81,0,0,-0.0353716946654566,0,0.248619466990003,0.447980533009998,0,0.696600000000001,0,62.2346229273826,-2.78632247230348e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073155
0.82,0,0,-0.03386911370648,0,0.248965671002683,0.456234328997318,0,0.705200000000001,0,60.8436847291887,-2.79865633601162e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070401
0.83,0,0,-0.0324306852795494,0,0.249297169969629,0.464502830030373,0,0.713800000000001,0,59.5121307801455,-2.80881737069194e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070033
0.84,0,0,-0.031053670535132,0,0.249614591721867,0.472785408278134,0,0.722400000000001,0,58.2374261301011,-2.81693011316975e-06,-660,660,-1.32,1.32,0,0,0,0,0.007681
0.85,0,0,-0.0297354475328708,0,0.249918537286476,0.481081462713525,0,0.731000000000001,0,57.0171439694241,-2.82311038901639e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073021
0.86,0,0,-0.0284735062546578,0,0.250209582030743,0.489390417969259,0,0.739600000000001,0,55.848961032927,-2.82746627178199e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080766
0.87,0,0,-0.0272654438296237,0,0.250488276757512,0.49771172324249,0,0.748200000000001,0,54.7306531891227,-2.83009869939121e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070265
0.88,0,0,-0.026108959962501,0,0.250755148753797,0.506044851246204,0,0.756800000000001,0,53.6600912176073,-2.83110222376592e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069955
0.89,0,0,-0.0250018525566889,0,0.251010702794657,0.514389297205344,0,0.765400000000001,0,52.6352367708459,-2.83056542471627e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071307
0.9,0,0,-0.0239420135235197,0,0.251255422104223,0.522744577895779,0,0.774000000000001,0,51.6541384831071,-2.82857168087958e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075242
0.91,0,0,-0.0229274247709432,0,0.251489769275725,0.531110230724277,0,0.782600000000002,0,50.7149282963946,-2.82519934557968e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073686
0.92,0,0,-0.0219561543616268,0,0.251714187152247,0.539485812847755,0,0.791200000000002,0,49.8158178767189,-2.82052228683938e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071681
