candidate_id,Kmax,p_help_threshold,slope_entry_deg,slope_exit_deg,innovation_min_deg,innovation_max_deg,quality_intercept,quality_slope,quality_floor,correction_limit_deg,correction_rate_limit_deg_s,sample_count,baseline_mae_deg,fused_mae_deg,mae_ratio,active_fraction,active_improve_fraction,active_degrade_fraction,fallback_fraction,gate_fraction,nonfinite_count,fallback_identity_max_abs,fold_mae_ratios,worst_fold_mae_ratio,near_flat_baseline_mae_deg,near_flat_fused_mae_deg,near_flat_mae_ratio,near_flat_mae_delta_deg,slope_baseline_mae_deg,slope_fused_mae_deg,slope_mae_ratio,slope_mae_delta_deg,transition_baseline_mae_deg,transition_fused_mae_deg,transition_mae_ratio,transition_mae_delta_deg,K_raw_p95_p05,K_eff_p95_p05,cap_fraction,acceptance_failures,development_accepted,fold,fit_run_count,held_run_count,covariance_psd,gate_model_sha256
V7C11,0.7,0.65,1.0,0.6,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9079336547583905,0.958006093670911,0.19277377750983885,0.738810218208651,0.04811483186338241,0.8058030603743167,0.1941969396256833,0,0.0,[],,0.6490165870693261,0.632032404025958,0.9738308952625367,-0.01698418304336813,0.9585962369397425,0.914485315356755,0.9539838360686572,-0.04411092158298746,1.042895883155031,1.0261078546554105,0.9839024884738903,-0.016788028499620467,0.4091291942466267,0.3957415677364162,0.42866012536145187,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C12,0.7,0.65,1.0,0.6,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9166613654965943,0.9672151366744125,0.13893273001916967,0.7504741473879233,0.051900246215353114,0.8601968447933671,0.13980315520663283,0,0.0,[],,0.6490165870693261,0.633819463066677,0.9765843827331554,-0.015197124002649054,0.9585962369397425,0.924278778029687,0.9642002987414057,-0.03431745891005544,1.042895883155031,1.0299743843900873,0.9876099819994947,-0.01292149876494375,0.4456084169181228,0.39447457458088747,0.42258830369688455,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C13,0.9,0.6,0.5,0.3,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.8998823103708259,0.9495107185461917,0.2262157164242798,0.7367768595041322,0.054704156186369625,0.7699334141665933,0.23006658583340672,0,0.0,[],,0.6490165870693261,0.6054884421604311,0.9329321533900251,-0.043528144908895006,0.9585962369397425,0.9073230145111711,0.9465121805691019,-0.05127322242857135,1.042895883155031,1.0220651269477277,0.9800260442640881,-0.020830756207303347,0.4786377267306549,0.5395100305181043,0.07912379101709137,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C14,0.9,0.6,0.5,0.3,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9109061177011855,0.9611424876105832,0.1624518217965305,0.7505232960563075,0.057679317505191265,0.8348298775985749,0.1651701224014252,0,0.0,[],,0.6490165870693261,0.6119919788557174,0.9429527550585486,-0.037024608213608645,0.9585962369397425,0.9191451183142894,0.9588449055971695,-0.03945111862545314,1.042895883155031,1.0290169159251046,0.9866918956589041,-0.013878967229926431,0.4786404013474115,0.5401138400313527,0.08524477216524018,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C15,0.9,0.6,0.8,0.48,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9011821618435596,0.9508822566814065,0.21915815998211732,0.7392293403309009,0.05134125195879347,0.7784412276720698,0.22155877232793014,0,0.0,[],,0.6490165870693261,0.6200096750457916,0.955306362577701,-0.029006912023534448,0.9585962369397425,0.907742883089976,0.9469501841441474,-0.050853353849766525,1.042895883155031,1.0226237834111385,0.9805617223432083,-0.020272099743892547,0.4786352437151195,0.5304024703811554,0.053894247672623324,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C16,0.9,0.6,0.8,0.48,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.91193985548947,0.9622332359215905,0.1570870221975357,0.7538140453459592,0.054315110432675305,0.8413170853965007,0.15868291460349931,0,0.0,[],,0.6490165870693261,0.6241484063312456,0.9616832894050146,-0.024868180738080503,0.9585962369397425,0.9195344884115649,0.9592510933979047,-0.039061748528177564,1.042895883155031,1.0285929498891806,0.9862853679865143,-0.014302933265850415,0.4786353510299619,0.5312158509512677,0.05902792599738754,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C17,0.9,0.6,1.0,0.6,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.902150483510823,0.9519039811796781,0.21582548144334784,0.7376663810608842,0.051358824434045464,0.7826341707930013,0.21736582920699862,0,0.0,[],,0.6490165870693261,0.6291125062867319,0.9693319382290794,-0.019904080782594202,0.9585962369397425,0.9080252993714251,0.9472447985715425,-0.05057093756831743,1.042895883155031,1.0243925002796568,0.982257689214961,-0.01850338287537423,0.40455385188562903,0.526623659819503,0.0419607659826423,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C18,0.9,0.6,1.0,0.6,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9127073394797092,0.9630430465675454,0.15458209430396466,0.7525196312136296,0.054288193227231295,0.8445027738452472,0.15549722615475278,0,0.0,[],,0.6490165870693261,0.6317115404892467,0.9733365110771338,-0.017305046580079364,0.9585962369397425,0.9197888529757662,0.9595164444961036,-0.038807383963976316,1.042895883155031,1.0295083003880048,0.9871630687365212,-0.01338758276702623,0.42330155337164255,0.5272430407836133,0.046902974834356306,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C19,0.9,0.65,0.5,0.3,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9047134798503926,0.954608326479024,0.2018248447120823,0.7362058318118354,0.05162240897862743,0.7945871068692466,0.20541289313075345,0,0.0,[],,0.6490165870693261,0.6116639263977798,0.9424472942360156,-0.0373526606715463,0.9585962369397425,0.9125306952440608,0.9519447918523621,-0.04606554169568167,1.042895883155031,1.0227690015642348,0.9807009674542897,-0.02012688159079623,0.47863886346168477,0.5415531864757084,0.08177108580737281,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C20,0.9,0.65,0.5,0.3,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9144803962336447,0.9649138872019821,0.14582974889757433,0.748205883309257,0.05491274438307933,0.8516300997771441,0.14836990022285595,0,0.0,[],,0.6490165870693261,0.6169474266283872,0.950588072662751,-0.03206916044093888,0.9585962369397425,0.92306131788896,0.9629302539677962,-0.03553491905078254,1.042895883155031,1.0287412799954094,0.9864275970513948,-0.014154603159621582,0.47864395386784336,0.5425782795737778,0.08913562548793126,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C21,0.9,0.65,0.8,0.48,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9058668044160165,0.9558252567646869,0.19573864213670755,0.7386622001820277,0.04882910505351822,0.8020524422708275,0.19794755772917244,0,0.0,[],,0.6490165870693261,0.6237151285740248,0.9610156982126581,-0.0253014584953013,0.9585962369397425,0.9129194626937513,0.952350350975911,-0.04567677424599115,1.042895883155031,1.0236524296135179,0.9815480587733296,-0.019243453541513134,0.4786352774986676,0.5327533396498206,0.05641827614054779,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C22,0.9,0.65,0.8,0.48,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9154112839875395,0.9658961133107743,0.14119109389076673,0.7512893460436867,0.05228867918191893,0.8573173292510279,0.1426826707489721,0,0.0,[],,0.6490165870693261,0.6269944518192757,0.9660684554311737,-0.022022135250050368,0.9585962369397425,0.9234239924015792,0.9633085931461108,-0.035172244538163255,1.042895883155031,1.0288260399634235,0.9865088707138793,-0.014069843191607534,0.4786355199471021,0.5346088144738153,0.0626895998404869,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C23,0.9,0.65,1.0,0.6,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9067340717785523,0.9567403538246942,0.19277648700458583,0.7370991658292163,0.048915296879062806,0.8058030603743167,0.1941969396256833,0,0.0,[],,0.6490165870693261,0.6315255905631322,0.9730500007940082,-0.0174909965061939,0.9585962369397425,0.9131838482117184,0.9526261558536885,-0.04541238872802411,1.042895883155031,1.0253544218829813,0.9831800455295862,-0.017541461272049697,0.4091291942466267,0.5282382951743119,0.04396719813318172,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C24,0.9,0.65,1.0,0.6,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9161047075403235,0.9666277790944804,0.13893273001916967,0.7499475878208722,0.05232929475146876,0.8601968447933671,0.13980315520663283,0,0.0,[],,0.6490165870693261,0.6335526374658045,0.9761732598031893,-0.015463949603521598,0.9585962369397425,0.9236647183029721,0.9635597164993188,-0.03493151863677035,1.042895883155031,1.0297328708798192,0.9873784023047534,-0.013163012275211772,0.4456084169181228,0.5299757997356318,0.0498473763263724,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C25,1.0,0.6,0.5,0.3,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.89986957384174,0.9494972795989597,0.2262157164242798,0.7367768595041322,0.05471313929811954,0.7699334141665933,0.23006658583340672,0,0.0,[],,0.6490165870693261,0.6054066997664175,0.9328062053085088,-0.0436098873029086,0.9585962369397425,0.9073207457562497,0.9465098138219418,-0.05127549118349284,1.042895883155031,1.0220051741834146,0.9799685574475406,-0.02089070897161638,0.4786377267306549,0.5484461731103816,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C26,1.0,0.6,0.5,0.3,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9109032234877603,0.9611394337816133,0.1624518217965305,0.7505232960563075,0.057679317505191265,0.8348298775985749,0.1651701224014252,0,0.0,[],,0.6490165870693261,0.6119697134297603,0.9429184486534417,-0.037046873639565825,0.9585962369397425,0.9191440656580473,0.9588438074745174,-0.0394521712816952,1.042895883155031,1.0290103055753141,0.9866855572027867,-0.013885577579716868,0.4786404013474115,0.5508855406667329,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C27,1.0,0.6,0.8,0.48,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9011732072616531,0.9508728082553152,0.21915815998211732,0.7392293403309009,0.05135052435394587,0.7784412276720698,0.22155877232793014,0,0.0,[],,0.6490165870693261,0.6199535416501275,0.955219872653125,-0.029063045419198574,0.9585962369397425,0.9077411285333841,0.9469483538046111,-0.05085510840635843,1.042895883155031,1.0225821710622902,0.9805218215731311,-0.0203137120927408,0.4786352437151195,0.5361919285847351,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C28,1.0,0.6,0.8,0.48,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9119378438021525,0.9622311132899438,0.1570870221975357,0.7538140453459592,0.054315110432675305,0.8413170853965007,0.15868291460349931,0,0.0,[],,0.6490165870693261,0.624132698156039,0.9616590863637988,-0.024883888913287078,0.9585962369397425,0.9195338026510593,0.9592503780179782,-0.03906243428868317,1.042895883155031,1.0285881033349502,0.986280720778381,-0.014307779820080802,0.4786353510299619,0.5385893462780713,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C29,1.0,0.6,1.0,0.6,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.902144570576086,0.9518977421472554,0.21582548144334784,0.7376663810608842,0.051368240009290037,0.7826341707930013,0.21736582920699862,0,0.0,[],,0.6490165870693261,0.6290800773990205,0.9692819720366006,-0.01993650967030558,0.9585962369397425,0.9080239005658532,0.9472433393486519,-0.05057233637388925,1.042895883155031,1.0243641676367492,0.9822305219364578,-0.01853171551828181,0.40455385188562903,0.53089659023383,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C30,1.0,0.6,1.0,0.6,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9127060348453464,0.9630416699827442,0.15458209430396466,0.7525196312136296,0.054288193227231295,0.8445027738452472,0.15549722615475278,0,0.0,[],,0.6490165870693261,0.6317029030278695,0.9733232025399573,-0.017313684041456612,0.9585962369397425,0.9197883016328325,0.9595158693395232,-0.03880793530690996,1.042895883155031,1.029505100497459,0.9871600004623075,-0.013390782657572098,0.42330155337164255,0.5323289105309548,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C31,1.0,0.65,0.5,0.3,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9047029519924925,0.9545972180109452,0.2018248447120823,0.7362058318118354,0.05162912146922994,0.7945871068692466,0.20541289313075345,0,0.0,[],,0.6490165870693261,0.6115967214219479,0.9423437453018729,-0.0374198656473782,0.9585962369397425,0.9125288182492698,0.9519428337862664,-0.046067418690472706,1.042895883155031,1.0227192298926617,0.9806532429667575,-0.020176653262369282,0.47863886346168477,0.5516786421181553,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C32,1.0,0.65,0.5,0.3,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9144776755106272,0.9649110164313963,0.14582974889757433,0.748205883309257,0.05491274438307933,0.8516300997771441,0.14836990022285595,0,0.0,[],,0.6490165870693261,0.6169272239343442,0.9505569444998573,-0.032089363134981896,0.9585962369397425,0.9230604051954286,0.9629293018531351,-0.03553583174431385,1.042895883155031,1.028733935372668,0.9864205545240822,-0.014161947782362905,0.47864395386784336,0.5548404442684847,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C33,1.0,0.65,0.8,0.48,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9058592270595842,0.9558172615178999,0.19573864213670755,0.7386622001820277,0.048836026259053804,0.8020524422708275,0.19794755772917244,0,0.0,[],,0.6490165870693261,0.6236690129696137,0.9609446436274135,-0.025347574099712333,0.9585962369397425,0.9129179271390867,0.9523487490974502,-0.04567830980065579,1.042895883155031,1.0236167806348897,0.9815138760910466,-0.01927910252014131,0.4786352774986676,0.5388660116904749,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C34,1.0,0.65,0.8,0.48,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9154093694554947,0.9658940931925026,0.14119109389076673,0.7512893460436867,0.05228867918191893,0.8573173292510279,0.1426826707489721,0,0.0,[],,0.6490165870693261,0.626979632063922,0.9660456212607551,-0.022036955005404035,0.9585962369397425,0.92342332513735,0.9633078970613532,-0.03517291180239246,1.042895883155031,1.0288214722373044,0.9865044908652358,-0.014074410917726654,0.4786355199471021,0.5420165799375123,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C35,1.0,0.65,1.0,0.6,0.25,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9067291479011121,0.9567351583959673,0.19277648700458583,0.7370991658292163,0.04892232443410613,0.8058030603743167,0.1941969396256833,0,0.0,[],,0.6490165870693261,0.6314989529932948,0.9730089578216587,-0.01751763407603124,0.9585962369397425,0.9131826513931471,0.9526249073420365,-0.04541358554659536,1.042895883155031,1.025330873690937,0.9831574659102543,-0.017565009464094006,0.4091291942466267,0.5326936711272616,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C36,1.0,0.65,1.0,0.6,0.5,2.0,1.0,0.5,0.5,0.5,5.0,1476290,0.9477326509264135,0.9161034653012523,0.9666264683460642,0.13893273001916967,0.7499475878208722,0.05232929475146876,0.8601968447933671,0.13980315520663283,0,0.0,[],,0.6490165870693261,0.633544689030137,0.9761610129117758,-0.015471898039189025,0.9585962369397425,0.9236641669600384,0.9635591413427383,-0.034932069979704106,1.042895883155031,1.0297298781485589,0.9873755326690508,-0.013166005006472137,0.4456084169181228,0.5349278042059398,0.0,['every_fold_noninferior'],False,1,57,29,True,47a7c2ceb046fd7166a06390bf58d3db49e5e357ae9be611563c4183c0b36e8e
V7C01,0.7,0.6,0.5,0.3,0.25,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7510627546536905,0.9355265048519469,0.2420029373352533,0.7588966247978713,0.02918757141219216,0.7548080925021408,0.24519190749785919,0,0.0,[],,0.6743051980641838,0.6609582017462179,0.9802062977472473,-0.013346996317965876,0.7994551792028688,0.7441191111663955,0.9307827762256184,-0.055336068036473285,0.8636513293994476,0.8529173607621782,0.9875714095817656,-0.010733968637269387,0.25071621768423225,0.31041585219831547,0.4079374556125276,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C02,0.7,0.6,0.5,0.3,0.5,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7625157130625975,0.9497923515925961,0.17093568958011415,0.7536970490775569,0.022845580333154217,0.8268852286481082,0.1731147713518918,0,0.0,[],,0.6743051980641838,0.6646032267241929,0.9856118989326442,-0.009701971339990845,0.7994551792028688,0.7564649235786075,0.9462255586771899,-0.04299025562426129,0.8636513293994476,0.8538841822235892,0.9886908676645585,-0.00976714717585836,0.25072827024812605,0.30755383731593083,0.4018327175453965,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C03,0.7,0.6,0.8,0.48,0.25,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7513061374750992,0.935829663381434,0.2407500251156516,0.7593567373476643,0.029047366402581636,0.7566427310520348,0.24335726894796517,0,0.0,[],,0.6743051980641838,0.6674438905648861,0.9898246261203453,-0.0068613074992976975,0.7994551792028688,0.7442378315580426,0.930931277848643,-0.05521734764482622,0.8636513293994476,0.853931238903097,0.9887453534019225,-0.009720090496350586,0.2507181640343308,0.31043425835118044,0.40631653027244113,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C04,0.7,0.6,0.8,0.48,0.5,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7627176539790244,0.9500438899341805,0.1700468347103089,0.7538865788540852,0.02280745187844278,0.8282084646921778,0.1717915353078222,0,0.0,[],,0.6743051980641838,0.6695372317043247,0.9929290677670184,-0.004767966359859099,0.7994551792028688,0.7565610374154756,0.9463457828490616,-0.04289414178739315,0.8636513293994476,0.8548165474122532,0.9897704297018362,-0.00883478198719434,0.25073051439995864,0.3075456588100061,0.400388748569344,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C05,0.7,0.6,1.0,0.6,0.25,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.751476836472295,0.9360422866745461,0.24000660182841943,0.7593049932927108,0.028999806654667296,0.7577310759545144,0.24226892404548564,0,0.0,[],,0.6743051980641838,0.6719614453639806,0.9965241960065981,-0.00234375270020315,0.7994551792028688,0.744314484050513,0.9310271587616255,-0.055140695152355756,0.8636513293994476,0.8547319944555092,0.9896725279747551,-0.008919334943938373,0.250719048085166,0.3104820757187339,0.4060447610885783,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C06,0.7,0.6,1.0,0.6,0.5,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7628582465713618,0.9502190125796619,0.16950146627565982,0.7536591836619496,0.022787696788724127,0.8290188630503318,0.17098113694966824,0,0.0,[],,0.6743051980641838,0.6724940509562523,0.9973140543582772,-0.00181114710793151,0.7994551792028688,0.7566258324378137,0.9464268318234426,-0.04282934676505512,0.8636513293994476,0.8555574476690747,0.9906282993439018,-0.008093881730372843,0.25073112159373223,0.307546385178329,0.4002132023155674,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C07,0.7,0.65,0.5,0.3,0.25,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7573204167613902,0.9433210715827389,0.20551539709041156,0.7614753430556687,0.021457419197150805,0.7921548272282367,0.20784517277176331,0,0.0,[],,0.6743051980641838,0.6636438991408793,0.9841892084564805,-0.010661298923304474,0.7994551792028688,0.7507968839962397,0.9391356808080898,-0.04865829520662912,0.8636513293994476,0.8542273123586985,0.9890881693573005,-0.009424017040749022,0.25073772396071703,0.31297855670511554,0.43472776863498785,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C08,0.7,0.65,0.5,0.3,0.5,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7666206482927902,0.9549054738779855,0.15048389488741012,0.7559392295929883,0.017246257482650424,0.8479608482871126,0.15203915171288743,0,0.0,[],,0.6743051980641838,0.6664981003417125,0.9884220116575045,-0.007807097722471235,0.7994551792028688,0.7608195637421455,0.9516725684368615,-0.03863561546072325,0.8636513293994476,0.8550600100202986,0.9900523288893412,-0.00859131937914892,0.25074725193172465,0.3106209758617361,0.42917825632764023,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C09,0.7,0.65,0.8,0.48,0.25,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7575283156358416,0.9435800311785557,0.20450503030621958,0.7619086606952791,0.021392663567907963,0.7936440657695196,0.20635593423048035,0,0.0,[],,0.6743051980641838,0.6687439137275116,0.9917525708645912,-0.005561284336672134,0.7994551792028688,0.7509012689841573,0.9392662509646579,-0.04855391021871147,0.8636513293994476,0.8551141980383774,0.9901150718230162,-0.00853713136107015,0.2507393708518757,0.3129955845058572,0.4329271685305736,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C10,0.7,0.65,0.8,0.48,0.5,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7667950282822394,0.955122682228466,0.14973281730635832,0.7560984181653786,0.017240112335498464,0.8490554123033205,0.15094458769667948,0,0.0,[],,0.6743051980641838,0.6702702659497175,0.994016163413763,-0.004034932114466261,0.7994551792028688,0.7609078218144087,0.9517829662109446,-0.038547357388460046,0.8636513293994476,0.8558628898280695,0.990981963083651,-0.007788439571378092,0.2507491958792396,0.3106337797755718,0.4274191503657408,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C11,0.7,0.65,1.0,0.6,0.25,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7576755077593318,0.9437633742240966,0.20389507876746735,0.761865098731136,0.021360462497184474,0.7945448804734181,0.20545511952658194,0,0.0,[],,0.6743051980641838,0.6723437078420028,0.9970910943178073,-0.0019614902221809505,0.7994551792028688,0.7509738798047453,0.9393570763448379,-0.04848129939812351,0.8636513293994476,0.855760309802765,0.9908631882704683,-0.007891019596682591,0.2507401923039172,0.31304766170342985,0.4325457716389309,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C12,0.7,0.65,1.0,0.6,0.5,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7669183651242976,0.9552763110485016,0.14927308128381644,0.7558856520206391,0.017229112585328332,0.8497261197992662,0.15027388020073384,0,0.0,[],,0.6743051980641838,0.6727359092956329,0.9976727322093081,-0.0015692887685508916,0.7994551792028688,0.7609702894597776,0.9518611039815088,-0.038484889743091166,0.8636513293994476,0.8564574342025744,0.991670370956442,-0.00719389519687319,0.250750481775854,0.3106578782802105,0.42706973723585107,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C13,0.9,0.6,0.5,0.3,0.25,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7498422908998843,0.934006290751564,0.24200915644898174,0.7569774590366471,0.030068455104876858,0.7548080925021408,0.24519190749785919,0,0.0,[],,0.6743051980641838,0.6601291462272422,0.9789768017840607,-0.014176051836941594,0.7994551792028688,0.7428035244363691,0.9291371721139056,-0.05665165476649969,0.8636513293994476,0.8528733634076991,0.9875204661593666,-0.010777965991748406,0.25071621768423225,0.41150614568909283,0.0,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
V7C14,0.9,0.6,0.5,0.3,0.5,2.0,1.0,0.5,0.5,0.5,5.0,2090330,0.8028235980043678,0.7619503345271712,0.9490881140280406,0.17093568958011415,0.7529078228550958,0.02326538151531435,0.8268852286481082,0.1731147713518918,0,0.0,[],,0.6743051980641838,0.6641721605221096,0.984972624308452,-0.010133037542074175,0.7994551792028688,0.75585498657113,0.9454626178352961,-0.043600192631738754,0.8636513293994476,0.8538764973670017,0.9886819695637556,-0.00977483203244589,0.25072827024812605,0.40839848596431433,0.0,['every_fold_noninferior'],False,2,53,33,True,c8d28e47f570634dbf3161bbf57b14c21e81961dd994280ba248eaccaf1e9d54
