sample_index,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,rkf_locally_better,evaluation_sample,rkf_better_beyond_tolerance,mtcn_better_beyond_tolerance,near_tie
4808,48.08,-1.2567461111111122,-2.5999947027607333,-0.10973327376347797,1.343248591649621,1.1470128373476343,-0.1962357543019868,1,1,1,0,0
4809,48.09,-1.245415648148142,-2.5891352190484063,-0.10712057676910318,1.3437195709002643,1.1382950713790387,-0.20542449952122555,1,1,1,0,0
4810,48.1,-1.2340851851851835,-2.5782757353360912,-0.10450787977473984,1.3441905501509077,1.1295773054104437,-0.21461324474046406,1,1,1,0,0
4811,48.11,-1.2229136111111112,-2.5673038669832526,-0.1021854824464086,1.3443902558721414,1.1207281286647026,-0.22366212720743883,1,1,1,0,0
4812,48.12,-1.2117420370370329,-2.5563319986304083,-0.09986308511808308,1.3445899615933754,1.1118789519189498,-0.2327110096744256,1,1,1,0,0
4813,48.13,-1.2005704629629605,-2.5453601302775697,-0.09754068778975757,1.3447896673146091,1.103029775173203,-0.24175989214140614,1,1,1,0,0
4814,48.14,-1.1893988888888882,-2.534388261924731,-0.09521829046142632,1.3449893730358429,1.094180598427462,-0.2508087746083809,1,1,1,0,0
4815,48.15,-1.178227314814816,-2.5234163935718925,-0.09289589313310082,1.3451890787570766,1.0853314216817151,-0.25985765707536146,1,1,1,0,0
4816,48.16,-1.167221851851847,-2.5123247685311907,-0.09083153995236257,1.3451029166793438,1.0763903118994844,-0.26871260477985937,1,1,1,0,0
4817,48.17,-1.1562163888888894,-2.5012331434904946,-0.08876718677163004,1.3450167546016052,1.0674492021172595,-0.2775675524843457,1,1,1,0,0
4818,48.18,-1.145210925925926,-2.490141518449798,-0.08670283359089179,1.3449305925238721,1.0585080923350343,-0.28642250018883786,1,1,1,0,0
4819,48.19,-1.1342054629629628,-2.479049893409102,-0.08463848041015928,1.3448444304461393,1.0495669825528036,-0.29527744789333576,1,1,1,0,0
4820,48.2,-1.1231999999999995,-2.4679582683684,-0.08257412722942103,1.3447582683684003,1.0406258727705784,-0.3041323955978219,1,1,1,0,0
4821,48.21,-1.1123678703703683,-2.4131147512935534,-0.08073914662432291,1.300746880923185,1.0316287237460453,-0.2691181571771397,1,1,1,0,0
4822,48.22,-1.1015357407407427,-2.358271234218707,-0.07890416601922479,1.2567354934779642,1.022631574721518,-0.2341039187564462,1,1,1,0,0
4823,48.23,-1.0907036111111057,-2.3034277171438258,-0.07706918541412668,1.21272410603272,1.013634425696979,-0.19908968033574115,1,1,1,0,0
4824,48.24,-1.07987148148148,-2.2485842000689797,-0.07523420480902857,1.1687127185874997,1.0046372766724514,-0.1640754419150483,1,1,1,0,0
4825,48.25,-1.0690393518518546,-2.1937406829941333,-0.07339922420393044,1.1247013311422787,0.9956401276479242,-0.12906120349435446,1,1,1,0,0
4826,48.26,-1.0583877777777781,-2.14499089003872,-0.07176813033273274,1.0866031122609419,0.9866196474450454,-0.09998346481589648,1,1,1,0,0
4827,48.27,-1.0477362037037017,-2.096241097083278,-0.07013703646153506,1.0485048933795762,0.9775991672421667,-0.07090572613740953,1,1,1,0,0
4828,48.28,-1.037084629629631,-2.0474913041278646,-0.06850594259033738,1.0104066744982336,0.9685786870392936,-0.04182798745894001,1,1,0,0,1
4829,48.29,-1.0264330555555545,-1.9987415111724511,-0.06687484871913395,0.9723084556168966,0.9595582068364206,-0.012750248780476037,1,1,0,0,1
4830,48.3,-1.015781481481478,-1.9499917182170092,-0.06524375484793626,0.9342102367355312,0.9505377266335417,0.016327489898010583,0,1,0,0,1
4831,48.31,-1.005317685185185,-1.9066585689233047,-0.06379389362909259,0.9013408837381196,0.9415237915560924,0.040182907817972846,0,1,0,0,1
4832,48.32,-0.9948538888888864,-1.8633254196295943,-0.06234403241024893,0.8684715307407079,0.9325098564786375,0.06403832573792956,0,1,0,1,0
4833,48.33,-0.9843900925925934,-1.8199922703358897,-0.060894171191410995,0.8356021777432964,0.9234959214011824,0.08789374365788605,0,1,0,1,0
4834,48.34,-0.9739262962962949,-1.7766591210421565,-0.059444309972567326,0.8027328247458616,0.9144819863237276,0.11174916157786596,0,1,0,1,0
4835,48.35,-0.9634624999999962,-1.7333259717484522,-0.05799444875372367,0.7698634717484559,0.9054680512462725,0.13560457949781657,0,1,0,1,0
4836,48.36,-0.9531937037037038,-1.6948076168207202,-0.05670568322586136,0.7416139131170164,0.8964880204778425,0.15487410736082607,0,1,0,1,0
4837,48.37,-0.9429249074074058,-1.6562892618929599,-0.055416917697999044,0.7133643544855541,0.8875079897094067,0.17414363522385257,0,1,0,1,0
4838,48.38,-0.9326561111111078,-1.6177709069652284,-0.054128152170142475,0.6851147958541206,0.8785279589409654,0.19341316308684475,0,1,0,1,0
4839,48.39,-0.9223873148148154,-1.5792525520374967,-0.05283938664228016,0.6568652372226813,0.8695479281725352,0.21268269094985393,0,1,0,1,0
4840,48.4,-0.9121185185185232,-1.5407341971097592,-0.05155062111441785,0.628615678591236,0.8605678974041053,0.23195221881286932,0,1,0,1,0
4841,48.41,-0.9020519444444428,-1.506495659396192,-0.05040505175631803,0.6044437149517492,0.8516468926881248,0.24720317773637557,0,1,0,1,0
4842,48.42,-0.8919853703703684,-1.472257121682642,-0.04925948239822392,0.5802717513122735,0.8427258879721444,0.26245413665987094,0,1,0,1,0
4843,48.43,-0.8819187962962997,-1.4380185839690975,-0.04811391304012409,0.5560997876727979,0.8338048832561755,0.27770509558337764,0,1,0,1,0
4844,48.44,-0.871852222222225,-1.4037800462555532,-0.046968343682024266,0.5319278240333282,0.8248838785402007,0.29295605450687257,0,1,0,1,0
4845,48.45,-0.8617856481481447,-1.369541508541986,-0.045822774323930164,0.5077558603938412,0.8159628738242146,0.3082070134303734,0,1,0,1,0
4846,48.46,-0.8519285185185167,-1.3391072527966106,-0.04480449045005983,0.4871787342780939,0.8071240280684568,0.31994529379036296,0,1,0,1,0
4847,48.47,-0.8420713888888886,-1.3086729970512412,-0.04378620657619522,0.46660160816235263,0.7982851823126933,0.33168357415034067,0,1,0,1,0
4848,48.48,-0.8322142592592546,-1.2782387413058427,-0.04276792270233062,0.44602448204658807,0.789446336556924,0.3434218545103359,0,1,0,1,0
4849,48.49,-0.8223571296296266,-1.2478044855604733,-0.04174963882846602,0.4254473559308467,0.7806074908011605,0.35516013487031384,0,1,0,1,0
4850,48.5,-0.8124999999999984,-1.217370229815098,-0.0407313549546014,0.40487022981509946,0.771768645045397,0.36689841523029754,0,1,0,1,0
4851,48.51,-0.8028595370370396,-1.190317558041438,-0.03982621373338779,0.3874580210043984,0.7630333233036518,0.3755753022992534,0,1,0,1,0
4852,48.52,-0.7932190740740692,-1.1632648862677553,-0.03892107251217417,0.37004581219368604,0.7542980015618951,0.38425218936820904,0,1,0,1,0
4853,48.53,-0.7835786111111105,-1.1362122144940952,-0.03801593129096055,0.35263360338298466,0.7455626798201499,0.39292907643716524,0,1,0,1,0
4854,48.54,-0.7739381481481515,-1.1091595427204353,-0.03711079006974693,0.3352213945722837,0.7368273580784046,0.4016059635061209,0,1,0,1,0
4855,48.55,-0.7642976851851813,-1.0821068709467525,-0.03620564884853331,0.31780918576157124,0.728092036336648,0.41028285057507674,0,1,0,1,0
4856,48.56,-0.7548811111111088,-1.0580600515923855,-0.03540107887412566,0.3031789404812767,0.7194800322369831,0.4163010917557064,0,1,0,1,0
4857,48.57,-0.7454645370370365,-1.0340132322380187,-0.03459650889971228,0.28854869520098214,0.7108680281373242,0.42231933293634205,0,1,0,1,0
4858,48.58,-0.736047962962964,-1.009966412883646,-0.03379193892529891,0.27391844992068204,0.7022560240376652,0.42833757411698314,0,1,0,1,0
4859,48.59,-0.7266313888888859,-0.9859195935292618,-0.03298736895088552,0.25928820464037594,0.6936440199380004,0.43435581529762446,0,1,0,1,0
4860,48.6,-0.7172148148148135,-0.9618727741748948,-0.032182798976477876,0.24465795936008128,0.6850320158383356,0.44037405647825434,0,1,0,1,0
4861,48.61,-0.7080293518518505,-0.9404978236376761,-0.03146762566588693,0.23246847178582564,0.6765617261859636,0.4440932544001379,0,1,0,1,0
4862,48.62,-0.6988438888888873,-0.9191228731004516,-0.030752452355295987,0.22027898421156433,0.6680914365335913,0.44781245232202693,0,1,0,1,0
4863,48.63,-0.6896584259259242,-0.8977479225632383,-0.030037279044710773,0.20808949663731413,0.6596211468812134,0.4515316502438993,0,1,0,1,0
4864,48.64,-0.6804729629629611,-0.8763729720260195,-0.02932210573411983,0.19590000906305838,0.6511508572288413,0.4552508481657829,0,1,0,1,0
4865,48.65,-0.671287499999998,-0.8549980214888063,-0.028606932423534612,0.1837105214888083,0.6426805675764634,0.4589700460876551,0,1,0,1,0
4866,48.66,-0.6623403703703671,-0.8359980654557095,-0.027971222814122988,0.17365769508534246,0.6343691475562441,0.4607114524709016,0,1,0,1,0
4867,48.67,-0.6533932407407362,-0.81699810942263,-0.02733551320471136,0.16360486868189372,0.6260577275360248,0.4624528588541311,0,1,0,1,0
4868,48.68,-0.644446111111111,-0.7979981533895503,-0.026699803595299738,0.15355204227843922,0.6177463075158113,0.46419426523737206,0,1,0,1,0
4869,48.69,-0.6354989814814859,-0.7789981973564649,-0.02606409398588811,0.14349921587497905,0.6094348874955977,0.46593567162061866,0,1,0,1,0
4870,48.7,-0.6265518518518493,-0.7599982413233739,-0.025428384376470756,0.13344638947152465,0.6011234674753785,0.46767707800385383,0,1,0,1,0
4871,48.71,-0.6178502777777791,-0.7431093915161882,-0.024863309168109325,0.12525911373840903,0.5929869686096698,0.4677278548712608,0,1,0,1,0
4872,48.72,-0.6091487037037033,-0.7262205417090024,-0.02429823395974216,0.11707183800529908,0.5848504697439612,0.4677786317386621,0,1,0,1,0
4873,48.73,-0.6004471296296275,-0.709331691901811,-0.023733158751374998,0.10888456227218346,0.5767139708782525,0.46782940860606903,0,1,0,1,0
4874,48.74,-0.5917455555555517,-0.6924428420946254,-0.023168083543007836,0.10069728653907362,0.5685774720125439,0.4678801854734703,0,1,0,1,0
4875,48.75,-0.5830439814814816,-0.6755539922874396,-0.022603008334640674,0.092510010805958,0.5604409731468409,0.46793096234088294,0,1,0,1,0
4876,48.76,-0.5745951851851895,-0.6605416813477241,-0.022100719260537163,0.08594649616253458,0.5524944659246523,0.46654796976211776,0,1,0,1,0
4877,48.77,-0.5661463888888859,-0.6455293704079971,-0.02159843018643366,0.07938298151911116,0.5445479587024522,0.46516497718334104,0,1,0,1,0
4878,48.78,-0.5576975925925881,-0.6305170594682815,-0.02109614111233588,0.0728194668756934,0.5366014514802522,0.4637819846045588,0,1,0,1,0
4879,48.79,-0.549248796296296,-0.615504748528566,-0.020593852038232368,0.06625595223226999,0.5286549442580636,0.4623989920257936,0,1,0,1,0
4880,48.8,-0.5407999999999923,-0.600492437588839,-0.020091562964128864,0.05969243758884668,0.5207084370358634,0.46101599944701677,0,1,0,1,0
4881,48.81,-0.532611203703701,-0.5871481611979763,-0.019645083787148604,0.05453695749427534,0.5129661199165524,0.45842916242227705,0,1,0,1,0
4882,48.82,-0.524422407407404,-0.5738038848071135,-0.019198604610162616,0.04938147739970955,0.5052238027972413,0.4558423253975318,0,1,0,1,0
4883,48.83,-0.5162336111111128,-0.5604596084162509,-0.018752125433182353,0.0442259973051381,0.49748148567793044,0.45325548837279234,0,1,0,1,0
4884,48.84,-0.50804481481481,-0.5471153320253824,-0.018305646256202093,0.03907051721057242,0.48973916855860794,0.4506686513480355,0,1,0,1,0
4885,48.85,-0.499856018518513,-0.5337710556345198,-0.017859167079221836,0.03391503711600674,0.48199685143929116,0.4480818143232844,0,1,0,1,0
4886,48.86,-0.49193444444444545,-0.5219094766204202,-0.017462296699682554,0.029975032175974747,0.4744721477447629,0.4444971155687881,0,1,0,1,0
4887,48.87,-0.4840128703703664,-0.510047897606315,-0.017065426320149,0.026035027235948582,0.4669474440502174,0.4409124168142688,0,1,0,1,0
4888,48.88,-0.47609129629629315,-0.4981863185922211,-0.01666855594060972,0.02209502229592797,0.4594227403556834,0.43732771805975545,0,1,0,1,0
4889,48.89,-0.4681697222222199,-0.48632473957812156,-0.016271685561070438,0.018155017355901637,0.45189803666114947,0.43374301930524783,0,1,0,1,0
4890,48.9,-0.4602481481481465,-0.47446316056402776,-0.01587481518153116,0.014215012415881245,0.44437333296661535,0.4301583205507341,0,1,0,1,0
4891,48.91,-0.45260101851851414,-0.46391953477370623,-0.015522041510828937,0.01131851625519209,0.4370789770076852,0.42576046075249313,0,1,0,1,0
4892,48.92,-0.4449538888888875,-0.45337590898339614,-0.015169267840132445,0.008422020094508653,0.42978462104875503,0.4213626009542464,0,1,0,1,0
4893,48.93,-0.43730675925925505,-0.44283228319308604,-0.014816494169430226,0.005525523933830989,0.42249026508982485,0.41696474115599386,0,1,0,1,0
4894,48.94,-0.4296596296296284,-0.432288657402776,-0.014463720498728004,0.0026290277731476075,0.4151959091309004,0.41256688135775277,0,1,0,1,0
4895,48.95,-0.422012499999996,-0.4217450316124602,-0.014110946828025786,0.0002674683875358297,0.40790155317197024,0.4076340847844344,0,1,0,1,0
4896,48.96,-0.41464703703703304,-0.4123729197988474,-0.013797370231847943,0.002274117238185658,0.4008496668051851,0.3985755495669994,0,1,0,1,0
4897,48.97,-0.4072815740740702,-0.4030008079852404,-0.013483793635670102,0.004280766088829768,0.3937977804384001,0.3895170143495703,0,1,0,1,0
4898,48.98,-0.39991611111110725,-0.3936286961716276,-0.013170217039492262,0.006287414939479652,0.38674589407161497,0.3804584791321353,0,1,0,1,0
4899,48.99,-0.39255064814814433,-0.38425658435801485,-0.012856640443314419,0.00829406379012948,0.3796940077048299,0.37139994391470044,0,1,0,1,0
4900,49.0,-0.3851851851851814,-0.37488447254440777,-0.012543063847136578,0.010300712640773646,0.3726421213380448,0.36234140869727116,0,1,0,1,0
4901,49.01,-0.3781086111111109,-0.3665537064878682,-0.01226432909497786,0.011554904623242657,0.365844282016133,0.35428937739289035,0,1,0,1,0
4902,49.02,-0.3710320370370346,-0.3582229404313229,-0.011985594342819142,0.012809096605711667,0.35904644269421543,0.34623734608850376,0,1,0,1,0
4903,49.03,-0.3639554629629584,-0.34989217437478326,-0.011706859590660423,0.014063288588175127,0.35224860337229796,0.33818531478412284,0,1,0,1,0
4904,49.04,-0.3568788888888878,-0.34156140831824366,-0.011428124838501705,0.015317480570644137,0.3454507640503861,0.33013328347974197,0,1,0,1,0
4905,49.05,-0.34980231481481155,-0.33323064226169263,-0.011149390086342989,0.01657167255311892,0.3386529247284686,0.32208125217534966,0,1,0,1,0
4906,49.06,-0.3430218518518505,-0.3258255168781057,-0.010901625862202542,0.017196334973744842,0.33212022598964797,0.3149238910159031,0,1,0,1,0
4907,49.07,-0.3362413888888838,-0.318420391494513,-0.010653861638062097,0.017820997394370763,0.3255875272508217,0.3077665298564509,0,1,0,1,0
4908,49.08,-0.32946092592592274,-0.3110152661109204,-0.01040609741392165,0.018445659815002347,0.31905482851200107,0.3006091686969987,0,1,0,1,0
4909,49.09,-0.322680462962956,-0.30361014072732195,-0.010158333189775473,0.01907032223563404,0.3125221297731805,0.29345180753754646,0,1,0,1,0
4910,49.1,-0.315899999999995,-0.29620501534372934,-0.009910568965635028,0.01969498465626568,0.30598943103436,0.2862944463780943,0,1,0,1,0
4911,49.11,-0.3094228703703664,-0.2896226816694254,-0.009690334099731773,0.019800188700941024,0.2997325362706347,0.27993234756969365,0,1,0,1,0
4912,49.12,-0.30294574074073777,-0.2830403479951157,-0.009470099233828518,0.019905392745622086,0.29347564150690925,0.27357024876128716,0,1,0,1,0
4913,49.13,-0.2964686111111092,-0.27645801432081174,-0.009249864367925263,0.020010596790297486,0.287218746743184,0.2672081499528865,0,1,0,1,0
4914,49.14,-0.28999148148148063,-0.2698756806465135,-0.009029629502027738,0.020115800834967112,0.2809618519794529,0.2608460511444858,0,1,0,1,0
4915,49.15,-0.283514351851852,-0.2632933469722096,-0.008809394636124481,0.0202210048796424,0.2747049572157275,0.2544839523360851,0,1,0,1,0
4916,49.16,-0.277347777777773,-0.25744238370615463,-0.008613630310872051,0.019905394071618343,0.26873414746690094,0.2488287533952826,0,1,0,1,0
4917,49.17,-0.27118120370369964,-0.2515914204401054,-0.008417865985625349,0.01958978326359423,0.2627633377180743,0.24317355445448008,0,1,0,1,0
4918,49.18,-0.2650146296296263,-0.24574045717405615,-0.008222101660378648,0.019274172455570143,0.2567925279692477,0.23751835551367753,0,1,0,1,0
4919,49.19,-0.258848055555553,-0.23988949390801267,-0.008026337335131946,0.01895856164754034,0.25082171822042104,0.2318631565728807,0,1,0,1,0
4920,49.2,-0.25268148148147973,-0.2340385306419577,-0.007830573009885246,0.018642950839522027,0.2448509084715945,0.22620795763207246,0,1,0,1,0
4921,49.21,-0.24683268518518459,-0.22883767440546948,-0.007656560276331986,0.017995010779715104,0.2391761249088526,0.2211811141291375,0,1,0,1,0
4922,49.22,-0.24098388888888944,-0.2236368181689813,-0.007482547542778725,0.017347070719908153,0.23350134134611072,0.21615427062620257,0,1,0,1,0
4923,49.23,-0.23513509259258858,-0.21843596193249307,-0.007308534809225465,0.016699130660095513,0.2278265577833631,0.2111274271232676,0,1,0,1,0
4924,49.24,-0.22928629629629343,-0.2132351056960049,-0.007134522075672205,0.016051190600288534,0.22215177422062124,0.2061005836203327,0,1,0,1,0
4925,49.25,-0.2234374999999983,-0.20803424945951668,-0.006960509342118944,0.015403250540481611,0.21647699065787934,0.20107374011739773,0,1,0,1,0
4926,49.26,-0.21791370370370422,-0.20341126613819766,-0.006805831356740815,0.014502437565506565,0.2111078723469634,0.19660543478145684,0,1,0,1,0
4927,49.27,-0.21238990740740438,-0.1987882828168729,-0.006651153371356956,0.013601624590531464,0.2057387540360474,0.19213712944551595,0,1,0,1,0
4928,49.28,-0.2068661111111103,-0.19416529949554814,-0.006496475385978828,0.012700811615562163,0.20036963572513147,0.1876688241095693,0,1,0,1,0
4929,49.29,-0.2013423148148105,-0.18954231617422912,-0.006341797400600698,0.011799998640581372,0.1950005174142098,0.18320051877362842,0,1,0,1,0
4930,49.3,-0.19581851851851068,-0.18491933285290435,-0.00618711941521684,0.010899185665606326,0.18963139910329382,0.1787322134376875,0,1,0,1,0
4931,49.31,-0.19062694444444053,-0.18081001434506142,-0.006049627872657865,0.009816930099379118,0.18457731657178267,0.17476038647240355,0,1,0,1,0
4932,49.32,-0.18543537037036464,-0.17670069583721842,-0.005912136330098892,0.00873467453314622,0.17952323404026574,0.17078855950711952,0,1,0,1,0
4933,49.33,-0.1802437962962945,-0.1725913773293812,-0.005774644787534189,0.007652418966913294,0.1744691515087603,0.166816732541847,0,1,0,1,0
4934,49.34,-0.17505222222221864,-0.16848205882153253,-0.005637153244978681,0.006570163400686113,0.16941506897723996,0.16284490557655384,0,1,0,1,0
4935,49.35,-0.16986064814814278,-0.1643727403136953,-0.005499661702418247,0.00548790783444747,0.16436098644572453,0.15887307861127706,0,1,0,1,0
4936,49.36,-0.1650085185185137,-0.16072001275116504,-0.0053774469979201,0.004288505767348655,0.1596310715205936,0.15534256575324495,0,1,0,1,0
4937,49.37,-0.16015638888888464,-0.15706728518864052,-0.005255232293421861,0.0030891037002441224,0.15490115659546277,0.15181205289521865,0,1,0,1,0
4938,49.38,-0.1553042592592556,-0.153414557626116,-0.005133017588923712,0.00188970163313959,0.15017124167033188,0.1482815400371923,0,1,0,1,0
4939,49.39,-0.15045212962962654,-0.14976183006358573,-0.005010802884425565,0.0006902995660408029,0.14544132674520097,0.14475102717916016,0,1,0,1,0
4940,49.4,-0.1455999999999975,-0.1461091025010612,-0.004888588179927417,0.0005091025010637018,0.1407114118200701,0.1402023093190064,0,1,0,1,0
4941,49.41,-0.14109453703703242,-0.14286223355659433,-0.0047799528870400695,0.0017676965195619065,0.13631458414999237,0.13454688763043046,0,1,0,1,0
4942,49.42,-0.13658907407407306,-0.13961536461212745,-0.004671317594152813,0.0030262905380543936,0.13191775647992024,0.12889146594186585,0,1,0,1,0
4943,49.43,-0.132083611111108,-0.13636849566765483,-0.004562682301265557,0.004284884556546825,0.12752092880984245,0.12323604425329562,0,1,0,1,0
4944,49.44,-0.12757814814814863,-0.13312162672318797,-0.004454047008378295,0.00554347857503934,0.12312410113977033,0.117580622564731,0,1,0,1,0
4945,49.45,-0.12307268518518354,-0.1298747577787211,-0.004345411715490958,0.006802072593537559,0.11872727346969258,0.11192520087615503,0,1,0,1,0
4946,49.46,-0.11892111111110533,-0.1269886520503067,-0.004248847010702284,0.008067540939201381,0.11467226410040304,0.10660472316120166,0,1,0,1,0
4947,49.47,-0.11476953703703281,-0.12410254632188661,-0.00415228230591361,0.009333009284853797,0.1106172547311192,0.10128424544626541,0,1,0,1,0
4948,49.48,-0.11061796296296032,-0.12121644059347225,-0.004055717601124867,0.01059847763051193,0.10656224536183545,0.09596376773132352,0,1,0,1,0
4949,49.49,-0.10646638888888783,-0.11833033486505214,-0.003959152896336192,0.011863945976164303,0.10250723599255164,0.09064329001638734,0,1,0,1,0
4950,49.5,-0.10231481481480961,-0.1154442291366378,-0.003862588191547518,0.013129414321828181,0.0984522266232621,0.08532281230143392,0,1,0,1,0
4951,49.51,-0.09852435185185258,-0.11287880182249423,-0.0037767528984020463,0.014354449970641642,0.09474759895345054,0.0803931489828089,0,1,0,1,0
4952,49.52,-0.0947338888888841,-0.11031337450834493,-0.0036909176052565065,0.015579485619460834,0.0910429712836276,0.07546348566416676,0,1,0,1,0
4953,49.53,-0.09094342592592133,-0.10774794719419564,-0.0036050823121110288,0.01680452126827431,0.08733834361381031,0.070533822345536,0,1,0,1,0
4954,49.54,-0.08715296296295857,-0.10518251988005209,-0.003519247018965557,0.018029556917093514,0.08363371594399302,0.0656041590268995,0,1,0,1,0
4955,49.55,-0.08336249999999581,-0.10261709256590279,-0.003433411725820017,0.019254592565906975,0.0799290882741758,0.06067449570826883,0,1,0,1,0
4956,49.56,-0.07994037037036568,-0.10033671273110534,-0.0033571136874684755,0.020396342360739658,0.0765832566828972,0.05618691432215754,0,1,0,1,0
4957,49.57,-0.07651824074073554,-0.09805633289630789,-0.003280815649116929,0.02153809215557234,0.07323742509161861,0.05169933293604627,0,1,0,1,0
4958,49.58,-0.07309611111111113,-0.09577595306151042,-0.003204517610765382,0.022679841950399293,0.06989159350034574,0.047211751549946446,0,1,0,0,1
4959,49.59,-0.06967398148147527,-0.09349557322670723,-0.0031282195724137837,0.023821591745231963,0.06654576190906149,0.042724170163829525,0,1,0,0,1
4960,49.6,-0.06625185185185085,-0.09121519339190977,-0.0030519215340622367,0.024963341540058914,0.06319993031778862,0.0382365887777297,0,1,0,0,1
4961,49.61,-0.06320527777777622,-0.08918818909431522,-0.00298410105552754,0.025982911316539,0.060221176722248686,0.034238265405709685,0,1,0,0,1
4962,49.62,-0.0601587037037016,-0.08716118479671493,-0.002916280576992797,0.027002481093013335,0.057242423126708804,0.03023994203369547,0,1,0,0,1
4963,49.63,-0.05711212962962695,-0.08513418049912037,-0.0028484600984581003,0.02802205086949342,0.05426366953116885,0.02624161866167543,0,1,0,0,1
4964,49.64,-0.05406555555555232,-0.08310717620152008,-0.002780639619923403,0.029041620645967763,0.051284915935628915,0.022243295289661152,0,1,0,0,1
4965,49.65,-0.05101898148147768,-0.08108017190392552,-0.0027128191413887063,0.030061190422447842,0.04830616234008898,0.018244971917641135,0,1,0,0,1
4966,49.66,-0.048355185185181435,-0.07927839030605416,-0.0026525342715800256,0.030923205120872724,0.04570265091360141,0.014779445792728683,0,1,0,0,1
4967,49.67,-0.04569138888888519,-0.07747660870819424,-0.002592249401771397,0.031785219819309055,0.04309913948711379,0.011313919667804734,0,1,0,0,1
4968,49.68,-0.04302759259258893,-0.0756748271103286,-0.002531964531962773,0.03264723451773966,0.04049562806062616,0.007848393542886502,0,1,0,0,1
4969,49.69,-0.040363796296292685,-0.07387304551246293,-0.0024716796621541445,0.033509249216170246,0.037892116634138544,0.0043828674179682975,0,1,0,0,1
4970,49.7,-0.03769999999999644,-0.07207126391459728,-0.00241139479234547,0.034371263914600846,0.03528860520765097,0.000917341293050121,0,1,0,0,1
4971,49.71,-0.03542620370370145,-0.07046968027205196,-0.0023578082414044705,0.03504347656835051,0.03306839546229698,-0.0019750811060535306,1,1,0,0,1
4972,49.72,-0.033152407407406465,-0.06886809662950089,-0.002304221690463466,0.03571568922209442,0.030848185716942998,-0.004867503505151423,1,1,0,0,1
4973,49.73,-0.030878611111105753,-0.06726651298695556,-0.0022506351395224266,0.03638790187584981,0.028627975971583328,-0.007759925904266482,1,1,0,0,1
4974,49.74,-0.028604814814810774,-0.06566492934441023,-0.0021970485885814215,0.03706011452959946,0.026407766226229354,-0.010652348303370106,1,1,0,0,1
4975,49.75,-0.026331018518515787,-0.0640633457018649,-0.002143462037640417,0.03773232718334911,0.02418755648087537,-0.01354477070247374,1,1,0,0,1
4976,49.76,-0.024454444444439224,-0.06263971579737507,-0.0020958295479150913,0.03818527135293584,0.02235861489652413,-0.01582665645641171,1,1,0,0,1
4977,49.77,-0.022577870370368392,-0.06121608589289096,-0.0020481970581897255,0.03863821552252257,0.020529673312178667,-0.018108542210343904,1,1,0,0,1
4978,49.78,-0.020701296296291825,-0.05979245598840685,-0.0020005645684644,0.039091159692115025,0.018700731727827425,-0.0203904279642876,1,1,0,0,1
4979,49.79,-0.018824722222220994,-0.05836882608392274,-0.001952932078739069,0.03954410386170175,0.016871790143481925,-0.022672313718219823,1,1,0,0,1
4980,49.8,-0.01694814814814443,-0.05694519617943291,-0.001905299589013709,0.03999704803128848,0.015042848559130722,-0.024954199472157757,1,1,0,0,1
4981,49.81,-0.0154760185185149,-0.05567974737544577,-0.0018629595981467422,0.040203728856930875,0.013613058920368157,-0.026590669936562717,1,1,0,0,1
4982,49.82,-0.014003888888885367,-0.05441429857145862,-0.0018206196072797752,0.040410409682573256,0.012183269281605591,-0.028227140400967667,1,1,0,0,1
4983,49.83,-0.012531759259255836,-0.05314884976747149,-0.0017782796164128086,0.04061709050821565,0.010753479642843027,-0.029863610865372626,1,1,0,0,1
4984,49.84,-0.011059629629626304,-0.051883400963484344,-0.0017359396255458128,0.04082377133385804,0.009323690004080492,-0.03150008132977755,1,1,0,0,1
4985,49.85,-0.009587499999996772,-0.050617952159497194,-0.0016935996346788516,0.04103045215950042,0.00789390036531792,-0.0331365517941825,1,1,0,0,1
4986,49.86,-0.008527037037037154,-0.04949310877817147,-0.0016559640872415517,0.04096607174113432,0.006871072949795602,-0.03409499879133872,1,1,0,0,1
4987,49.87,-0.007466574074071806,-0.048368265396851476,-0.0016183285398042287,0.04090169132277967,0.005848245534267577,-0.03505344578851209,1,1,0,0,1
4988,49.88,-0.006406111111106459,-0.04724342201553148,-0.0015806929923669344,0.04083731090442502,0.004825418118739525,-0.0360118927856855,1,1,0,0,1
4989,49.89,-0.005345648148148131,-0.04611857863420576,-0.0015430574449296342,0.040772930486057624,0.0038025907032184962,-0.036970339782839125,1,1,0,0,1
4990,49.9,-0.004285185185185362,-0.04499373525288576,-0.00150542189749234,0.0407085500677004,0.0027797632876930224,-0.03792878678000738,1,1,0,0,1
4991,49.91,-0.003643611111110777,-0.04399387446948576,-0.0014719680775480447,0.04035026335837498,0.0021716430335627325,-0.03817862032481225,1,1,0,0,1
4992,49.92,-0.0030020370370369425,-0.04299401368609147,-0.0014385142576037722,0.03999197664905453,0.0015635227794331703,-0.03842845386962136,1,1,0,0,1
4993,49.93,-0.0023604629629631136,-0.04199415290269147,-0.0014050604376595055,0.03963368993972836,0.0009554025253036081,-0.03867828741442475,1,1,0,0,1
4994,49.94,-0.0017188888888892793,-0.04099429211929719,-0.0013716066177152332,0.039275403230407915,0.0003472822711740461,-0.03892812095923387,1,1,0,0,1
