t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.81,0,0,-0.00669156857671549,0,0.287444678868194,0.417255321131807,0,0.7047,0,38.5945504447445,-1.22867072249733e-05,-660,660,-1.32,1.32,-0.0610865238198015,-0.0610865238198015,0,0,0.0090899
0.82,0,0,-0.000755788473484009,0,0.287481915532459,0.425918084467541,0,0.7134,0,33.0984980710782,-1.24725384722524e-05,-660,660,-1.32,1.32,-0.0610865238198015,-0.0610865238198015,0,0,0.0092976
0.83,0,0,0.00492649693681402,0,0.287461061873548,0.434638938126453,0,0.722100000000001,0,27.8388622755883,-1.26218370457565e-05,-660,660,-1.32,1.32,-0.0610865238198015,-0.0610865238198015,0,0,0.0090399
0.84,0,0,0.0103661909697715,0,0.287384598321685,0.443415401678315,0,0.730800000000001,0,22.8038928889437,-1.27472193174327e-05,-660,660,-1.32,1.32,-0.0610865238198015,-0.0610865238198015,0,0,0.0092015
0.85,0,0,0.0155736551439144,0,0.287254898982931,0.452245101017069,0,0.7395,0,17.9835886004148,-1.28557023924003e-05,-660,660,-1.32,1.32,-0.0610865238198015,-0.0610865238198015,0,0,0.0094719
0.86,0,0,0.0205587897992895,0,0.28707423665405,0.46112576334595,0,0.748200000000001,0,13.36885056959,-1.29513242796975e-05,-660,660,-1.32,1.32,-0.0590237208932932,-0.0590237208932932,0,0,0.0092531
0.87,0,0,0.0253310756995009,0,0.286844787226291,0.470055212773709,0,0.756900000000001,0,8.95103890204336,-1.30366453650055e-05,-660,660,-1.32,1.32,-0.0569609179667848,-0.0569609179667848,0,0,0.0090432
0.88,0,0,0.0298995951886861,0,0.286568633775364,0.479031366224636,0,0.765600000000001,0,4.72182983567473,-1.31134471850203e-05,-660,660,-1.32,1.32,-0.0548981150402764,-0.0548981150402764,0,0,0.0094302
0.89,0,0,0.0342730467655812,0,0.286247770472767,0.488052229527234,0,0.774300000000001,0,0.673201751313172,-1.31830319443083e-05,-660,660,-1.32,1.32,-0.052835312113768,-0.052835312113768,0,0,0.0091675
0.9,0,0,0.03845975901312,0,0.285884106354589,0.497115893645412,0,0.783000000000001,0,-3.20255128259305,-1.32463668141014e-05,-660,660,-1.32,1.32,-0.0507725091872597,-0.0507725091872597,0,0,0.0090806
0.91,0,0,0.041535572100221,0,0.285484129633166,0.506215870366835,0,0.791700000000001,0,-6.48212219553534,-1.33144059777379e-05,-660,660,-1.32,1.32,-0.0426874313712371,-0.0426874313712371,0,0,0.0091098
0.92,0,0,0.0444601292314168,0,0.285054151063683,0.515345848936318,0,0.800400000000001,0,-9.3124016035581,-1.30465848808825e-05,-660,660,-1.32,1.32,-0.0346023535552145,-0.0346023535552145,0,0,0.0092388
0.93,0,0,0.0472541448366063,0,0.284595579633135,0.524504420366866,0,0.809100000000001,0,-11.8933091774816,-1.27080898391085e-05,-660,660,-1.32,1.32,-0.026517275739192,-0.026517275739192,0,0,0.0091724
0.94,0,0,0.0499291172428525,0,0.284109663264923,0.533690336735078,0,0.817800000000001,0,-14.3388965983177,-1.24395087883755e-05,-660,660,-1.32,1.32,-0.0184321979231694,-0.0184321979231694,0,0,0.0090412
0.95,0,0,0.0524912871224442,0,0.283597561187561,0.542902438812439,0,0.826500000000001,0,-16.6899381220574,-1.22674249016796e-05,-660,660,-1.32,1.32,-0.0103471201071468,-0.0103471201071468,0,0,0.009599
