sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,evaluation_sample,rkf_better_beyond_tolerance,mtcn_better_beyond_tolerance,near_tie
1231,1231.0,12.31,5.499999999999999,5.649599677140428,5.712379017284466,0.14959967714042932,0.21237901728446662,0.0627793401440373,1,0,0,1
1232,1232.0,12.32,5.499999999999999,5.6433215711667,5.711565472999181,0.14332157116670086,0.21156547299918227,0.06824390183248141,1,0,0,1
1233,1233.0,12.33,5.499999999999999,5.636650450081165,5.710577423024141,0.1366504500811656,0.21057742302414173,0.07392697294297612,1,0,0,1
1234,1234.0,12.34,5.499999999999999,5.6295021573345245,5.709646161442303,0.12950215733452541,0.2096461614423042,0.08014400410777878,1,0,0,1
1235,1235.0,12.35,5.499999999999999,5.622848022863404,5.709613579826866,0.1228480228634048,0.20961357982686657,0.08676555696346178,1,0,0,1
1236,1236.0,12.36,5.499999999999999,5.619708827462022,5.708469842394499,0.1197088274620226,0.20846984239449995,0.08876101493247734,1,0,0,1
1237,1237.0,12.37,5.499999999999999,5.613418170312183,5.70840500884656,0.11341817031218415,0.20840500884656077,0.09498683853437662,1,0,0,1
1238,1238.0,12.38,5.499999999999999,5.605955958409862,5.7081504948590345,0.10595595840986327,0.20815049485903536,0.10219453644917209,1,0,1,0
1239,1239.0,12.39,5.499999999999999,5.598227004752164,5.708795941644157,0.0982270047521645,0.2087959416441576,0.1105689368919931,1,0,1,0
1240,1240.0,12.4,5.499999999999999,5.591122233893078,5.709361421529864,0.09112223389307861,0.2093614215298647,0.11823918763678609,1,0,1,0
1241,1241.0,12.41,5.499999999999999,5.586804899298468,5.708856885614206,0.08680489929846846,0.2088568856142068,0.12205198631573833,1,0,1,0
1242,1242.0,12.42,5.499999999999999,5.578461767681226,5.708882915606392,0.07846176768122692,0.2088829156063925,0.13042114792516557,1,0,1,0
1243,1243.0,12.43,5.499999999999999,5.569497503757601,5.709002478943459,0.069497503757602,0.2090024789434599,0.13950497518585792,1,0,1,0
1244,1244.0,12.44,5.499999999999999,5.5604829657608645,5.709691588959678,0.060482965760865426,0.20969158895967865,0.14920862319881323,1,0,1,0
1245,1245.0,12.45,5.499999999999999,5.552310578070839,5.7100012117143715,0.0523105780708395,0.21000121171437236,0.15769063364353286,1,0,1,0
1246,1246.0,12.46,5.499999999999999,5.548745444297638,5.710174462332686,0.04874544429763894,0.2101744623326871,0.16142901803504817,1,0,1,0
1247,1247.0,12.47,5.499999999999999,5.541570438126538,5.710994358773513,0.04157043812653871,0.21099435877351347,0.16942392064697476,1,0,1,0
1248,1248.0,12.48,5.499999999999999,5.532446318333792,5.711391811291257,0.0324463183337933,0.21139181129125806,0.17894549295746476,1,0,1,0
1249,1249.0,12.49,5.499999999999999,5.522964572413262,5.711006360145234,0.02296457241326255,0.21100636014523477,0.18804178773197222,1,0,1,0
1250,1250.0,12.5,5.499999999999999,5.5146890899681384,5.711413196773073,0.014689089968139335,0.21141319677307369,0.19672410680493435,1,0,1,0
1251,1251.0,12.51,5.499999999999999,5.509824676415745,5.7119700015161605,0.009824676415745692,0.2119700015161614,0.20214532510041572,1,0,1,0
1252,1252.0,12.52,5.499999999999999,5.500944870243591,5.710601093709734,0.0009448702435914669,0.21060109370973468,0.2096562234661432,1,0,1,0
1253,1253.0,12.53,5.499999999999999,5.491478154073876,5.711889113271877,0.008521845926122928,0.21188911327187832,0.2033672673457554,1,0,1,0
1254,1254.0,12.54,5.499999999999999,5.481568648490693,5.711381255058697,0.01843135150930575,0.21138125505869798,0.19294990354939223,1,0,1,0
1255,1255.0,12.55,5.499999999999999,5.472246076840847,5.711317997663415,0.02775392315915237,0.21131799766341608,0.1835640745042637,1,0,1,0
1256,1256.0,12.56,5.499999999999999,5.466818537736196,5.711316296087946,0.03318146226380314,0.2113162960879471,0.17813483382414397,1,0,1,0
1257,1257.0,12.57,5.499999999999999,5.45741844816466,5.709549370797039,0.042581551835339404,0.20954937079704017,0.16696781896170076,1,0,1,0
1258,1258.0,12.58,5.499999999999999,5.447274654240528,5.709718221357008,0.05272534575947141,0.2097182213570088,0.15699287559753738,1,0,1,0
1259,1259.0,12.59,5.499999999999999,5.436564880765299,5.709927769740673,0.06343511923470047,0.20992776974067429,0.14649265050597382,1,0,1,0
1260,1260.0,12.6,5.499999999999999,5.427325650961401,5.710840350019082,0.07267434903859815,0.2108403500190832,0.13816600098048504,1,0,1,0
1261,1261.0,12.61,5.499999999999999,5.420706215636325,5.7093004506354745,0.07929378436367429,0.20930045063547542,0.13000666627180113,1,0,1,0
1262,1262.0,12.62,5.499999999999999,5.409679632427335,5.707117046768315,0.09032036757266404,0.20711704676831566,0.11679667919565162,1,0,1,0
1263,1263.0,12.63,5.499999999999999,5.398610005617017,5.706833663708904,0.10138999438298235,0.2068336637089052,0.10544366932592286,1,0,1,0
1264,1264.0,12.64,5.499999999999999,5.387457026505386,5.705756277192153,0.11254297349461329,0.20575627719215372,0.09321330369754044,1,0,0,1
1265,1265.0,12.65,5.499999999999999,5.3767600907773705,5.705875300945386,0.12323990922262862,0.20587530094538664,0.08263539172275802,1,0,0,1
1266,1266.0,12.66,5.499999999999999,5.370492959797263,5.705458083854503,0.1295070402027365,0.20545808385450393,0.07595104365176741,1,0,0,1
1267,1267.0,12.67,5.499999999999999,5.361284262061713,5.705940922385506,0.13871573793828595,0.20594092238550665,0.0672251844472207,1,0,0,1
1268,1268.0,12.68,5.499999999999999,5.351559551169739,5.706734235495625,0.14844044883025997,0.20673423549562564,0.058293786665365666,1,0,0,1
1269,1269.0,12.69,5.499999999999999,5.340606253619339,5.7063358870968415,0.15939374638066006,0.20633588709684236,0.0469421407161823,1,0,0,1
1270,1270.0,12.7,5.499999999999999,5.330638066975673,5.706172440872816,0.16936193302432567,0.20617244087281694,0.03681050784849127,1,0,0,1
1271,1271.0,12.71,5.499999999999999,5.324523757954715,5.705446474892872,0.175476242045284,0.20544647489287282,0.029970232847588818,1,0,0,1
1272,1272.0,12.72,5.499999999999999,5.313354365630685,5.706165507063413,0.18664563436931392,0.20616550706341386,0.019519872694099938,1,0,0,1
1273,1273.0,12.73,5.499999999999999,5.301285739827949,5.705416795163531,0.19871426017204996,0.20541679516353195,0.00670253499148199,1,0,0,1
1274,1274.0,12.74,5.499999999999999,5.290597256392538,5.705207998099599,0.2094027436074608,0.2052079980996,-0.004194745507860809,1,0,0,1
1275,1275.0,12.75,5.499999999999999,5.280609145698484,5.704564527698707,0.2193908543015155,0.20456452769870825,-0.01482632660280725,1,0,0,1
1276,1276.0,12.76,5.499999999999999,5.274661127171625,5.705526220155154,0.22533887282837384,0.20552622015515531,-0.019812652673218523,1,0,0,1
1277,1277.0,12.77,5.499999999999999,5.2669442477199055,5.706743393686517,0.23305575228009356,0.2067433936865175,-0.026312358593576057,1,0,0,1
1278,1278.0,12.78,5.499999999999999,5.254888368158209,5.706138647819774,0.24511163184179008,0.20613864781977487,-0.03897298402201521,1,0,0,1
1279,1279.0,12.79,5.499999999999999,5.24211152350872,5.706410166248333,0.2578884764912788,0.2064101662483342,-0.05147831024294458,1,0,0,1
1280,1280.0,12.8,5.499999999999999,5.231831543824252,5.706680813480968,0.26816845617574714,0.20668081348096923,-0.06148764269477791,1,0,0,1
1281,1281.0,12.81,5.499999999999999,5.225731271916746,5.706784424674847,0.2742687280832534,0.20678442467484803,-0.06748430340840539,1,0,0,1
1282,1282.0,12.82,5.499999999999999,5.214815195273608,5.705666968922924,0.2851848047263914,0.2056669689229249,-0.0795178358034665,1,0,0,1
1283,1283.0,12.83,5.499999999999999,5.202702917857061,5.705242009284379,0.29729708214293815,0.20524200928437963,-0.09205507285855852,1,0,0,1
1284,1284.0,12.84,5.499999999999999,5.19007385276306,5.706721551589608,0.309926147236939,0.2067215515896086,-0.10320459564733042,1,1,0,0
1285,1285.0,12.85,5.499999999999999,5.178627003990703,5.707256412072187,0.3213729960092957,0.20725641207218803,-0.11411658393710766,1,1,0,0
1286,1286.0,12.86,5.499999999999999,5.172463040985238,5.70866186000812,0.3275369590147612,0.20866186000812093,-0.11887509900664028,1,1,0,0
1287,1287.0,12.87,5.499999999999999,5.163566855486325,5.707859460346498,0.33643314451367434,0.20785946034649871,-0.12857368416717563,1,1,0,0
1288,1288.0,12.88,5.499999999999999,5.150909434657856,5.708066446563246,0.3490905653421432,0.20806644656324647,-0.14102411877889676,1,1,0,0
1289,1289.0,12.89,5.499999999999999,5.137762202933394,5.7065341713254,0.3622377970666051,0.20653417132540053,-0.15570362574120455,1,1,0,0
1290,1290.0,12.9,5.499999999999999,5.126481512262902,5.7079605546598025,0.3735184877370967,0.20796055465980334,-0.16555793307729338,1,1,0,0
1291,1291.0,12.91,5.499999999999999,5.119768338239885,5.70744286888625,0.38023166176011447,0.2074428688862513,-0.17278879287386317,1,1,0,0
1292,1292.0,12.92,5.499999999999999,5.110206891156247,5.70771092866765,0.38979310884375185,0.20771092866765084,-0.182082180176101,1,1,0,0
1293,1293.0,12.93,5.499999999999999,5.097345802879355,5.707681681140606,0.4026541971206443,0.20768168114060703,-0.1949725159800373,1,1,0,0
1294,1294.0,12.94,5.499999999999999,5.084355665752476,5.706956178298346,0.41564433424752334,0.20695617829834667,-0.20868815594917667,1,1,0,0
1295,1295.0,12.95,5.499999999999999,5.072407709904528,5.7073519748328,0.42759229009547095,0.2073519748328012,-0.22024031526266974,1,1,0,0
1296,1296.0,12.96,5.499999999999999,5.0672869630008375,5.708656491232933,0.43271303699916164,0.20865649123293384,-0.2240565457662278,1,1,0,0
1297,1297.0,12.97,5.499999999999999,5.0596483902567115,5.708768016369281,0.4403516097432876,0.208768016369282,-0.23158359337400558,1,1,0,0
1298,1298.0,12.98,5.499999999999999,5.050544310530441,5.707332263995208,0.4494556894695583,0.20733226399520888,-0.2421234254743494,1,1,0,0
1299,1299.0,12.99,5.499999999999999,5.037049695455721,5.7099418029039875,0.462950304544278,0.20994180290398834,-0.25300850164028965,1,1,0,0
1300,1300.0,13.0,5.499999999999999,5.025673522665033,5.710538935831038,0.4743264773349658,0.210538935831039,-0.2637875415039268,1,1,0,0
1301,1301.0,13.01,5.499999999999999,5.0204972772002785,5.709820277509179,0.4795027227997206,0.20982027750917975,-0.26968244529054086,1,1,0,0
1302,1302.0,13.02,5.499999999999999,5.014199277388289,5.70945226204344,0.48580072261171026,0.20945226204344092,-0.27634846056826934,1,1,0,0
1303,1303.0,13.03,5.499999999999999,5.006398488951006,5.7094840044986395,0.4936015110489933,0.20948400449864035,-0.28411750655035295,1,1,0,0
1304,1304.0,13.04,5.499999999999999,4.995531216426967,5.709618507405487,0.5044687835730324,0.20961850740548815,-0.2948502761675442,1,1,0,0
1305,1305.0,13.05,5.499999999999999,4.983984739899398,5.710388935675898,0.516015260100601,0.21038893567589856,-0.3056263244247024,1,1,0,0
1306,1306.0,13.06,5.499999999999999,4.979359174223343,5.709640318103107,0.5206408257766562,0.20964031810310768,-0.3110005076735485,1,1,0,0
1307,1307.0,13.07,5.499999999999999,4.971279702768512,5.707910539763311,0.5287202972314873,0.2079105397633123,-0.32080975746817497,1,1,0,0
1308,1308.0,13.08,5.499999999999999,4.96249553061261,5.706279161780718,0.5375044693873887,0.20627916178071892,-0.3312253076066698,1,1,0,0
1309,1309.0,13.09,5.499999999999999,4.953854796364647,5.705715638657171,0.5461452036353522,0.20571563865717213,-0.3404295649781801,1,1,0,0
1310,1310.0,13.1,5.499999999999999,4.942357752421029,5.704866058955195,0.5576422475789702,0.20486605895519627,-0.3527761886237739,1,1,0,0
1311,1311.0,13.11,5.499999999999999,4.935521228842853,5.704684273094564,0.5644787711571464,0.20468427309456505,-0.35979449806258135,1,1,0,0
1312,1312.0,13.12,5.499999999999999,4.926319543484024,5.704090381899561,0.5736804565159748,0.20409038189956163,-0.36959007461641313,1,1,0,0
1313,1313.0,13.13,5.499999999999999,4.918629234779123,5.7050194698142205,0.5813707652208757,0.20501946981422137,-0.37635129540665435,1,1,0,0
1314,1314.0,13.14,5.499999999999999,4.908042552209433,5.706220140310658,0.5919574477905662,0.20622014031065916,-0.3857373074799071,1,1,0,0
1315,1315.0,13.15,5.499999999999999,4.896564911959091,5.705838053739286,0.6034350880409081,0.20583805373928676,-0.3975970343016213,1,1,0,0
1316,1316.0,13.16,5.499999999999999,4.892203445387788,5.706068127993294,0.6077965546122108,0.2060681279932952,-0.4017284266189156,1,1,0,0
1317,1317.0,13.17,5.499999999999999,4.886966033431972,5.706275264150931,0.6130339665680271,0.206275264150932,-0.4067587024170951,1,1,0,0
1318,1318.0,13.18,5.499999999999999,4.880255350410911,5.7075255271518275,0.6197446495890881,0.20752552715182837,-0.4122191224372598,1,1,0,0
1319,1319.0,13.19,5.499999999999999,4.873445740526112,5.70713465998328,0.6265542594738873,0.2071346599832813,-0.41941959949060603,1,1,0,0
1320,1320.0,13.2,5.499999999999999,4.867109861988773,5.707197291154811,0.6328901380112262,0.2071972911548121,-0.42569284685641406,1,1,0,0
1321,1321.0,13.21,5.499999999999999,4.86231186467171,5.708139352931871,0.6376881353282888,0.20813935293187225,-0.4295487823964166,1,1,0,0
1322,1322.0,13.22,5.499999999999999,4.855157073493604,5.706802684457975,0.6448429265063949,0.20680268445797623,-0.4380402420484186,1,1,0,0
1323,1323.0,13.23,5.499999999999999,4.848783614556782,5.707274430639987,0.6512163854432167,0.20727443063998763,-0.44394195480322907,1,1,0,0
1324,1324.0,13.24,5.499999999999999,4.842667693556528,5.70660324961005,0.6573323064434708,0.20660324961005117,-0.4507290568334197,1,1,0,0
1325,1325.0,13.25,5.499999999999999,4.834259001950099,5.706614242469443,0.6657409980499001,0.2066142424694437,-0.45912675558045635,1,1,0,0
1326,1326.0,13.26,5.499999999999999,4.831830247092952,5.707737773830593,0.6681697529070467,0.2077377738305941,-0.4604319790764526,1,1,0,0
1327,1327.0,13.27,5.499999999999999,4.827118879623941,5.707681195864633,0.6728811203760579,0.20768119586463385,-0.465199924511424,1,1,0,0
1328,1328.0,13.28,5.499999999999999,4.821345522019538,5.70931320133291,0.6786544779804613,0.2093132013329111,-0.4693412766475502,1,1,0,0
1329,1329.0,13.29,5.499999999999999,4.815073771686715,5.7110787940951235,0.6849262283132838,0.21107879409512442,-0.47384743421815934,1,1,0,0
1330,1330.0,13.3,5.499999999999999,4.809843857015332,5.7109534878531125,0.6901561429846668,0.2109534878531134,-0.47920265513155336,1,1,0,0
1331,1331.0,13.31,5.499999999999999,4.8075154134639755,5.7097769439064425,0.6924845865360236,0.2097769439064434,-0.4827076426295802,1,1,0,0
1332,1332.0,13.32,5.499999999999999,4.801922393901635,5.70956800013315,0.698077606098364,0.20956800013315124,-0.48850960596521276,1,1,0,0
1333,1333.0,13.33,5.499999999999999,4.796472737794821,5.711076053278166,0.7035272622051778,0.21107605327816703,-0.4924512089270108,1,1,0,0
1334,1334.0,13.34,5.499999999999999,4.790905027436013,5.711477679569411,0.7090949725639861,0.21147767956941177,-0.49761729299457436,1,1,0,0
1335,1335.0,13.35,5.499999999999999,4.786676730823969,5.710198024747476,0.7133232691760298,0.21019802474747706,-0.5031252444285528,1,1,0,0
1336,1336.0,13.36,5.499999999999999,4.784947387802524,5.710663580498244,0.715052612197475,0.2106635804982453,-0.5043890316992297,1,1,0,0
1337,1337.0,13.37,5.499999999999999,4.779829280264028,5.711426047528685,0.7201707197359708,0.2114260475286862,-0.5087446722072846,1,1,0,0
1338,1338.0,13.38,5.499999999999999,4.773776887923196,5.710978268691393,0.726223112076803,0.21097826869139347,-0.5152448433854095,1,1,0,0
1339,1339.0,13.39,5.499999999999999,4.767349344396558,5.710849105647009,0.7326506556034413,0.21084910564700987,-0.5218015499564315,1,1,0,0
1340,1340.0,13.4,5.499999999999999,4.7617233949825595,5.709713707133544,0.7382766050174396,0.2097137071335453,-0.5285628978838943,1,1,0,0
1341,1341.0,13.41,5.499999999999999,4.7583437931417265,5.709474922032244,0.7416562068582726,0.2094749220322445,-0.5321812848260281,1,1,0,0
1342,1342.0,13.42,5.499999999999999,4.751989394075391,5.708419997525458,0.7480106059246081,0.2084199975254588,-0.5395906083991493,1,1,0,0
1343,1343.0,13.43,5.499999999999999,4.74570958235545,5.707272646850322,0.7542904176445493,0.2072726468503232,-0.5470177707942261,1,1,0,0
1344,1344.0,13.44,5.499999999999999,4.739510668691987,5.705846810056968,0.7604893313080119,0.20584681005696925,-0.5546425212510426,1,1,0,0
1345,1345.0,13.45,5.499999999999999,4.73402175334525,5.704361926435114,0.7659782466547487,0.20436192643511486,-0.5616163202196338,1,1,0,0
1346,1346.0,13.46,5.499999999999999,4.731306638558419,5.704067915447363,0.7686933614415805,0.20406791544736347,-0.564625445994217,1,1,0,0
1347,1347.0,13.47,5.499999999999999,4.72617377820734,5.703669433727215,0.7738262217926595,0.20366943372721558,-0.5701567880654439,1,1,0,0
1348,1348.0,13.48,5.499999999999999,4.719975682891748,5.702955283901681,0.7800243171082508,0.20295528390168194,-0.5770690332065689,1,1,0,0
1349,1349.0,13.49,5.499999999999999,4.713462494067891,5.702659949993823,0.7865375059321078,0.20265994999382375,-0.583877555938284,1,1,0,0
1350,1350.0,13.5,5.499999999999999,4.707534159657856,5.702961089393234,0.7924658403421434,0.2029610893932352,-0.5895047509489082,1,1,0,0
1351,1351.0,13.51,5.499999999999999,4.703816842418952,5.704163277833784,0.796183157581047,0.20416327783378474,-0.5920198797472622,1,1,0,0
1352,1352.0,13.52,5.499999999999999,4.697613872946987,5.7044635708649585,0.8023861270530119,0.20446357086495937,-0.5979225561880526,1,1,0,0
1353,1353.0,13.53,5.499999999999999,4.6915258422284865,5.704857125818699,0.8084741577715127,0.20485712581869997,-0.6036170319528127,1,1,0,0
1354,1354.0,13.54,5.499999999999999,4.685014938293302,5.704937416546525,0.8149850617066967,0.2049374165465263,-0.6100476451601704,1,1,0,0
1355,1355.0,13.55,5.499999999999999,4.679544895439457,5.7060416468181305,0.8204551045605424,0.20604164681813142,-0.614413457742411,1,1,0,0
1356,1356.0,13.56,5.499999999999999,4.676632067164013,5.705098499192398,0.8233679328359864,0.20509849919239898,-0.6182694336435874,1,1,0,0
1357,1357.0,13.57,5.499999999999999,4.6716481137473655,5.70454701393433,0.8283518862526336,0.20454701393433083,-0.6238048723183027,1,1,0,0
1358,1358.0,13.58,5.499999999999999,4.66544685973327,5.704450620825048,0.8345531402667294,0.20445062082504872,-0.6301025194416807,1,1,0,0
1359,1359.0,13.59,5.499999999999999,4.659068498548284,5.7029260321976025,0.8409315014517151,0.2029260321976034,-0.6380054692541117,1,1,0,0
1360,1360.0,13.6,5.499999999999999,4.653808161861472,5.703218763790386,0.8461918381385267,0.20321876379038706,-0.6429730743481397,1,1,0,0
1361,1361.0,13.61,5.499999999999999,4.65075822525702,5.702742767698921,0.8492417747429792,0.20274276769892197,-0.6464990070440573,1,1,0,0
1362,1362.0,13.62,5.499999999999999,4.645353492837242,5.703062082038684,0.8546465071627569,0.20306208203868525,-0.6515844251240717,1,1,0,0
1363,1363.0,13.63,5.499999999999999,4.639690133221568,5.705600326230551,0.8603098667784312,0.20560032623055147,-0.6547095405478798,1,1,0,0
1364,1364.0,13.64,5.499999999999999,4.633748961907942,5.7058131881667595,0.8662510380920567,0.20581318816676042,-0.6604378499252963,1,1,0,0
1365,1365.0,13.65,5.499999999999999,4.629137273682535,5.707817462310633,0.8708627263174638,0.2078174623106337,-0.6630452640068301,1,1,0,0
1366,1366.0,13.66,5.499999999999999,4.62672021157854,5.708400502182232,0.8732797884214589,0.20840050218223283,-0.6648792862392261,1,1,0,0
1367,1367.0,13.67,5.499999999999999,4.62222393616769,5.709619606425027,0.8777760638323091,0.20961960642502753,-0.6681564574072816,1,1,0,0
1368,1368.0,13.68,5.499999999999999,4.616507683085281,5.709928215273744,0.883492316914718,0.20992821527374517,-0.6735641016409728,1,1,0,0
1369,1369.0,13.69,5.499999999999999,4.610605273730584,5.709774975842173,0.8893947262694155,0.20977497584217364,-0.6796197504272419,1,1,0,0
1370,1370.0,13.7,5.499999999999999,4.6061072619499015,5.71093623612782,0.8938927380500976,0.21093623612782064,-0.682956501922277,1,1,0,0
1371,1371.0,13.71,5.499999999999999,4.603674773435256,5.711010332683758,0.896325226564743,0.21101033268375868,-0.6853148938809843,1,1,0,0
1372,1372.0,13.72,5.499999999999999,4.598868067164509,5.7088880783628335,0.9011319328354901,0.2088880783628344,-0.6922438544726557,1,1,0,0
1373,1373.0,13.73,5.499999999999999,4.594118837869309,5.7094267016698605,0.9058811621306901,0.20942670166986144,-0.6964544604608287,1,1,0,0
1374,1374.0,13.74,5.499999999999999,4.588839680437775,5.710592585302823,0.9111603195622244,0.2105925853028241,-0.7005677342594003,1,1,0,0
1375,1375.0,13.75,5.499999999999999,4.584869876386246,5.710295894870786,0.9151301236137535,0.2102958948707867,-0.7048342287429668,1,1,0,0
1376,1376.0,13.76,5.499999999999999,4.582937264796739,5.709896448344721,0.9170627352032605,0.20989644834472188,-0.7071662868585387,1,1,0,0
1377,1377.0,13.77,5.499999999999999,4.5787057605629835,5.708917189770376,0.9212942394370156,0.20891718977037677,-0.7123770496666388,1,1,0,0
1378,1378.0,13.78,5.499999999999999,4.573926456888322,5.709246328885585,0.9260735431116771,0.2092463288855857,-0.7168272142260914,1,1,0,0
1379,1379.0,13.79,5.499999999999999,4.5685008839655,5.709180676804066,0.931499116034499,0.20918067680406693,-0.722318439230432,1,1,0,0
1380,1380.0,13.8,5.499999999999999,4.564516420759281,5.707231681598701,0.9354835792407181,0.2072316815987021,-0.728251897642016,1,1,0,0
1381,1381.0,13.81,5.499999999999999,4.562642978571909,5.705521746960632,0.93735702142809,0.20552174696063297,-0.731835274467457,1,1,0,0
1382,1382.0,13.82,5.499999999999999,4.558436085093198,5.706032336869379,0.9415639149068014,0.20603233686937994,-0.7355315780374214,1,1,0,0
1383,1383.0,13.83,5.499999999999999,4.55376077037775,5.705962597678255,0.9462392296222495,0.20596259767825575,-0.7402766319439937,1,1,0,0
1384,1384.0,13.84,5.499999999999999,4.548760210834989,5.7054365598964605,0.95123978916501,0.20543655989646137,-0.7458032292685486,1,1,0,0
1385,1385.0,13.85,5.499999999999999,4.544977408158007,5.7050325978015755,0.9550225918419919,0.20503259780157634,-0.7499899940404156,1,1,0,0
1386,1386.0,13.86,5.499999999999999,4.5432065144219855,5.701566265489401,0.9567934855780136,0.2015662654894017,-0.7552272200886119,1,1,0,0
1387,1387.0,13.87,5.499999999999999,4.539374341086406,5.702330924146985,0.9606256589135933,0.2023309241469855,-0.7582947347666078,1,1,0,0
1388,1388.0,13.88,5.499999999999999,4.534874310534357,5.7025247904691945,0.9651256894656424,0.20252479046919536,-0.762600898996447,1,1,0,0
1389,1389.0,13.89,5.499999999999999,4.529742398075751,5.702405998493684,0.9702576019242484,0.2024059984936848,-0.7678516034305636,1,1,0,0
1390,1390.0,13.9,5.499999999999999,4.525998937993698,5.702562603927294,0.9740010620063009,0.2025626039272952,-0.7714384580790057,1,1,0,0
1391,1391.0,13.91,5.499999999999999,4.524046684139002,5.702812346741907,0.9759533158609974,0.20281234674190785,-0.7731409691190896,1,1,0,0
1392,1392.0,13.92,5.499999999999999,4.5196476146470665,5.703735895506422,0.9803523853529326,0.2037358955064228,-0.7766164898465098,1,1,0,0
1393,1393.0,13.93,5.499999999999999,4.515424450092489,5.7013452949729615,0.9845755499075102,0.20134529497296239,-0.7832302549345478,1,1,0,0
1394,1394.0,13.94,5.499999999999999,4.510798964498847,5.7003692278415405,0.9892010355011518,0.20036922784154143,-0.7888318076596104,1,1,0,0
1395,1395.0,13.95,5.499999999999999,4.507459473957347,5.701117345417246,0.9925405260426521,0.2011173454172468,-0.7914231806254053,1,1,0,0
1396,1396.0,13.96,5.499999999999999,4.505771483145577,5.70030910915119,0.994228516854422,0.20030910915119104,-0.793919407703231,1,1,0,0
1397,1397.0,13.97,5.499999999999999,4.5021499041739315,5.700921646666721,0.9978500958260677,0.20092164666672208,-0.7969284491593456,1,1,0,0
1398,1398.0,13.98,5.499999999999999,4.497685481210937,5.7009374493237726,1.0023145187890625,0.20093744932377344,-0.8013770694652891,1,1,0,0
1399,1399.0,13.99,5.499999999999999,4.492777785787622,5.700982413898714,1.0072222142123772,0.20098241389871507,-0.8062398003136622,1,1,0,0
1400,1400.0,14.0,5.499999999999999,4.48900287557276,5.702260545430871,1.0109971244272389,0.2022605454308719,-0.808736578996367,1,1,0,0
1401,1401.0,14.01,5.499999999999999,4.486884560030792,5.70260021321308,1.0131154399692068,0.2026002132130813,-0.8105152267561255,1,1,0,0
1402,1402.0,14.02,5.499999999999999,4.482517600818838,5.700059176083558,1.0174823991811612,0.20005917608355883,-0.8174232230976024,1,1,0,0
1403,1403.0,14.03,5.499999999999999,4.478748651964275,5.699723385807345,1.0212513480357241,0.19972338580734572,-0.8215279622283784,1,1,0,0
1404,1404.0,14.04,5.499999999999999,4.474007680687426,5.701183244151339,1.0259923193125733,0.20118324415133948,-0.8248090751612338,1,1,0,0
1405,1405.0,14.05,5.499999999999999,4.4707692260033935,5.702028345650178,1.0292307739966056,0.20202834565017902,-0.8272024283464265,1,1,0,0
1406,1406.0,14.06,5.499999999999999,4.469090907895808,5.701143962865402,1.0309090921041912,0.2011439628654026,-0.8297651292387886,1,1,0,0
1407,1407.0,14.07,5.499999999999999,4.465668365060532,5.70137830130864,1.0343316349394671,0.2013783013086412,-0.8329533336308259,1,1,0,0
1408,1408.0,14.08,5.499999999999999,4.461833056375285,5.700937985396045,1.0381669436247138,0.20093798539604624,-0.8372289582286676,1,1,0,0
1409,1409.0,14.09,5.499999999999999,4.457757277782752,5.701844668919233,1.0422427222172468,0.20184466891923414,-0.8403980532980126,1,1,0,0
1410,1410.0,14.1,5.499999999999999,4.454790959860249,5.702672241695968,1.04520904013975,0.20267224169596876,-0.8425367984437813,1,1,0,0
1411,1411.0,14.11,5.499999999999999,4.45325801389929,5.702810031616921,1.0467419861007095,0.2028100316169219,-0.8439319544837875,1,1,0,0
1412,1412.0,14.12,5.499999999999999,4.4496736287343746,5.702944513570462,1.0503263712656246,0.20294451357046306,-0.8473818576951615,1,1,0,0
1413,1413.0,14.13,5.499999999999999,4.446526548774405,5.702570140066648,1.053473451225594,0.20257014006664864,-0.8509033111589455,1,1,0,0
1414,1414.0,14.14,5.499999999999999,4.442676099303085,5.702248628024464,1.0573239006969137,0.2022486280244653,-0.8550752726724484,1,1,0,0
1415,1415.0,14.15,5.499999999999999,4.439969594105879,5.702025256379501,1.0600304058941203,0.20202525637950153,-0.8580051495146188,1,1,0,0
1416,1416.0,14.16,5.499999999999999,4.438463909150248,5.701500454863912,1.061536090849751,0.201500454863913,-0.8600356359858381,1,1,0,0
1417,1417.0,14.17,5.499999999999999,4.435154188487943,5.700009244754669,1.0648458115120558,0.20000924475466952,-0.8648365667573863,1,1,0,0
1418,1418.0,14.18,5.499999999999999,4.431321051663562,5.698705541020082,1.0686789483364372,0.1987055410200833,-0.8699734073163539,1,1,0,0
1419,1419.0,14.19,5.499999999999999,4.42687953613576,5.698801297528488,1.0731204638642389,0.19880129752848852,-0.8743191663357504,1,1,0,0
1420,1420.0,14.2,5.499999999999999,4.423736423504695,5.699835637267295,1.076263576495304,0.19983563726729603,-0.8764279392280079,1,1,0,0
1421,1421.0,14.21,5.499999999999999,4.421763447191712,5.699795791630157,1.0782365528082867,0.19979579163015782,-0.8784407611781289,1,1,0,0
1422,1422.0,14.22,5.499999999999999,4.418165419856352,5.699307556487409,1.0818345801436475,0.19930755648741005,-0.8825270236562375,1,1,0,0
1423,1423.0,14.23,5.499999999999999,4.414765778223061,5.697695085147492,1.085234221776938,0.197695085147493,-0.887539136629445,1,1,0,0
