sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,rkf_innovation_norm_mps2,rkf_external_accel_variance_max_m2ps4,rkf_covariance_updated,rkf_anomaly_detected,rkf_observer_valid,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,evaluation_sample,rkf_locally_better,mtcn_locally_better,near_tie
2505,2505.0,25.05,4.631628125000001,5.305405785389807,3.716956290101701,0.0226436340214848,0.0573132181025428,0,0,1,0.6737776603898062,0.9146718348982996,0.24089417450849337,1,0,1,0
2506,2506.0,25.06,4.615892685185181,5.304049814194953,3.707920580234941,0.0806168923643006,0.0573132181025428,0,0,1,0.6881571290097721,0.90797210495024,0.21981497594046795,1,0,1,0
2507,2507.0,25.07,4.600157245370368,5.3026938430001,3.698884870368187,0.0935264380780427,0.0573132181025428,0,0,1,0.7025365976297318,0.9012723750021809,0.19873577737244918,1,0,1,0
2508,2508.0,25.08,4.584421805555555,5.301337871805246,3.689849160501427,0.0639943030182294,0.0573132181025428,0,0,1,0.7169160662496914,0.8945726450541276,0.1776565788044362,1,0,1,0
2509,2509.0,25.09,4.568686365740741,5.299981900610386,3.6808134506346666,0.0713465907382657,0.0573132181025428,0,0,1,0.7312955348696448,0.8878729151060747,0.15657738023642986,1,0,1,0
2510,2510.0,25.1,4.552950925925922,5.2986259294155325,3.6717777407679066,0.0462309711167288,0.0573132181025428,0,0,1,0.7456750034896107,0.8811731851580151,0.13549818166840444,1,0,1,0
2511,2511.0,25.11,4.53665076388889,5.296791689395947,3.6621038656865452,0.0840465892820054,0.0573132181025428,0,0,1,0.7601409255070575,0.8745468982023445,0.11440597269528707,1,0,1,0
2512,2512.0,25.12,4.5203506018518524,5.294957449376357,3.652429990605183,0.0652350509778889,0.0573132181025428,0,0,1,0.7746068475245043,0.8679206112466695,0.09331376372216527,1,0,1,0
2513,2513.0,25.13,4.504050439814814,5.293123209356772,3.642756115523821,0.0333650333049357,0.0573132181025428,0,0,1,0.7890727695419582,0.8612943242909932,0.07222155474903502,1,0,1,0
2514,2514.0,25.14,4.487750277777776,5.291288969337182,3.6330822404424534,0.0815924985602909,0.0573132181025428,0,0,1,0.8035386915594058,0.8546680373353226,0.05112934577591677,1,0,1,0
2515,2515.0,25.15,4.471450115740738,5.289454729317597,3.623408365361092,0.0592452074953367,0.0573132181025428,0,0,1,0.8180046135768588,0.8480417503796458,0.030037136802786968,1,0,0,1
2516,2516.0,25.16,4.454600092592592,5.287092186410791,3.6130924210968867,0.0555026767569811,0.0573132181025428,0,0,1,0.8324920938181988,0.8415076714957057,0.009015577677506936,1,0,0,1
2517,2517.0,25.17,4.437750069444441,5.284729643503991,3.602776476832676,0.0742776697614672,0.0573132181025428,0,0,1,0.8469795740595503,0.8349735926117647,-0.01200598144778553,1,0,0,1
2518,2518.0,25.18,4.420900046296295,5.282367100597191,3.592460532568471,0.130721592533278,0.0573132181025428,0,0,1,0.8614670543008955,0.8284395137278242,-0.033027540573071335,1,0,0,1
2519,2519.0,25.19,4.404050023148144,5.2800045576903845,3.58214458830426,0.038907077569062,0.0573132181025428,0,0,1,0.8759545345422408,0.8219054348438837,-0.05404909969835714,1,1,0,0
2520,2520.0,25.2,4.3872000000000035,5.277642014783585,3.5718286440400493,0.0502148475783357,0.0573132181025428,0,0,1,0.8904420147835816,0.8153713559599542,-0.0750706588236274,1,1,0,0
2521,2521.0,25.21,4.369814976851852,5.27463779267896,3.560869666548677,0.0525817452434141,0.0573132181025428,0,0,1,0.9048228158271083,0.8089453103031747,-0.09587750552393359,1,1,0,0
2522,2522.0,25.22,4.352429953703704,5.271633570574335,3.5499106890573104,0.0810977716664057,0.0573132181025428,0,0,1,0.9192036168706306,0.8025192646463939,-0.11668435222423668,1,1,0,0
2523,2523.0,25.23,4.335044930555557,5.268629348469716,3.5389517115659372,0.0601895294711737,0.0573132181025428,0,0,1,0.933584417914159,0.7960932189896197,-0.13749119892453932,1,1,0,0
2524,2524.0,25.24,4.317659907407403,5.265625126365091,3.527992734074565,0.03898873603647,0.0573132181025428,0,0,1,0.9479652189576875,0.7896671733328384,-0.15829804562484906,1,1,0,0
2525,2525.0,25.25,4.300274884259257,5.262620904260471,3.5170337565831984,0.0557238270362989,0.0573132181025428,0,0,1,0.9623460200012142,0.7832411276760585,-0.1791048923251557,1,1,0,0
2526,2526.0,25.26,4.282369722222219,5.258921626128559,3.5054207759304643,0.0844566877414832,0.0573132181025428,0,0,1,0.9765519039063397,0.7769489462917547,-0.19960295761458502,1,1,0,0
2527,2527.0,25.27,4.264464560185187,5.2552223479966464,3.493807795277731,0.0858217446238683,0.0573132181025428,0,0,1,0.9907577878114591,0.7706567649074563,-0.2201010229040028,1,1,0,0
2528,2528.0,25.28,4.246559398148144,5.251523069864739,3.482194814624998,0.0171299644726769,0.0573132181025428,0,0,1,1.0049636717165944,0.7643645835231463,-0.2405990881934481,1,1,0,0
2529,2529.0,25.29,4.228654236111112,5.247823791732826,3.47058183397227,0.0562514796408223,0.0573132181025428,0,0,1,1.0191695556217146,0.7580724021388416,-0.261097153482873,1,1,0,0
2530,2530.0,25.3,4.210749074074075,5.244124513600919,3.458968853319536,0.0548329775473814,0.0573132181025428,0,0,1,1.0333754395268446,0.7517802207545388,-0.28159521877230587,1,1,0,0
2531,2531.0,25.31,4.192338634259253,5.23994397666145,3.446769052881894,0.0837325551802351,0.0573132181025428,0,0,1,1.0476053424021972,0.7455695813773584,-0.30203576102483876,1,1,0,0
2532,2532.0,25.32,4.173928194444442,5.235763439721979,3.434569252444252,0.0921112213592873,0.0573132181025428,0,0,1,1.0618352452775373,0.73935894200019,-0.3224763032773472,1,1,0,0
2533,2533.0,25.33,4.155517754629625,5.23158290278251,3.42236945200661,0.107617586818368,0.0573132181025428,0,0,1,1.0760651481528845,0.733148302623015,-0.34291684552986945,1,1,0,0
2534,2534.0,25.34,4.1371073148148145,5.227402365843039,3.410169651568968,0.0862604421659391,0.0573132181025428,0,0,1,1.0902950510282245,0.7269376632458466,-0.3633573877823779,1,1,0,0
2535,2535.0,25.35,4.118696874999999,5.2232218289035695,3.39796985113132,0.0435094360401943,0.0573132181025428,0,0,1,1.1045249539035709,0.7207270238686787,-0.38379793003489215,1,1,0,0
2536,2536.0,25.36,4.0997960185185205,5.21841807890303,3.385182397753903,0.138825201578759,0.0573132181025428,0,0,1,1.1186220603845092,0.7146136207646174,-0.40400843961989175,1,1,0,0
2537,2537.0,25.37,4.080895162037037,5.213614328902484,3.37239494437648,0.0494845549014102,0.0573132181025428,0,0,1,1.1327191668654466,0.708500217660557,-0.42421894920488956,1,1,0,0
2538,2538.0,25.38,4.061994305555559,5.2088105789019385,3.3596074909990628,0.0702369491349638,0.0573132181025428,0,0,1,1.1468162733463796,0.7023868145564962,-0.4444294587898834,1,1,0,0
2539,2539.0,25.39,4.0430934490740755,5.2040068289013925,3.3468200376216335,0.0559512626525311,0.0573132181025428,0,0,1,1.160913379827317,0.696273411452442,-0.464639968374875,1,1,0,0
2540,2540.0,25.4,4.024192592592586,5.1992030789008465,3.334032584244211,0.0978086137593973,0.0573132181025428,0,0,1,1.1750104863082607,0.690160008348375,-0.4848504779598857,1,1,0,0
2541,2541.0,25.41,4.004816180555553,5.193766345885871,3.320719124333195,0.0826423080091185,0.0573132181025428,0,0,1,1.1889501653303185,0.6840970562223578,-0.5048531091079607,1,1,0,0
2542,2542.0,25.42,3.9854397685185132,5.188329612870896,3.307405664422167,0.0288848943772181,0.0573132181025428,0,0,1,1.2028898443523826,0.678034104096346,-0.5248557402560365,1,1,0,0
2543,2543.0,25.43,3.966063356481479,5.18289287985592,3.294092204511151,0.112172918722871,0.0573132181025428,0,0,1,1.2168295233744413,0.671971151970328,-0.5448583714041133,1,1,0,0
2544,2544.0,25.44,3.9466869444444397,5.17745614684094,3.2807787446001297,0.0946734470550563,0.0573132181025428,0,0,1,1.2307692023965,0.6659081998443099,-0.5648610025521901,1,1,0,0
2545,2545.0,25.45,3.927310532407406,5.172019413825964,3.2674652846891084,0.049162553776509,0.0573132181025428,0,0,1,1.2447088814185583,0.6598452477182977,-0.5848636337002606,1,1,0,0
2546,2546.0,25.46,3.907473425925922,5.165813042435756,3.2535631809186794,0.0212561659502208,0.0573132181025428,0,0,1,1.2583396165098342,0.6539102450072427,-0.6044293715025915,1,1,0,0
2547,2547.0,25.47,3.8876363194444443,5.159606671045543,3.239661077148251,0.0257816281719073,0.0573132181025428,0,0,1,1.2719703516010985,0.6479752422961935,-0.623995109304905,1,1,0,0
2548,2548.0,25.48,3.8677992129629604,5.153400299655336,3.225758973377822,0.10095118926596,0.0573132181025428,0,0,1,1.2856010866923753,0.6420402395851386,-0.6435608471072367,1,1,0,0
2549,2549.0,25.49,3.8479621064814764,5.147193928265128,3.2118568696073933,0.0428492056173462,0.0573132181025428,0,0,1,1.2992318217836512,0.6361052368740832,-0.663126584909568,1,1,0,0
2550,2550.0,25.5,3.8281249999999987,5.140987556874914,3.1979547658369643,0.0758594226208062,0.0573132181025428,0,0,1,1.3128625568749155,0.6301702341630344,-0.6826923227118811,1,1,0,0
2551,2551.0,25.51,3.807842060185182,5.1339443665968885,3.1834052823655257,0.0900951580043158,0.0573132181025428,0,0,1,1.3261023064117063,0.6244367778196565,-0.7016655285920499,1,1,0,0
2552,2552.0,25.52,3.787559120370371,5.126901176318858,3.1688557988940924,0.0670833292193395,0.0573132181025428,0,0,1,1.3393420559484874,0.6187033214762785,-0.7206387344722089,1,1,0,0
2553,2553.0,25.53,3.767276180555554,5.119857986040832,3.154306315422654,0.0713783210940976,0.0573132181025428,0,0,1,1.3525818054852778,0.6129698651329001,-0.7396119403523778,1,1,0,0
2554,2554.0,25.54,3.7469932407407427,5.112814795762801,3.139756831951215,0.0407453869189596,0.0573132181025428,0,0,1,1.365821555022058,0.6072364087895279,-0.7585851462325301,1,1,0,0
2555,2555.0,25.55,3.726710300925926,5.105771605484775,3.125207348479776,0.135095228547557,0.0573132181025428,0,0,1,1.379061304558849,0.6015029524461499,-0.777558352112699,1,1,0,0
2556,2556.0,25.56,3.7059963888888827,5.098040111716152,3.11013490128597,0.0069353067945022,0.0573132181025428,0,0,1,1.3920437228272693,0.5958614876029129,-0.7961822352243564,1,1,0,0
2557,2557.0,25.57,3.6852824768518504,5.090308617947529,3.0950624540921696,0.0525554063115911,0.0573132181025428,0,0,1,1.4050261410956786,0.5902200227596808,-0.8148061183359978,1,1,0,0
2558,2558.0,25.58,3.6645685648148123,5.082577124178906,3.079990006898363,0.0605196611142685,0.0573132181025428,0,0,1,1.4180085593640936,0.5845785579164491,-0.8334300014476446,1,1,0,0
2559,2559.0,25.59,3.64385465277778,5.074845630410288,3.0649175597045626,0.0766757821008384,0.0573132181025428,0,0,1,1.4309909776325083,0.5789370930732174,-0.8520538845592909,1,1,0,0
2560,2560.0,25.6,3.6231407407407366,5.067114136641665,3.049845112510756,0.0676431920811602,0.0573132181025428,0,0,1,1.4439733959009287,0.5732956282299804,-0.8706777676709483,1,1,0,0
2561,2561.0,25.61,3.6020107175925937,5.058695932595889,3.0342025393232825,0.0763926281909101,0.0573132181025428,0,0,1,1.456685215003295,0.5678081782693112,-0.8888770367339838,1,1,0,0
2562,2562.0,25.62,3.5808806944444402,5.050277728550107,3.018559966135809,0.115275604094761,0.0573132181025428,0,0,1,1.4693970341056666,0.5623207283086313,-0.9070763057970352,1,1,0,0
2563,2563.0,25.63,3.559750671296298,5.041859524504331,3.0029173929483353,0.0861832208566183,0.0573132181025428,0,0,1,1.4821088532080333,0.5568332783479626,-0.9252755748600707,1,1,0,0
2564,2564.0,25.64,3.538620648148144,5.033441320458555,2.9872748197608616,0.0791362745616554,0.0573132181025428,0,0,1,1.4948206723104107,0.5513458283872823,-0.9434748439231284,1,1,0,0
2565,2565.0,25.65,3.517490624999996,5.025023116412774,2.971632246573382,0.063626231457785,0.0573132181025428,0,0,1,1.5075324914127775,0.545858378426614,-0.9616741129861635,1,1,0,0
2566,2566.0,25.66,3.49595935185185,5.01586589397227,2.9554682475432945,0.0874594131772679,0.0573132181025428,0,0,1,1.5199065421204203,0.5404911043085554,-0.9794154378118649,1,1,0,0
2567,2567.0,25.67,3.474428078703698,5.006708671531765,2.9393042485131953,0.0753490533563235,0.0573132181025428,0,0,1,1.5322805928280672,0.5351238301905026,-0.9971567626375646,1,1,0,0
2568,2568.0,25.68,3.452896805555557,4.997551449091268,2.9231402494831076,0.0791362285955169,0.0573132181025428,0,0,1,1.544654643535711,0.5297565560724493,-1.0148980874632616,1,1,0,0
2569,2569.0,25.69,3.431365532407405,4.9883942266507635,2.906976250453014,0.0479425922369536,0.0573132181025428,0,0,1,1.5570286942433587,0.5243892819543907,-1.032639412288968,1,1,0,0
2570,2570.0,25.7,3.409834259259258,4.97923700421026,2.8908122514229264,0.0608267527631517,0.0573132181025428,0,0,1,1.569402744951002,0.5190220078363317,-1.0503807371146703,1,1,0,0
2571,2571.0,25.71,3.3879165972222194,4.969486483521288,2.8742173980129557,0.0444589193147716,0.0573132181025428,0,0,1,1.5815698862990684,0.5136991992092637,-1.0678706870898047,1,1,0,0
2572,2572.0,25.72,3.3659989351851856,4.9597359628323145,2.8576225446029904,0.0621882737961204,0.0573132181025428,0,0,1,1.593737027647129,0.5083763905821952,-1.0853606370649338,1,1,0,0
2573,2573.0,25.73,3.344081273148147,4.949985442143342,2.8410276911930197,0.110044636496013,0.0573132181025428,0,0,1,1.6059041689951954,0.5030535819551272,-1.1028505870400682,1,1,0,0
2574,2574.0,25.74,3.3221636111111077,4.940234921454369,2.824432837783049,0.0204358399824602,0.0573132181025428,0,0,1,1.6180713103432613,0.4977307733280587,-1.1203405370152026,1,1,0,0
2575,2575.0,25.75,3.3002459490740743,4.930484400765397,2.8078379843730894,0.0556566865756318,0.0573132181025428,0,0,1,1.6302384516913224,0.4924079647009849,-1.1378304869903375,1,1,0,0
2576,2576.0,25.76,3.277956759259254,4.920104347777533,2.790725048257671,0.0606322317352357,0.0573132181025428,0,0,1,1.6421475885182795,0.4872317110015829,-1.1549158775166966,1,1,0,0
2577,2577.0,25.77,3.255667569444445,4.9097242947896635,2.7736121121422643,0.0882866102493842,0.0573132181025428,0,0,1,1.6540567253452187,0.48205545730218047,-1.1720012680430383,1,1,0,0
2578,2578.0,25.78,3.2333783796296247,4.8993442418018,2.756499176026851,0.0578232457881612,0.0573132181025428,0,0,1,1.6659658621721753,0.4768792036027736,-1.1890866585694018,1,1,0,0
2579,2579.0,25.79,3.2110891898148157,4.8889641888139295,2.7393862399114446,0.0494840032706653,0.0573132181025428,0,0,1,1.6778749989991137,0.47170294990337114,-1.2061720490957426,1,1,0,0
2580,2580.0,25.8,3.188799999999995,4.878584135826066,2.7222733037960314,0.107628820130121,0.0573132181025428,0,0,1,1.6897841358260708,0.4665266962039638,-1.223257439622107,1,1,0,0
2581,2581.0,25.81,3.166154143518511,4.867599172130796,2.704664631249833,0.0628178824507733,0.0573132181025428,0,0,1,1.701445028612285,0.46148951226867796,-1.2399555163436071,1,1,0,0
2582,2582.0,25.82,3.1435082870370383,4.856614208435526,2.68705595870364,0.073396536723561,0.0573132181025428,0,0,1,1.7131059213984878,0.4564523283333983,-1.2566535930650895,1,1,0,0
2583,2583.0,25.83,3.120862430555554,4.845629244740256,2.669447286157441,0.0522066281766038,0.0573132181025428,0,0,1,1.7247668141847021,0.4514151443981129,-1.2733516697865892,1,1,0,0
2584,2584.0,25.84,3.0982165740740752,4.8346442810449926,2.6518386136112486,0.0329162951085508,0.0573132181025428,0,0,1,1.7364277069709173,0.44637796046282663,-1.2900497465080907,1,1,0,0
2585,2585.0,25.85,3.075570717592591,4.823659317349723,2.63422994106505,0.0856446433647272,0.0573132181025428,0,0,1,1.7480885997571316,0.4413407765275412,-1.3067478232295904,1,1,0,0
2586,2586.0,25.86,3.052583055555554,4.812044322198896,2.616009432599514,0.0744946095871335,0.0573132181025428,0,0,1,1.759461266643342,0.4365736229560402,-1.3228876436873018,1,1,0,0
2587,2587.0,25.87,3.0295953935185174,4.8004293270480645,2.597788924133978,0.0463523619218691,0.0573132181025428,0,0,1,1.770833933529547,0.43180646938453915,-1.339027464145008,1,1,0,0
2588,2588.0,25.88,3.0066077314814863,4.788814331897237,2.579568415668442,0.0403584647499764,0.0573132181025428,0,0,1,1.7822066004157509,0.42703931581304433,-1.3551672846027065,1,1,0,0
2589,2589.0,25.89,2.9836200694444432,4.777199336746411,2.5613479072029004,0.0693841101873911,0.0573132181025428,0,0,1,1.7935792673019675,0.42227216224154285,-1.3713071050604246,1,1,0,0
2590,2590.0,25.9,2.9606324074074006,4.765584341595578,2.5431273987373593,0.0764837970082747,0.0573132181025428,0,0,1,1.8049519341881775,0.41750500867004137,-1.387446925518136,1,1,0,0
2591,2591.0,25.91,2.937317800925923,4.753537648516725,2.5244105059415487,0.0929594937664106,0.0573132181025428,0,0,1,1.8162198475908022,0.4129072949843744,-1.4033125526064278,1,1,0,0
2592,2592.0,25.92,2.9140031944444393,4.741490955437873,2.5056936131457324,0.0520784125369706,0.0573132181025428,0,0,1,1.8274877609934332,0.408309581298707,-1.4191781796947263,1,1,0,0
2593,2593.0,25.93,2.8906885879629614,4.729444262359019,2.486976720349922,0.0472322550958868,0.0573132181025428,0,0,1,1.8387556743960576,0.40371186761303957,-1.435043806783018,1,1,0,0
2594,2594.0,25.94,2.8673739814814776,4.717397569280165,2.468259827554106,0.0772606852378726,0.0573132181025428,0,0,1,1.8500235877986877,0.3991141539273717,-1.450909433871316,1,1,0,0
2595,2595.0,25.95,2.844059375,4.7053508762013125,2.449542934758295,0.0994975471833081,0.0573132181025428,0,0,1,1.8612915012013125,0.3945164402417052,-1.4667750609596073,1,1,0,0
2596,2596.0,25.96,2.820432685185181,4.692700131901324,2.4302904787639124,0.0626283638067068,0.0573132181025428,0,0,1,1.872267446716143,0.3901422064212685,-1.4821252402948746,1,1,0,0
2597,2597.0,25.97,2.7968059953703737,4.6800493876013425,2.411038022769541,0.0676940289351033,0.0573132181025428,0,0,1,1.8832433922309688,0.38576797260083273,-1.497475419630136,1,1,0,0
2598,2598.0,25.98,2.7731793055555545,4.667398643301354,2.3917855667751584,0.0922775436025604,0.0573132181025428,0,0,1,1.8942193377457994,0.38139373878039606,-1.5128255989654034,1,1,0,0
2599,2599.0,25.99,2.7495526157407357,4.654747899001359,2.3725331107807808,0.0877267724932508,0.0573132181025428,0,0,1,1.9051952832606234,0.37701950495995495,-1.5281757783006684,1,1,0,0
2600,2600.0,26.0,2.725925925925928,4.642097154701378,2.3532806547864036,0.0730885803675249,0.0573132181025428,0,0,1,1.9161712287754495,0.3726452711395245,-1.543525957635925,1,1,0,0
2601,2601.0,26.01,2.7020020138888854,4.628975876951164,2.3336414026550347,0.0323908451785514,0.0573132181025428,0,0,1,1.9269738630622784,0.36836061123385067,-1.5586132518284277,1,1,0,0
2602,2602.0,26.02,2.678078101851854,4.615854599200944,2.314002150523666,0.0895416685834117,0.0573132181025428,0,0,1,1.9377764973490899,0.36407595132818793,-1.573700546020902,1,1,0,0
2603,2603.0,26.03,2.654154189814811,4.602733321450731,2.2943628983922917,0.117355865090246,0.0573132181025428,0,0,1,1.9485791316359196,0.3597912914225194,-1.5887878402134001,1,1,0,0
2604,2604.0,26.04,2.63023027777778,4.589612043700517,2.2747236462609286,0.0218274056007028,0.0573132181025428,0,0,1,1.9593817659227368,0.35550663151685136,-1.6038751344058855,1,1,0,0
2605,2605.0,26.05,2.606306365740737,4.5764907659502985,2.255084394129554,0.0672038011921123,0.0573132181025428,0,0,1,1.9701844002095616,0.35122197161118285,-1.6189624285983788,1,1,0,0
2606,2606.0,26.06,2.582100092592588,4.562810836553345,2.2350979611177366,0.0339101253151332,0.0573132181025428,0,0,1,1.9807107439607567,0.34700213147485126,-1.6337086124859055,1,1,0,0
2607,2607.0,26.07,2.557893819444444,4.549130907156392,2.215111528105925,0.0780984728901066,0.0573132181025428,0,0,1,1.9912370877119479,0.3427822913385188,-1.648454796373429,1,1,0,0
2608,2608.0,26.08,2.5336875462962887,4.5354509777594325,2.195125095094102,0.0305673944437898,0.0573132181025428,0,0,1,2.001763431463144,0.33856245120218675,-1.663200980260957,1,1,0,0
2609,2609.0,26.09,2.509481273148151,4.521771048362484,2.17513866208229,0.0628663718007649,0.0573132181025428,0,0,1,2.012289775214333,0.33434261106586094,-1.6779471641484722,1,1,0,0
2610,2610.0,26.1,2.4852749999999957,4.508091118965526,2.155152229070473,0.110109078584526,0.0573132181025428,0,0,1,2.02281611896553,0.3301227709295227,-1.6926933480360074,1,1,0,0
2611,2611.0,26.11,2.4608012268518515,4.493824169581317,2.10725995731336,0.0761481041901363,0.0573132181025428,0,0,1,2.0330229427294655,0.3535412695384914,-1.679481673190974,1,1,0,0
2612,2612.0,26.12,2.436327453703701,4.47955722019711,2.059367685556231,0.0510944150686535,0.0573132181025428,0,0,1,2.043229766493409,0.37695976814747034,-1.6662699983459386,1,1,0,0
2613,2613.0,26.13,2.4118536805555566,4.465290270812902,2.0114754137991184,0.0645993201886958,0.0573132181025428,0,0,1,2.0534365902573457,0.4003782667564382,-1.6530583235009075,1,1,0,0
2614,2614.0,26.14,2.3873799074074062,4.451023321428689,1.963583142041995,0.107214933363485,0.0573132181025428,0,0,1,2.063643414021283,0.42379676536541133,-1.6398466486558716,1,1,0,0
2615,2615.0,26.15,2.362906134259256,4.436756372044476,1.9156908702848652,0.0424373284452781,0.0573132181025428,0,0,1,2.07385023778522,0.4472152639743907,-1.6266349738108294,1,1,0,0
2616,2616.0,26.16,2.3381797222222223,4.421799451174112,1.8731199620563235,0.0519335603085464,0.0573132181025428,0,0,1,2.08361972895189,0.4650597601658988,-1.6185599687859913,1,1,0,0
2617,2617.0,26.17,2.3134533101851824,4.406842530303749,1.8305490538277647,0.0638048911192117,0.0573132181025428,0,0,1,2.093389220118566,0.48290425635741774,-1.6104849637611485,1,1,0,0
2618,2618.0,26.18,2.2887268981481483,4.391885609433385,1.787978145599217,0.0472195348328787,0.0573132181025428,0,0,1,2.1031587112852366,0.5007487525489314,-1.6024099587363052,1,1,0,0
2619,2619.0,26.19,2.264000486111109,4.376928688563016,1.7454072373706582,0.0979425847627061,0.0573132181025428,0,0,1,2.112928202451907,0.5185932487404508,-1.5943349537114562,1,1,0,0
2620,2620.0,26.2,2.239274074074075,4.361971767692658,1.7028363291421165,0.0340452603817113,0.0573132181025428,0,0,1,2.1226976936185835,0.5364377449319584,-1.5862599486866251,1,1,0,0
2621,2621.0,26.21,2.2143098842592575,4.346428456755148,1.6649955218278387,0.0568436081974308,0.0573132181025428,0,0,1,2.1321185724958904,0.5493143624314187,-1.5828042100644717,1,1,0,0
2622,2622.0,26.22,2.1893456944444454,4.330885145817643,1.6271547145135723,0.0674345599576975,0.0573132181025428,0,0,1,2.1415394513731973,0.5621909799308731,-1.5793484714423243,1,1,0,0
2623,2623.0,26.23,2.164381504629628,4.3153418348801384,1.5893139071992946,0.111918496207673,0.0573132181025428,0,0,1,2.1509603302505105,0.5750675974303334,-1.575892732820177,1,1,0,0
2624,2624.0,26.24,2.1394173148148106,4.299798523942629,1.5514730998850224,0.0710279718712024,0.0573132181025428,0,0,1,2.1603812091278183,0.5879442149297882,-1.57243699419803,1,1,0,0
2625,2625.0,26.25,2.1144531249999985,4.28425521300513,1.5136322925707562,0.0789398486073452,0.0573132181025428,0,0,1,2.1698020880051314,0.6008208324292423,-1.568981255575889,1,1,0,0
2626,2626.0,26.26,2.0892660185185146,4.268083726428704,1.479996019402511,0.0459652391615039,0.0573132181025428,0,0,1,2.178817707910189,0.6092699991160035,-1.5695477087941856,1,1,0,0
2627,2627.0,26.27,2.0640789120370364,4.251912239852289,1.4463597462342834,0.092649156598947,0.0573132181025428,0,0,1,2.1878333278152526,0.617719165802753,-1.5701141620124996,1,1,0,0
2628,2628.0,26.28,2.0388918055555525,4.235740753275869,1.4127234730660383,0.114476867227442,0.0573132181025428,0,0,1,2.1968489477203166,0.6261683324895142,-1.5706806152308024,1,1,0,0
2629,2629.0,26.29,2.013704699074074,4.219569266699448,1.379087199897805,0.051862930757422,0.0573132181025428,0,0,1,2.2058645676253743,0.634617499176269,-1.5712470684491053,1,1,0,0
2630,2630.0,26.3,1.98851759259259,4.203397780123028,1.3454509267295598,0.023949895870051,0.0573132181025428,0,0,1,2.2148801875304382,0.6430666658630302,-1.571813521667408,1,1,0,0
2631,2631.0,26.31,1.9631224305555512,4.186624671658995,1.3155520172466804,0.0638304934177661,0.0573132181025428,0,0,1,2.2235022411034437,0.6475704133088709,-1.5759318277945729,1,1,0,0
2632,2632.0,26.32,1.9377272685185176,4.169851563194963,1.2856531077638067,0.053918477331732,0.0573132181025428,0,0,1,2.2321242946764457,0.6520741607547109,-1.5800501339217348,1,1,0,0
2633,2633.0,26.33,1.9123321064814789,4.153078454730924,1.2557541982809215,0.0728496815801524,0.0573132181025428,0,0,1,2.240746348249445,0.6565779082005574,-1.5841684400488876,1,1,0,0
2634,2634.0,26.34,1.8869369444444457,4.136305346266892,1.225855288798048,0.0611656570698558,0.0573132181025428,0,0,1,2.249368401822446,0.6610816556463976,-1.5882867461760484,1,1,0,0
2635,2635.0,26.35,1.8615417824074065,4.119532237802859,1.1959563793151629,0.0815527065899608,0.0573132181025428,0,0,1,2.2579904553954524,0.6655854030922437,-1.5924050523032087,1,1,0,0
2636,2636.0,26.36,1.8359534259259298,4.10240825516198,1.1693795708859471,0.0525791175268494,0.0573132181025428,0,0,1,2.26645482923605,0.6665738550399827,-1.5998809741960673,1,1,0,0
2637,2637.0,26.37,1.810365069444442,4.085284272521094,1.1428027624567139,0.0931121027687873,0.0573132181025428,0,0,1,2.274919203076652,0.6675623069877281,-1.607356896088924,1,1,0,0
2638,2638.0,26.38,1.784776712962965,4.068160289880215,1.116225954027498,0.0628874899643048,0.0573132181025428,0,0,1,2.2833835769172497,0.6685507589354671,-1.6148328179817826,1,1,0,0
2639,2639.0,26.39,1.7591883564814825,4.05103630723933,1.089649145598265,0.118546570957529,0.0573132181025428,0,0,1,2.2918479507578473,0.6695392108832174,-1.6223087398746299,1,1,0,0
2640,2640.0,26.4,1.7335999999999945,4.033912324598445,1.0630723371690376,0.112195652283544,0.0573132181025428,0,0,1,2.3003123245984503,0.6705276628309569,-1.6297846617674934,1,1,0,0
2641,2641.0,26.41,1.7078333101851857,4.016325895148743,1.0394485074541708,0.0547304597852974,0.0573132181025428,0,0,1,2.308492584963557,0.6683848027310149,-1.640107782232542,1,1,0,0
2642,2642.0,26.42,1.6820666203703656,3.9987394656990336,1.0158246777393038,0.027337114352871,0.0573132181025428,0,0,1,2.316672845328668,0.6662419426310617,-1.6504309026976063,1,1,0,0
2643,2643.0,26.43,1.6562999305555568,3.981153036249332,0.9922008480244426,0.0310785611940534,0.0573132181025428,0,0,1,2.324853105693775,0.6640990825311142,-1.660754023162661,1,1,0,0
2644,2644.0,26.44,1.6305332407407367,3.963566606799623,0.9685770183095701,0.0883997228235037,0.0573132181025428,0,0,1,2.3330333660588867,0.6619562224311666,-1.67107714362772,1,1,0,0
2645,2645.0,26.45,1.6047665509259281,3.945980177349922,0.944953188594709,0.0510676892523566,0.0573132181025428,0,0,1,2.3412136264239938,0.6598133623312191,-1.6814002640927748,1,1,0,0
2646,2646.0,26.46,1.5788363888888874,3.927714403716882,0.9239542288481504,0.0689843251735189,0.0573132181025428,0,0,1,2.348878014827995,0.6548821600407371,-1.6939958547872578,1,1,0,0
2647,2647.0,26.47,1.5529062268518523,3.909448630083849,0.9029552691016091,0.0399684301724205,0.0573132181025428,0,0,1,2.3565424032319964,0.6499509577502433,-1.7065914454817532,1,1,0,0
