t_s,reference_grade_deg,mtcn_delta_grade_deg,rkf_ra_x2_qg_x05_grade_deg,fused_grade_deg,K_eff,Kmax,target_correction_deg,applied_correction_deg,NIS,fallback,rate_limit_active,fallback_reason
20.71,5.499999999999999,5.030040841449899,4.161850245898491,4.648139594839753,0.4398818054088583,0.5,-0.3819012466101451,-0.3819012466101451,0.9422890976858546,0,0,NONE
20.72,5.499999999999999,5.0256798310534805,4.1616123077746074,4.645594122682087,0.4398796368703738,0.5,-0.38008570837139416,-0.38008570837139416,0.933362564872252,0,0,NONE
20.73,5.499999999999999,5.0182477534305585,4.160701666128703,4.641032086670354,0.43987801046012476,0.5,-0.37721566676020435,-0.37721566676020435,0.9193284602480931,0,0,NONE
20.74,5.499999999999999,5.012128902901819,4.157439858256145,4.636169649392702,0.43987840474189965,0.5,-0.37595925350911696,-0.37595925350911696,0.9132125219093774,0,0,NONE
20.75,5.499999999999999,4.999081233892702,4.154038120497041,4.5765596771948704,0.5,0.5,-0.4225215566978307,-0.4225215566978307,0.798501750500898,0,0,NONE
20.76,5.499999999999999,4.987933220928663,4.153555823037676,4.570744521983169,0.5,0.5,-0.417188698945493,-0.417188698945493,0.7784694769695193,0,0,NONE
20.77,5.499999999999999,4.984544133214542,4.151725109088066,4.617355434269048,0.439879439730029,0.5,-0.36633996572926386,-0.367188698945493,0.8670744310834622,0,1,NONE
20.78,5.499999999999999,4.979363595363143,4.150576171433799,4.614797374444886,0.439879045449098,0.5,-0.36456622091825674,-0.36456622091825674,0.8587002557322203,0,0,NONE
20.79,5.499999999999999,4.973007089296627,4.148801890139669,4.610457183595996,0.43987820760105234,0.5,-0.36254990570063067,-0.36254990570063067,0.8492320460151281,0,0,NONE
20.8,5.499999999999999,4.963356220195061,4.147448962193609,4.604456196915893,0.43987845402709913,0.5,-0.35890002327916837,-0.35890002327916837,0.8322180932749064,0,0,NONE
20.81,5.499999999999999,4.952055923190824,4.147127538303785,4.549591730747304,0.5,0.5,-0.4024641924435194,-0.4024641924435194,0.7244864083667648,0,0,NONE
20.82,5.499999999999999,4.946761158312065,4.145329611867856,4.5942288071497925,0.43987830617148616,0.5,-0.3525323511622736,-0.3525323511622736,0.8029499876474717,0,0,NONE
20.83,5.499999999999999,4.942043299374584,4.14290498647822,4.590519613129598,0.43987840474189965,0.5,-0.3515236862449854,-0.3515236862449854,0.7983613213634896,0,0,NONE
20.84,5.499999999999999,4.938818081600786,4.14109118616693,4.587915719211494,0.4398778133191166,0.5,-0.35090236238929207,-0.35090236238929207,0.7955442220236008,0,0,NONE
20.85,5.499999999999999,4.9292499068311955,4.141164564308066,4.582588727335268,0.43987771474858195,0.5,-0.3466611794959278,-0.3466611794959278,0.7764301701412875,0,0,NONE
20.86,5.499999999999999,4.921246848486515,4.141065875587285,4.578061317690869,0.4398793904449301,0.5,-0.3431855307956458,-0.3431855307956458,0.760931980345653,0,0,NONE
20.87,5.499999999999999,4.919523150642803,4.139985843373428,4.576621446645055,0.4398785033122931,0.5,-0.34290170399774755,-0.34290170399774755,0.7596776457037074,0,0,NONE
20.88,5.499999999999999,4.917992802693785,4.140742282362383,4.576097658330267,0.43987766546330753,0.5,-0.34189514436351853,-0.34189514436351853,0.7552277998531153,0,0,NONE
20.89,5.499999999999999,4.914171641013804,4.1401609571803055,4.573701361334245,0.43987801046012476,0.5,-0.34047027967956,-0.34047027967956,0.7489445699348116,0,0,NONE
20.9,5.499999999999999,4.911590960512109,4.140235476403455,4.572288796870686,0.4398778133191166,0.5,-0.3393021636414232,-0.3393021636414232,0.7438151157978153,0,0,NONE
20.91,5.499999999999999,4.908342262042006,4.139372801106884,4.570089088574198,0.4398785525974825,0.5,-0.3382531734678082,-0.3382531734678082,0.7392199856188036,0,0,NONE
20.92,5.499999999999999,4.909727808507165,4.137485609534516,4.570035712850825,0.43987766546330753,0.5,-0.33969209565633995,-0.33969209565633995,0.7455263274520293,0,0,NONE
20.93,5.499999999999999,4.907234500185176,4.1371517133410425,4.56849262327855,0.4398772218956094,0.5,-0.33874187690662605,-0.33874187690662605,0.7413630930922702,0,0,NONE
20.94,5.499999999999999,4.902958246410404,4.136813936323092,4.565948928997095,0.43987707403961923,0.5,-0.33700931741330953,-0.33700931741330953,0.7337994119912968,0,0,NONE
20.95,5.499999999999999,4.898722798897711,4.136303423278363,4.563352032335257,0.43987702475427953,0.5,-0.33537076656245435,-0.33537076656245435,0.7266814437194173,0,0,NONE
20.96,5.499999999999999,4.899316897046731,4.135964898644862,4.563535740661255,0.4398772218956094,0.5,-0.3357811563854759,-0.3357811563854759,0.728460191616953,0,0,NONE
20.97,5.499999999999999,4.898464982188844,4.134604309184044,4.562460259667827,0.43987697546893434,0.5,-0.3360047225210157,-0.3360047225210157,0.7294315538598526,0,0,NONE
20.98,5.499999999999999,4.8951650730797285,4.133722674039992,4.560224131124275,0.4398769261835846,0.5,-0.3349409419554535,-0.3349409419554535,0.7248203501401492,0,0,NONE
20.99,5.499999999999999,4.888335872661159,4.134784773339957,4.556866168508521,0.4398768768982293,0.5,-0.331469704152638,-0.331469704152638,0.7098747109827975,0,0,NONE
21.0,5.499999999999999,4.887547047582982,4.133905991651506,4.556037773597561,0.4398768768982293,0.5,-0.3315092739854213,-0.3315092739854213,0.7100442064141154,0,0,NONE
21.01,5.499999999999999,4.884149721694217,4.134361505776111,4.554335185987487,0.4398769261835846,0.5,-0.3298145357067302,-0.3298145357067302,0.7028028074268465,0,0,NONE
21.02,5.499999999999999,4.880137766582447,4.13414208657665,4.551991553448592,0.43987682761286945,0.5,-0.32814621313385545,-0.32814621313385545,0.6957111074576775,0,0,NONE
21.03,5.499999999999999,4.873219127668184,4.132948072778583,4.547591007985188,0.4398768768982293,0.5,-0.32562811968299515,-0.32562811968299515,0.6850745378080157,0,0,NONE
21.04,5.499999999999999,4.866003392010783,4.134049202418245,4.544033669060243,0.4398768768982293,0.5,-0.32196972295054016,-0.32196972295054016,0.6697675330460349,0,0,NONE
21.05,5.499999999999999,4.860110456866793,4.132774899015074,4.540172399068943,0.43987682761286945,0.5,-0.31993805779785084,-0.31993805779785084,0.6613417675261151,0,0,NONE
21.06,5.499999999999999,4.851341646388465,4.134151932960414,4.535866510449151,0.43987682761286945,0.5,-0.31547513593931437,-0.31547513593931437,0.6430199035424563,0,0,NONE
21.07,5.499999999999999,4.842309092843073,4.133966560622495,4.5307256269066185,0.43987682761286945,0.5,-0.3115834659364544,-0.3115834659364544,0.627253295171896,0,0,NONE
21.08,5.499999999999999,4.831467160624468,4.133826862550054,4.48264701158726,0.5,0.5,-0.3488201490372073,-0.3488201490372073,0.5442299847904083,0,0,NONE
21.09,5.499999999999999,4.819475039334354,4.133761600034491,4.476618319684422,0.5,0.5,-0.34285671964993164,-0.34285671964993164,0.5257807366323438,0,0,NONE
21.1,5.499999999999999,4.809683272284937,4.133256641862139,4.512138871981694,0.43987682761286945,0.5,-0.29754440030324375,-0.29754440030324375,0.5720022095340391,0,0,NONE
21.11,5.499999999999999,4.801956131215481,4.130928397568017,4.506786580498381,0.43987682761286945,0.5,-0.2951695507171002,-0.2951695507171002,0.5629077812730691,0,0,NONE
21.12,5.499999999999999,4.794108472378543,4.129916322236711,4.501945736448783,0.43987682761286945,0.5,-0.2921627359297597,-0.2921627359297597,0.5514978061789154,0,0,NONE
21.13,5.499999999999999,4.786099897378772,4.131104982870639,4.497982780000712,0.4398768768982293,0.5,-0.28811711737806034,-0.28811711737806034,0.5363300682982128,0,0,NONE
21.14,5.499999999999999,4.77815749558491,4.12998272622072,4.493040402352761,0.4398768768982293,0.5,-0.2851170932321503,-0.2851170932321503,0.5252191264427141,0,0,NONE
21.15,5.499999999999999,4.771719861634915,4.129408078906779,4.489181792310095,0.43987682761286945,0.5,-0.28253806932481895,-0.28253806932481895,0.5157605139123509,0,0,NONE
21.16,5.499999999999999,4.7679196642407256,4.128684134324531,4.4867347672437585,0.43987682761286945,0.5,-0.281184896996967,-0.281184896996967,0.5108320341211519,0,0,NONE
21.17,5.499999999999999,4.7601969294054856,4.128703393076163,4.482417555986911,0.43987682761286945,0.5,-0.27777937341857434,-0.27777937341857434,0.4985332526940516,0,0,NONE
21.18,5.499999999999999,4.7531283893323195,4.129925874419194,4.478996013397212,0.4398768768982293,0.5,-0.2741323759351077,-0.2741323759351077,0.485528451108948,0,0,NONE
21.19,5.499999999999999,4.749222451949548,4.1287362796710125,4.476284962910013,0.43987682761286945,0.5,-0.27293748903953435,-0.27293748903953435,0.4813051705992935,0,0,NONE
21.2,5.499999999999999,4.744403029362005,4.128070097325394,4.473292454464403,0.43987682761286945,0.5,-0.27111057489760276,-0.27111057489760276,0.4748834774386729,0,0,NONE
21.21,5.499999999999999,4.743187739187291,4.127239696452153,4.472246468174602,0.43987682761286945,0.5,-0.2709412710126887,-0.2709412710126887,0.4742905495268498,0,0,NONE
21.22,5.499999999999999,4.73729177087628,4.127615816655421,4.4691094462617595,0.43987682761286945,0.5,-0.2681823246145204,-0.2681823246145204,0.4646804973330122,0,0,NONE
21.23,5.499999999999999,4.730481542486198,4.128126814174732,4.465519655498939,0.43987682761286945,0.5,-0.26496188698725975,-0.26496188698725975,0.45358737673880556,0,0,NONE
21.24,5.499999999999999,4.727109009461049,4.127146013514591,4.463199190119009,0.43987682761286945,0.5,-0.2639098193420411,-0.2639098193420411,0.4499924657462961,0,0,NONE
21.25,5.499999999999999,4.72500538096255,4.128148608103028,4.462461917177849,0.43987682761286945,0.5,-0.2625434637847017,-0.2625434637847017,0.44534498381928167,0,0,NONE
21.26,5.499999999999999,4.725472214792637,4.128193262620461,4.4627430441112015,0.43987682761286945,0.5,-0.2627291706814353,-0.2627291706814353,0.4459752252538149,0,0,NONE
21.27,5.499999999999999,4.7234339035454465,4.129329178845881,4.4621010019747835,0.43987682761286945,0.5,-0.2613329015706618,-0.2613329015706618,0.44124756777894975,0,0,NONE
21.28,5.499999999999999,4.716004243455814,4.127261424076277,4.457029919787287,0.43987682761286945,0.5,-0.25897432366852724,-0.25897432366852724,0.43331882688476797,0,0,NONE
21.29,5.499999999999999,4.7109636112045825,4.126333189439988,4.4537982359527994,0.43987682761286945,0.5,-0.2571653752517839,-0.2571653752517839,0.4272864621744848,0,0,NONE
21.3,5.499999999999999,4.708663136402288,4.126419859411723,4.452547810820757,0.43987682761286945,0.5,-0.2561153255815307,-0.2561153255815307,0.423804220395485,0,0,NONE
21.31,5.499999999999999,4.712920220976084,4.125457975492187,4.454509163137007,0.4398768768982293,0.5,-0.25841105783907764,-0.25841105783907764,0.43143583165519456,0,0,NONE
21.32,5.499999999999999,4.714791787672321,4.125869217403167,4.455738395752708,0.43987682761286945,0.5,-0.2590533919196125,-0.2590533919196125,0.4335834630973538,0,0,NONE
21.33,5.499999999999999,4.710148700353439,4.12504527260013,4.452775231890865,0.4398768768982293,0.5,-0.25737346846257436,-0.25737346846257436,0.42797812736276714,0,0,NONE
21.34,5.499999999999999,4.710111978313928,4.1247559407959775,4.452627334958052,0.43987697546893434,0.5,-0.25748464335587623,-0.25748464335587623,0.42834770868597466,0,0,NONE
21.35,5.499999999999999,4.709967736192407,4.1248795758099455,4.452600925820687,0.43987697546893434,0.5,-0.25736681037172005,-0.25736681037172005,0.4279557479150815,0,0,NONE
21.36,5.499999999999999,4.713928477601932,4.125095619872949,4.4549144610873785,0.43987697546893434,0.5,-0.2590140165145544,-0.2590140165145544,0.4334513065403517,0,0,NONE
21.37,5.499999999999999,4.715365296109704,4.124493565884065,4.455454426527953,0.43987697546893434,0.5,-0.2599108695817502,-0.2599108695817502,0.43645821065769286,0,0,NONE
21.38,5.499999999999999,4.711961014147633,4.124621832167584,4.4536040312038505,0.43987697546893434,0.5,-0.25835698294378195,-0.25835698294378195,0.4312550481948329,0,0,NONE
21.39,5.499999999999999,4.7091219395792,4.123022220202787,4.451310167696712,0.43987697546893434,0.5,-0.2578117718824875,-0.2578117718824875,0.4294368126083551,0,0,NONE
21.4,5.499999999999999,4.7120203154786005,4.1196283847909285,4.451440715519264,0.43987702475427953,0.5,-0.26057959995933655,-0.26057959995933655,0.4387069244742945,0,0,NONE
21.41,5.499999999999999,4.71800950944145,4.119011686422,4.4545241587391775,0.43987697546893434,0.5,-0.26348535070227186,-0.26348535070227186,0.448545735313922,0,0,NONE
21.42,5.499999999999999,4.718872275536122,4.1175445682816925,4.454362032766731,0.43987702475427953,0.5,-0.2645102427693911,-0.2645102427693911,0.45204185816873765,0,0,NONE
21.43,5.499999999999999,4.715357578002365,4.117127276615568,4.452209724458543,0.4398771726102843,0.5,-0.2631478535438224,-0.2631478535438224,0.4473968960888112,0,0,NONE
21.44,5.499999999999999,4.713416155661325,4.116705721051934,4.450936915636437,0.43987707403961923,0.5,-0.2624792400248884,-0.2624792400248884,0.44512651316521795,0,0,NONE
21.45,5.499999999999999,4.713661424744406,4.116447681796364,4.450960790920171,0.43987707403961923,0.5,-0.2627006338242341,-0.2627006338242341,0.4458777330427029,0,0,NONE
21.46,5.499999999999999,4.720601207996592,4.116711107815687,4.4549638274504515,0.43987702475427953,0.5,-0.26563738054614044,-0.26563738054614044,0.45590257089968816,0,0,NONE
21.47,5.499999999999999,4.722835504157219,4.115039351406002,4.45547997078336,0.43987697546893434,0.5,-0.26735553337385926,-0.26735553337385926,0.46181936236819077,0,0,NONE
21.48,5.499999999999999,4.721456934149542,4.114342149412201,4.4544010889549455,0.43987702475427953,0.5,-0.2670558451945959,-0.2670558451945959,0.4607844762345921,0,0,NONE
21.49,5.499999999999999,4.724044657156716,4.113034413512289,4.45527525897417,0.43987707403961923,0.5,-0.26876939818254547,-0.26876939818254547,0.4667165278781864,0,0,NONE
21.5,5.499999999999999,4.726261872036521,4.112974531244127,4.456490831023223,0.43987707403961923,0.5,-0.26977104101329696,-0.26977104101329696,0.47020170416364804,0,0,NONE
21.51,5.499999999999999,4.729263995216673,4.111760033253179,4.4576382200880875,0.43987697546893434,0.5,-0.2716257751285857,-0.2716257751285857,0.47668966991107514,0,0,NONE
21.52,5.499999999999999,4.728875761249921,4.10914572338551,4.456270786586876,0.43987697546893434,0.5,-0.27260497466304534,-0.27260497466304534,0.4801327573981594,0,0,NONE
21.53,5.499999999999999,4.730378146423133,4.108194064168883,4.456693724800779,0.4398769261835846,0.5,-0.27368442162235457,-0.27368442162235457,0.48394282880816425,0,0,NONE
21.54,5.499999999999999,4.7327016084761215,4.109352655649997,4.458504787167209,0.4398769261835846,0.5,-0.2741968213089122,-0.2741968213089122,0.4857566279462291,0,0,NONE
21.55,5.499999999999999,4.732330962922287,4.1092998806430145,4.458273934826144,0.43987697546893434,0.5,-0.27405702809614285,-0.27405702809614285,0.48526131537452516,0,0,NONE
21.56,5.499999999999999,4.738975076599164,4.108502797401007,4.461644868381521,0.4398769261835846,0.5,-0.27733020821764426,-0.27733020821764426,0.49692203934088536,0,0,NONE
21.57,5.499999999999999,4.743482785451462,4.108280995426275,4.464072205855018,0.4398768768982293,0.5,-0.27941057959644433,-0.27941057959644433,0.5044053867604997,0,0,NONE
21.58,5.499999999999999,4.744465930872179,4.107047710050475,4.464080394619102,0.4398768768982293,0.5,-0.280385536253077,-0.280385536253077,0.5079316052080751,0,0,NONE
21.59,5.499999999999999,4.745824240149091,4.106838551217176,4.46474917942642,0.4398769261835846,0.5,-0.28107506072267097,-0.28107506072267097,0.5104327479713032,0,0,NONE
21.6,5.499999999999999,4.748130074365358,4.105864012727652,4.465612085034438,0.4398768768982293,0.5,-0.2825179893309197,-0.2825179893309197,0.5156870636692665,0,0,NONE
21.61,5.499999999999999,4.752017530983957,4.1045642841548355,4.467217818831145,0.4398768768982293,0.5,-0.28479971215281225,-0.28479971215281225,0.524050470909486,0,0,NONE
21.62,5.499999999999999,4.7530717738043515,4.1050077860520195,4.468003410841644,0.4398768768982293,0.5,-0.2850683629627081,-0.2850683629627081,0.5250396080415146,0,0,NONE
21.63,5.499999999999999,4.758499215894861,4.105216488727743,4.4711352501370305,0.4398768768982293,0.5,-0.28736396575782946,-0.28736396575782946,0.5335297494045674,0,0,NONE
21.64,5.499999999999999,4.762117057103597,4.105326383376791,4.473210059138931,0.43987682761286945,0.5,-0.28890699796466707,-0.28890699796466707,0.5392749741806897,0,0,NONE
21.65,5.499999999999999,4.766264748277196,4.103980907005971,4.4749413679177525,0.4398769261835846,0.5,-0.29132338035944405,-0.29132338035944405,0.548333253954657,0,0,NONE
21.66,5.499999999999999,4.772032831081885,4.102830722847854,4.477666330680056,0.43987682761286945,0.5,-0.29436650040182977,-0.29436650040182977,0.5598490081276349,0,0,NONE
21.67,5.499999999999999,4.776783835760129,4.102158187134602,4.4800316456164575,0.43987682761286945,0.5,-0.2967521901436709,-0.2967521901436709,0.5689603595644636,0,0,NONE
21.68,5.499999999999999,4.781747286524941,4.1016930333477895,4.482607145516018,0.4398768768982293,0.5,-0.29914014100892294,-0.29914014100892294,0.5781538361453239,0,0,NONE
21.69,5.499999999999999,4.789288416417975,4.101561786440556,4.4867734081586175,0.43987682761286945,0.5,-0.302515008259357,-0.302515008259357,0.5912729278756285,0,0,NONE
21.7,5.499999999999999,4.79203783249707,4.100766037351423,4.48796335416057,0.4398768768982293,0.5,-0.3040744783364998,-0.3040744783364998,0.5973845195415525,0,0,NONE
21.71,5.499999999999999,4.796745094476604,4.100409050297022,4.490442970091222,0.4398768768982293,0.5,-0.3063021243853822,-0.3063021243853822,0.6061694451466664,0,0,NONE
21.72,5.499999999999999,4.799460200201008,4.100985985833505,4.492217578615639,0.43987682761286945,0.5,-0.30724262158536836,-0.30724262158536836,0.6098978015204116,0,0,NONE
21.73,5.499999999999999,4.8028877903995815,4.100263687253985,4.493819728903559,0.43987682761286945,0.5,-0.3090680614960225,-0.3090680614960225,0.6171665791180015,0,0,NONE
21.74,5.499999999999999,4.809851721072904,4.098545936588703,4.49696478913131,0.43987682761286945,0.5,-0.3128869319415937,-0.3128869319415937,0.632512325905333,0,0,NONE
21.75,5.499999999999999,4.814558834755599,4.0977967635302806,4.499271808711776,0.43987682761286945,0.5,-0.3152870260438223,-0.3152870260438223,0.6422532989460876,0,0,NONE
21.76,5.499999999999999,4.8209821903405174,4.097261023879484,4.502633983892494,0.4398768768982293,0.5,-0.3183482064480232,-0.3183482064480232,0.6547851755837754,0,0,NONE
21.77,5.499999999999999,4.8272846546681,4.099605949121338,4.507195654150752,0.43987682761286945,0.5,-0.3200890005173487,-0.3200890005173487,0.6619659400526031,0,0,NONE
21.78,5.499999999999999,4.835127384726946,4.100324406634537,4.51190454558814,0.4398768768982293,0.5,-0.323222839138807,-0.323222839138807,0.6749911908139804,0,0,NONE
21.79,5.499999999999999,4.842410260720456,4.099355434433007,4.515557624368977,0.4398768768982293,0.5,-0.32685263635147943,-0.32685263635147943,0.6902366380299102,0,0,NONE
21.8,5.499999999999999,4.851071369223272,4.098330809628687,4.51995820275418,0.4398768768982293,0.5,-0.3311131664690915,-0.3311131664690915,0.7083484118194393,0,0,NONE
21.81,5.499999999999999,4.858106865106136,4.097063730077087,4.523341587684721,0.4398768768982293,0.5,-0.33476527742141543,-0.33476527742141543,0.7240604650776555,0,0,NONE
21.82,5.499999999999999,4.865729083334874,4.096249589690386,4.5272528468333055,0.4398768768982293,0.5,-0.3384762365015683,-0.3384762365015683,0.7402022321822896,0,0,NONE
21.83,5.499999999999999,4.875227588118333,4.097264817986214,4.533019754449521,0.4398768768982293,0.5,-0.34220783366881213,-0.34220783366881213,0.7566132064805072,0,0,NONE
21.84,5.499999999999999,4.8829179154484645,4.09563632831104,4.536610949658973,0.4398768768982293,0.5,-0.3463069657894914,-0.3463069657894914,0.7748479315507996,0,0,NONE
21.85,5.499999999999999,4.891578158433065,4.093716740050228,4.5406173301943475,0.4398769261835846,0.5,-0.350960828238717,-0.350960828238717,0.7958133055500703,0,0,NONE
21.86,5.499999999999999,4.898612389830837,4.092550265256699,4.544044260160155,0.4398769261835846,0.5,-0.3545681296706814,-0.3545681296706814,0.812256688885348,0,0,NONE
21.87,5.499999999999999,4.908789444955774,4.091849526082722,4.504221315285092,0.5,0.5,-0.40846995943652564,-0.4045681296706814,0.7462760608483036,0,1,NONE
21.88,5.499999999999999,4.913741623331053,4.090700352783176,4.551704718556344,0.43987697546893434,0.5,-0.36203690477470923,-0.36203690477470923,0.8468363075560593,0,0,NONE
21.89,5.499999999999999,4.922690251667841,4.08853219791252,4.555763329918897,0.43987697546893434,0.5,-0.36692692174894326,-0.36692692174894326,0.8698671660946719,0,0,NONE
21.9,5.499999999999999,4.932522115297698,4.087343773591905,4.560747580961398,0.43987702475427953,0.5,-0.3717745343363,-0.3717745343363,0.8930030452702685,0,0,NONE
21.91,5.499999999999999,4.943875244566413,4.088344909313038,4.522100710230113,0.5,0.5,-0.42776516762668715,-0.4217745343363,0.8184459261891852,0,1,NONE
21.92,5.499999999999999,4.952715068384904,4.088429687580824,4.5725355735552355,0.4398772711809295,0.5,-0.3801794948296697,-0.3801794948296697,0.9338356324590209,0,0,NONE
21.93,5.499999999999999,4.961643386501469,4.086931522908244,4.57687756198495,0.4398772218956094,0.5,-0.3847658245165191,-0.3847658245165191,0.9565026193098531,0,0,NONE
21.94,5.499999999999999,4.969552285752225,4.088543348041493,4.582016391504417,0.4398773697515541,0.5,-0.3875358942478075,-0.3875358942478075,0.9703238142718356,0,0,NONE
21.95,5.499999999999999,4.97743803778271,4.087290969018966,4.585882442611688,0.43987741903685884,0.5,-0.3915555951710208,-0.3915555951710208,0.9905572272166997,0,0,NONE
21.96,5.499999999999999,4.983828381867899,4.087958037662696,4.589754805535069,0.4398779118896308,0.5,-0.39407357633282963,-0.39407357633282963,1.003335392285168,0,0,NONE
21.97,5.499999999999999,4.9902223938096055,4.086855882066609,4.592851285385159,0.4398780597453639,0.5,-0.3973711084244466,-0.3973711084244466,1.0201962359045902,0,0,NONE
21.98,5.499999999999999,4.993760240461751,4.085787163555544,4.59436298408993,0.43987786260437606,0.5,-0.39939725637182094,-0.39939725637182094,1.0306276176984315,0,0,NONE
21.99,5.499999999999999,5.00938756942864,4.086096992076564,4.559990313056818,0.5,0.5,-0.46164528867603744,-0.449397256371821,0.9532249955511524,0,1,NONE
22.0,5.499999999999999,5.026957251851748,4.084748735359901,4.555852993605824,0.5,0.5,-0.47110425824592306,-0.47110425824592306,0.9926869203494016,0,0,NONE
22.01,5.499999999999999,5.044754193587277,4.085635973423821,4.565195083505548,0.5,0.5,-0.4795591100817284,-0.4795591100817284,1.02863896390354,0,0,NONE
22.02,5.499999999999999,5.059895402573125,4.084772352217828,4.572333877395477,0.5,0.5,-0.4875615251776487,-0.4875615251776487,1.0632539888171721,0,0,NONE
22.03,5.499999999999999,5.070292578264001,4.084357404841331,4.577324991552666,0.5,0.5,-0.4929675867113352,-0.4929675867113352,1.0869642556415233,0,0,NONE
22.04,5.499999999999999,5.078502457299225,4.085206688285458,4.63553487058789,0.43987786260437606,0.5,-0.4369288198077456,-0.44296758671133524,1.2334257335393977,0,1,NONE
22.05,5.499999999999999,5.086244083070363,4.085263205626806,4.645934606191861,0.43987801046012476,0.5,-0.44030947687850175,-0.44030947687850175,1.252585348205,0,0,NONE
22.06,5.499999999999999,5.092143305552467,4.085607645076905,4.649389409619249,0.4398789961639593,0.5,-0.4427538959332178,-0.4427538959332178,1.2665246369969787,0,0,NONE
22.07,5.499999999999999,5.098290657073042,4.085416311739217,4.652747658173965,0.439879834010638,0.5,-0.4455429988990766,-0.4455429988990766,1.282525667188013,0,0,NONE
22.08,5.499999999999999,5.105618331041673,4.08551131996618,4.6568932250246915,0.4398804254309487,0.5,-0.4487251060169811,-0.4487251060169811,1.3009065925969694,0,0,NONE
22.09,5.499999999999999,5.109150218558361,4.086044884207912,4.6591071164518025,0.43987953830021137,0.5,-0.4500431021065595,-0.4500431021065595,1.3085663787340638,0,0,NONE
22.1,5.499999999999999,5.110119275991375,4.08536700193111,4.659349294571388,0.43988190397855814,0.5,-0.4507699814199865,-0.4507699814199865,1.3127793843001072,0,0,NONE
22.11,5.499999999999999,5.109291139113717,4.083905400813128,4.65824094162478,0.4398834318063362,0.5,-0.45105019748893677,-0.45105019748893677,1.3144007733652596,0,0,NONE
22.12,5.499999999999999,5.1112507376776115,4.0832644270801195,4.65905775679509,0.4398822982571572,0.5,-0.4521929808825204,-0.4521929808825204,1.3210779594742574,0,0,NONE
22.13,5.499999999999999,5.11658615117279,4.083515482789608,4.662156447643635,0.4398824953963358,0.5,-0.45442970352915435,-0.45442970352915435,1.3341779387750283,0,0,NONE
22.14,5.499999999999999,5.123043761632399,4.081827298664296,4.66502958275265,0.4398837275143809,0.5,-0.45801417887974843,-0.45801417887974843,1.3552991825612557,0,0,NONE
22.15,5.499999999999999,5.124351971034384,4.081352461524929,4.665555412346735,0.439881854693711,0.5,-0.45879655868765024,-0.45879655868765024,1.3599476711653677,0,0,NONE
22.16,5.499999999999999,5.123767714936221,4.079802450391357,4.664542324918005,0.4398856988967191,0.5,-0.4592253900182157,-0.4592253900182157,1.3624617245779491,0,0,NONE
22.17,5.499999999999999,5.127217314085895,4.079133644409921,4.666181277979668,0.43988476249111086,0.5,-0.46103603610622773,-0.46103603610622773,1.373234020624101,0,0,NONE
22.18,5.499999999999999,5.1303834076663275,4.078800638119259,4.667810088439114,0.43988293895919384,0.5,-0.46257331922721306,-0.46257331922721306,1.3824212825413977,0,0,NONE
22.19,5.499999999999999,5.129376080710911,4.078381314427243,4.667059186778067,0.43988505819834123,0.5,-0.4623168939328435,-0.4623168939328435,1.3808726111615266,0,0,NONE
22.2,5.499999999999999,5.1309822609882065,4.077884546878948,4.667740675038776,0.4398847132065552,0.5,-0.4632415859494299,-0.4632415859494299,1.3864046571783104,0,0,NONE
22.21,5.499999999999999,5.13081104229507,4.075904593493591,4.666774705445227,0.43988387536833484,0.5,-0.4640363368498427,-0.4640363368498427,1.391172390774482,0,0,NONE
22.22,5.499999999999999,5.133011139788807,4.0741922812636115,4.667243986581757,0.43989314079256847,0.5,-0.46576715320705053,-0.46576715320705053,1.4014967983201143,0,0,NONE
22.23,5.499999999999999,5.1369416048543535,4.072098209088694,4.668530334207626,0.4398874731339479,0.5,-0.46841127064672833,-0.46841127064672833,1.4174993765655082,0,0,NONE
22.24,5.499999999999999,5.14143774623352,4.0714571778502835,4.670764746579582,0.43988929664875637,0.5,-0.47067299965393833,-0.47067299965393833,1.431206605022948,0,0,NONE
22.25,5.499999999999999,5.148472399069602,4.0701973880553,4.674149328053863,0.4398906273173826,0.5,-0.47432307101573884,-0.47432307101573884,1.4534798546037722,0,0,NONE
22.26,5.499999999999999,5.156585010474597,4.068546354073192,4.677966199022507,0.43989136657614714,0.5,-0.47861881145208907,-0.47861881145208907,1.4799200191301924,0,0,NONE
22.27,5.499999999999999,5.165838757461548,4.067047700559168,4.682489028959063,0.4398923029689588,0.5,-0.48334972850248414,-0.48334972850248414,1.50931328039785,0,0,NONE
22.28,5.499999999999999,5.177570000180332,4.067743333965629,4.677570000180332,0.5,0.5,-0.5,-0.5,1.3772573953760332,0,0,NONE
22.29,5.499999999999999,5.188103936623546,4.0678971826571475,4.688103936623546,0.5,0.5,-0.5,-0.5,1.4031452845912422,0,0,NONE
22.3,5.499999999999999,5.197908775423758,4.066797053167485,4.700337309856319,0.43989594995524756,0.5,-0.4975714655674396,-0.4975714655674396,1.5994051222810952,0,0,NONE
22.31,5.499999999999999,5.209768093270514,4.068736052522376,4.709768093270514,0.5,0.5,-0.5,-0.5,1.4557990584461498,0,0,NONE
22.32,5.499999999999999,5.22336873835699,4.070500471245732,4.7233687383569904,0.5,0.5,-0.5,-0.5,1.486163374333058,0,0,NONE
