sample_index,t_s,theta_true_deg,theta_sched_deg,theta_tcn_deg,theta_imu_deg,theta_fused_deg,K_imu_eff,imu_valid,fallback_exact,delta_fused_vs_mtcn_deg
10725,107.25,0.08062242540650844,5.7878532315420794e-12,0.0,-0.03357113716445656,-9.768584502603175e-06,0.0002909816386245,1.0,0.0,9.768584502606315e-06
10726,107.26,0.080832303913874,5.659234270841133e-12,0.0,-0.03159102416948383,-9.153523235605866e-06,0.0002897507591553,1.0,0.0,9.153523235605476e-06
10727,107.27,0.08104218242123953,5.530615310140342e-12,0.0,-0.05073845193310707,-1.4789512523893152e-05,0.0002914852929173,1.0,0.0,1.4789512523899484e-05
10728,107.28,0.08125206092859937,5.401996349439367e-12,0.0,-0.09592268782521611,-2.8111059881946795e-05,0.000293059551596,1.0,0.0,2.8111059881943956e-05
10729,107.29,0.0814619394359649,5.2733773887383984e-12,0.0,-0.13776664988603032,-4.060963806714481e-05,0.000294771180839,1.0,0.0,4.0609638067151677e-05
10730,107.3,0.08167181794333045,5.1447584280376074e-12,0.0,-0.14963787303904566,-4.430503434625745e-05,0.0002960816900591,1.0,0.0,4.430503434625643e-05
10731,107.31,0.08188286479311488,5.030430462970024e-12,0.0,-0.16648927466909497,-4.928518488741542e-05,0.0002960261853826,1.0,0.0,4.928518488742095e-05
10732,107.32,0.0820939116428993,4.916102497902463e-12,0.0,-0.18572419100644463,-5.4951240934085375e-05,0.000295875516465,1.0,0.0,5.495124093408965e-05
10733,107.33,0.08230495849268371,4.801774532835056e-12,0.0,-0.2609784124372711,-7.628444049938697e-05,0.0002923017263649,1.0,0.0,7.628444049938288e-05
10734,107.34,0.08251600534246813,4.687446567767495e-12,0.0,-0.2891314990540361,-8.481794002413188e-05,0.0002933542014676,1.0,0.0,8.48179400241289e-05
10735,107.35,0.08272705219225256,4.573118602699934e-12,0.0,-0.27082773767319274,-7.797737117934764e-05,0.0002879223961669,1.0,0.0,7.797737117934411e-05
10736,107.36,0.0829392636421648,4.471493744862243e-12,0.0,-0.26768660737378047,-7.762271690039499e-05,0.0002899760942915,1.0,0.0,7.762271690039957e-05
10737,107.37,0.0831514750920828,4.369868887024412e-12,0.0,-0.21339539924874878,-6.18166521187061e-05,0.0002896812786795,1.0,0.0,6.181665211871246e-05
10738,107.38,0.08336368654199507,4.268244029186719e-12,0.0,-0.19948224323424746,-5.826928217166237e-05,0.000292102601349,1.0,0.0,5.826928217166072e-05
10739,107.39,0.08357589799191305,4.166619171348884e-12,0.0,-0.1742810231653977,-5.122280100175715e-05,0.0002939092281616,1.0,0.0,5.122280100175458e-05
10740,107.4,0.08378810944182533,4.0649943135110535e-12,0.0,-0.15940980149965076,-4.59286287978216e-05,0.0002881167178288,1.0,0.0,4.5928628797820004e-05
10741,107.41,0.08400148174958585,3.974661106544216e-12,0.0,-0.16714968586710413,-4.778817958259235e-05,0.0002859005048958,1.0,0.0,4.778817958259185e-05
10742,107.42,0.08421485405734065,3.884327899577252e-12,0.0,-0.15408201138833816,-4.439815352621608e-05,0.0002881462483918,1.0,0.0,4.439815352622056e-05
10743,107.43,0.0844282263651012,3.793994692610288e-12,0.0,-0.1601088046077325,-4.6471832145697526e-05,0.0002902515714832,1.0,0.0,4.647183214569195e-05
10744,107.44,0.084641598672856,3.703661485643456e-12,0.0,-0.13295565450029134,-3.837966822189223e-05,0.0002886651821326,1.0,0.0,3.8379668221885654e-05
10745,107.45,0.0848549709806108,3.6133282786764916e-12,0.0,-0.12773557872994631,-3.641530409296869e-05,0.0002850834861754,1.0,0.0,3.6415304092971e-05
10746,107.46,0.08506950040392287,3.533032094705856e-12,0.0,-0.12923058327690415,-3.607337586540746e-05,0.0002791396196681,1.0,0.0,3.607337586540582e-05
10747,107.47,0.08528402982723492,3.4527359107353335e-12,0.0,-0.12469828986667159,-3.5281814923724466e-05,0.000282937440132,1.0,0.0,3.528181492372384e-05
10748,107.48,0.08549855925054696,3.3724397267647026e-12,0.0,-0.1301685564451011,-3.722462232524175e-05,0.0002859724601842,1.0,0.0,3.722462232523538e-05
10749,107.49,0.08571308867385902,3.2921435427940668e-12,0.0,-0.0972421487431653,-2.7715185888108557e-05,0.0002850120677743,1.0,0.0,2.7715185888108063e-05
10750,107.5,0.08592761809717107,3.211847358823545e-12,0.0,-0.09025864522389945,-2.5911365609683787e-05,0.0002870790442888,1.0,0.0,2.5911365609684878e-05
10751,107.51,0.08614330089374934,3.14047297307189e-12,0.0,-0.08295103454138428,-2.3960968203316384e-05,0.0002888567735868,1.0,0.0,2.3960968203312616e-05
10752,107.52,0.08635898369032188,3.0690985873203385e-12,0.0,-0.07223964342681494,-2.095544188320653e-05,0.00029008229954,1.0,0.0,2.0955441883199755e-05
10753,107.53,0.08657466648690015,2.997724201568684e-12,0.0,-0.06592468468567433,-1.8708695743737746e-05,0.0002837889302457,1.0,0.0,1.8708695743732684e-05
10754,107.54,0.08679034928347842,2.9263498158170296e-12,0.0,-0.09706927072494882,-2.776557313035681e-05,0.0002860387527689,1.0,0.0,2.7765573130361654e-05
10755,107.55,0.08700603208005671,2.854975430065478e-12,0.0,-0.12319738669506847,-3.545969075455848e-05,0.0002878282705973,1.0,0.0,3.545969075455235e-05
10756,107.56,0.08722286450761016,2.7915315316195306e-12,0.0,-0.11701026597974162,-3.3592163291442494e-05,0.0002870873167424,1.0,0.0,3.359216329144876e-05
10757,107.57,0.08743969693516362,2.7280876331736004e-12,0.0,-0.12746588627938313,-3.674116296802309e-05,0.0002882431059828,1.0,0.0,3.674116296802088e-05
10758,107.58,0.08765652936271709,2.6646437347277555e-12,0.0,-0.1276784129837377,-3.654759439197822e-05,0.0002862472483632,1.0,0.0,3.654759439197797e-05
10759,107.59,0.08787336179027055,2.6011998362818196e-12,0.0,-0.13410833134034958,-3.866828147172553e-05,0.0002883361614096,1.0,0.0,3.866828147172652e-05
10760,107.6,0.08809019421782975,2.537755937835889e-12,0.0,-0.1256940431927355,-3.658782769524146e-05,0.0002910864092353,1.0,0.0,3.6587827695236386e-05
10761,107.61,0.0883081725340731,2.4813613614395838e-12,0.0,-0.10989222368801113,-3.224103285881261e-05,0.0002933877555371,1.0,0.0,3.224103285881519e-05
10762,107.62,0.08852615085031645,2.4249667850431985e-12,0.0,-0.10158919448009461,-2.981884071156878e-05,0.0002935237439786,1.0,0.0,2.9818840711570704e-05
10763,107.63,0.08874412916655981,2.3685722086468937e-12,0.0,-0.08660646619159003,-2.5339635237414268e-05,0.0002925836412879,1.0,0.0,2.5339635237417446e-05
10764,107.64,0.08896210748280317,2.3121776322505085e-12,0.0,-0.06142490015525639,-1.809021824924171e-05,0.0002945095263242,1.0,0.0,1.809021824923651e-05
10765,107.65,0.08918008579904652,2.2557830558541232e-12,0.0,-0.07386642343096353,-2.1804438811007814e-05,0.0002951874180206,1.0,0.0,2.1804438811001692e-05
10766,107.66,0.08939920626168875,2.205654543501851e-12,0.0,-0.1033285004861111,-3.065204988880271e-05,0.00029664661487,1.0,0.0,3.065204988880743e-05
10767,107.67,0.08961832672433097,2.1555260311495102e-12,0.0,-0.104457675500194,-3.08631272586861e-05,0.0002954605979014,1.0,0.0,3.086312725868179e-05
10768,107.68,0.08983744718697892,2.105397518797169e-12,0.0,-0.1132049366211516,-3.353213186098788e-05,0.0002962073286009,1.0,0.0,3.353213186098325e-05
10769,107.69,0.09005656764962115,2.0552690064448968e-12,0.0,-0.13559677023420388,-4.036187445813569e-05,0.0002976610312208,1.0,0.0,4.036187445813355e-05
10770,107.7,0.09027568811226336,2.005140494092555e-12,0.0,-0.18603978766830118,-5.4448458567996114e-05,0.0002926710423099,1.0,0.0,5.444845856800162e-05
10771,107.71,0.09049594697902488,1.960581816446028e-12,0.0,-0.17791426014995756,-5.243208069923801e-05,0.0002947042055821,1.0,0.0,5.243208069924399e-05
10772,107.72,0.09071620584578066,1.9160231387995637e-12,0.0,-0.14628300754335233,-4.259279539353439e-05,0.0002911670747602,1.0,0.0,4.2592795393536775e-05
10773,107.73,0.09093646471253646,1.8714644611530365e-12,0.0,-0.1403041043755941,-4.059289750991819e-05,0.0002893208127486,1.0,0.0,4.059289750991957e-05
10774,107.74,0.09115672357929225,1.8269057835065093e-12,0.0,-0.12692816920292455,-3.711885688290073e-05,0.0002924398667056,1.0,0.0,3.711885688290062e-05
10775,107.75,0.09137698244604803,1.7823471058600505e-12,0.0,-0.14245077354011354,-4.171306984724629e-05,0.0002928244530416,1.0,0.0,4.171306984725176e-05
10776,107.76,0.09159837597462636,1.7427393923964796e-12,0.0,-0.12637710711575617,-3.714204301031918e-05,0.0002938985062879,1.0,0.0,3.7142043010321424e-05
10777,107.77,0.09181976950321043,1.7031316789329661e-12,0.0,-0.1129487877316689,-3.301460185405648e-05,0.0002922970889469,1.0,0.0,3.3014601854050585e-05
10778,107.78,0.09204116303178876,1.6635239654694007e-12,0.0,-0.12779410035508,-3.707550546474633e-05,0.0002901190693602,1.0,0.0,3.707550546475091e-05
10779,107.79,0.09226255656037281,1.6239162520058299e-12,0.0,-0.11905810570578525,-3.483464982182842e-05,0.0002925852852716,1.0,0.0,3.483464982183271e-05
10780,107.8,0.09248395008895113,1.5843085385423218e-12,0.0,-0.1289161292612261,-3.782515779054518e-05,0.0002934090404925,1.0,0.0,3.7825157790549735e-05
10781,107.81,0.09270647453706671,1.549101682130246e-12,0.0,-0.1075899537574072,-3.178029821937403e-05,0.000295383510351,1.0,0.0,3.178029821937489e-05
10782,107.82,0.09292899898518228,1.5138948257181762e-12,0.0,-0.12977764140273856,-3.7645638695813234e-05,0.0002900780002541,1.0,0.0,3.764563869580739e-05
10783,107.83,0.09315152343329786,1.478687969306152e-12,0.0,-0.12337537551333012,-3.5683946405872965e-05,0.0002892307014864,1.0,0.0,3.568394640587891e-05
10784,107.84,0.09337404788141915,1.4434811128940817e-12,0.0,-0.10795792013754787,-3.154214952841268e-05,0.0002921707780978,1.0,0.0,3.1542149528412944e-05
10785,107.85,0.09359657232953472,1.4082742564820119e-12,0.0,-0.10983307008314143,-3.2078563221608797e-05,0.0002920665260228,1.0,0.0,3.2078563221613066e-05
10786,107.86,0.0938202239548965,1.3769792730046607e-12,0.0,-0.06483628148129363,-1.910260778456581e-05,0.0002946283677616,1.0,0.0,1.910260778456574e-05
10787,107.87,0.09404387558025828,1.3456842895272638e-12,0.0,-0.05352088016455447,-1.5846045583237296e-05,0.0002960722158252,1.0,0.0,1.584604558323155e-05
10788,107.88,0.09426752720562581,1.3143893060499128e-12,0.0,-0.020985103979933178,-6.1308603549248626e-06,0.0002921529653027,1.0,0.0,6.130860354919276e-06
10789,107.89,0.0944911788309876,1.283094322572516e-12,0.0,-0.0012192172769593067,-3.5523662316754627e-07,0.0002913644925156,1.0,0.0,3.552366231729387e-07
10790,107.9,0.09471483045634937,1.2517993390951247e-12,0.0,0.006095602054227511,1.7580226243826794e-06,0.0002884083653661,1.0,0.0,-1.7580226243790742e-06
10791,107.91,0.09493960551667208,1.2239815760041422e-12,0.0,-0.02545075438721537,-7.403235167680947e-06,0.0002908847044392,1.0,0.0,7.4032351676800445e-06
10792,107.92,0.09516438057699479,1.1961638129131254e-12,0.0,-0.054348409094393715,-1.5935682644565372e-05,0.0002932134152609,1.0,0.0,1.5935682644560578e-05
10793,107.93,0.09538915563731748,1.1683460498221084e-12,0.0,-0.018825614690050903,-5.5492720542451305e-06,0.0002947724228722,1.0,0.0,5.549272054247711e-06
10794,107.94,0.09561393069764018,1.1405282867311257e-12,0.0,-0.002485779177621029,-7.305556218106878e-07,0.0002938940145559,1.0,0.0,7.305556218167863e-07
10795,107.95,0.09583870575796288,1.112710523640109e-12,0.0,0.009019561941428542,2.6609529235714254e-06,0.0002950201950881,1.0,0.0,-2.660952923574933e-06
10796,107.96,0.09606460051095547,1.0879836231147573e-12,0.0,0.00043262415160993885,1.2827201795641387e-07,0.0002964975891407,1.0,0.0,-1.2827201795184706e-07
10797,107.97,0.09629049526394806,1.063256722589446e-12,0.0,0.0014706969551466955,4.364701792842598e-07,0.0002967777812803,1.0,0.0,-4.3647017929082654e-07
10798,107.98,0.09651639001694638,1.0385298220640944e-12,0.0,0.035337878889014566,1.0573782864525758e-05,0.0002992195116671,1.0,0.0,-1.057378286452304e-05
10799,107.99,0.09674228476993897,1.013802921538743e-12,0.0,0.04831187497868967,1.4322715882576014e-05,0.0002964636725213,1.0,0.0,-1.4322715882572612e-05
10800,108.0,0.09696817952293156,9.890760210134313e-13,0.0,0.061873944497986826,1.8535855605371307e-05,0.0002995744938481,1.0,0.0,-1.8535855605364415e-05
10801,108.01,0.09719519022630875,9.670965538797913e-13,0.0,0.08338472599889298,2.4686867905689e-05,0.0002960598312215,1.0,0.0,-2.4686867905687748e-05
10802,108.02,0.09742220092968018,9.451170867461857e-13,0.0,0.13371355447772454,3.9951006989786846e-05,0.0002987805323538,1.0,0.0,-3.995100698978016e-05
10803,108.03,0.09764921163305737,9.231376196125457e-13,0.0,0.10863637799833084,3.251461292645519e-05,0.0002992976526422,1.0,0.0,-3.2514612926456965e-05
10804,108.04,0.09787622233643455,9.011581524789113e-13,0.0,0.09002507989005532,2.678030116663286e-05,0.0002974760055679,1.0,0.0,-2.678030116663732e-05
10805,108.05,0.09810323303981172,8.791786853452998e-13,0.0,0.06315141466871954,1.892534693478587e-05,0.0002996820741714,1.0,0.0,-1.8925346934789422e-05
10806,108.06,0.09833135595127675,8.59641381226506e-13,0.0,0.03700024724466705,1.106799066320683e-05,0.0002991328838971,1.0,0.0,-1.1067990663207738e-05
10807,108.07,0.09855947886274749,8.401040771077066e-13,0.0,-0.04299975275532358,-1.2256847867341825e-07,2.85044612630312e-06,1.0,0.0,1.2256847867209153e-07
10808,108.08,0.09878760177421822,8.205667729889415e-13,0.0,-0.12299975275532565,-3.4933413769603857e-07,2.84012064959948e-06,1.0,0.0,3.4933413770033006e-07
10809,108.09,0.09901572468568898,8.010294688701477e-13,0.0,-0.04299975275532358,-1.2251010997621881e-07,2.84908870693534e-06,1.0,0.0,1.2251010997332834e-07
10810,108.1,0.0992438475971597,7.81492164751354e-13,0.0,-0.11137324634884509,-2.426266974993947e-06,2.17850072125432e-05,1.0,0.0,2.426266974997482e-06
10811,108.11,0.09947307897443299,7.641256722013349e-13,0.0,-0.03137324634884301,-8.965386411274816e-08,2.85765340047596e-06,1.0,0.0,8.96538641104172e-08
10812,108.12,0.09970231035170626,7.467591796512985e-13,0.0,0.04862675365115334,1.411806157093032e-07,2.90335268363018e-06,1.0,0.0,-1.411806157119999e-07
10813,108.13,0.09993154172898527,7.293926871012794e-13,0.0,0.1286267536511497,3.69512098114581e-07,2.87274682463592e-06,1.0,0.0,-3.6951209811397767e-07
10814,108.14,0.10016077310625855,7.120261945512431e-13,0.0,0.20519797647148674,5.355572001115998e-06,2.6099536131927e-05,1.0,0.0,-5.355572001111697e-06
10815,108.15,0.10039000448353183,6.94659702001201e-13,0.0,0.1251979764714904,3.620592179037873e-07,2.89189352821714e-06,1.0,0.0,-3.6205921789822515e-07
10816,108.16,0.10062034058432809,6.792228197345205e-13,0.0,0.04519797647148831,1.2957223090257973e-07,2.86677061713831e-06,1.0,0.0,-1.2957223090304115e-07
10817,108.17,0.1008506766851186,6.637859374678171e-13,0.0,-0.034802023528508044,-1.0060212545687825e-07,2.89069758758332e-06,1.0,0.0,1.0060212546347813e-07
10818,108.18,0.10108101278591484,6.483490552011194e-13,0.0,0.025026780675204034,7.018630229271949e-07,2.80444789138419e-05,1.0,0.0,-7.01863022922744e-07
10819,108.19,0.10131134888670536,6.32912172934439e-13,0.0,-0.05497321932479232,-1.592018252220606e-07,2.89598875920772e-06,1.0,0.0,1.592018252227767e-07
10820,108.2,0.10154168498749587,6.174752906677354e-13,0.0,0.025026780675204034,7.235452028866717e-08,2.8910838044921e-06,1.0,0.0,-7.235452029186185e-08
10821,108.21,0.10177312206951832,6.037536175417769e-13,0.0,0.10502678067520611,2.9959526322540826e-07,2.85256066404529e-06,1.0,0.0,-2.995952632228738e-07
10822,108.22,0.10200455915154077,5.900319444158412e-13,0.0,0.025026780675204034,7.24567315959991e-08,2.89516788181144e-06,1.0,0.0,-7.245673160072297e-08
10823,108.23,0.10223599623356322,5.763102712898827e-13,0.0,-0.05497321932479232,-1.5782443515731034e-07,2.87093310335077e-06,1.0,0.0,1.5782443515965916e-07
10824,108.24,0.1024674333155857,5.625885981639246e-13,0.0,-0.13497321932478867,-3.890037223941382e-07,2.88208078861969e-06,1.0,0.0,3.890037224008047e-07
10825,108.25,0.10269887039760814,5.488669250379867e-13,0.0,-0.21497321932479077,-6.269917696301839e-07,2.91660408491577e-06,1.0,0.0,6.269917696283267e-07
10826,108.26,0.10293140471856578,5.366698822593614e-13,0.0,-0.13497321932478867,-3.8736496374743204e-07,2.86993942713403e-06,1.0,0.0,3.873649637442522e-07
10827,108.27,0.10316393903952914,5.244728394807533e-13,0.0,-0.08281255427012094,-1.5691131788985094e-06,1.89477693657443e-05,1.0,0.0,1.569113178903625e-06
10828,108.28,0.1033964733604925,5.122757967021278e-13,0.0,-0.14638041319521758,-6.428741442938787e-06,4.39180441058403e-05,1.0,0.0,6.428741442937591e-06
10829,108.29,0.10362900768145587,5.000787539235025e-13,0.0,-0.2184647887989611,-1.4794897595612863e-05,6.77221152065262e-05,1.0,0.0,1.4794897595607481e-05
10830,108.3,0.10386154200241923,4.878817111448944e-13,0.0,-0.170414465815735,-1.5411798181961656e-05,9.04371475049883e-05,1.0,0.0,1.5411798181957925e-05
10831,108.31,0.10409516982003249,4.77039895341667e-13,0.0,-0.1738492230722297,-1.9103306046135544e-05,0.0001098843337263,1.0,0.0,1.91033060461393e-05
10832,108.32,0.10432879763764573,4.661980795384409e-13,0.0,-0.16118516537275912,-2.1374705980139903e-05,0.0001326096352025,1.0,0.0,2.137470598014002e-05
10833,108.33,0.10456242545525898,4.553562637352308e-13,0.0,-0.16043304675512868,-2.427985596648407e-05,0.000151339493063,1.0,0.0,2.42798559664803e-05
10834,108.34,0.10479605327287796,4.445144479320053e-13,0.0,-0.13939151227590288,-2.3670002280360978e-05,0.0001698094948099,1.0,0.0,2.367000228035987e-05
10835,108.35,0.10502968109049121,4.336726321287797e-13,0.0,-0.0593915122759008,-1.7169716830330226e-07,2.89093780784171e-06,1.0,0.0,1.7169716830245374e-07
10836,108.36,0.10526439866246905,4.240354625259261e-13,0.0,0.020608487724095546,5.900946634344533e-08,2.86335742503062e-06,1.0,0.0,-5.900946634107562e-08
10837,108.37,0.10549911623444688,4.1439829292305865e-13,0.0,0.10060848772409191,2.873437524294971e-07,2.85605875736342e-06,1.0,0.0,-2.8734375243089083e-07
10838,108.38,0.10573383380642472,4.0476112332020507e-13,0.0,0.180608487724094,5.189795323416901e-07,2.87350577418321e-06,1.0,0.0,-5.189795323351509e-07
10839,108.39,0.10596855137840255,3.951239537173377e-13,0.0,0.26060848772409606,7.444020045088382e-07,2.85639969369274e-06,1.0,0.0,-7.444020045099808e-07
10840,108.4,0.10620326895038612,3.854867841144709e-13,0.0,0.30361071154424313,7.70589738650607e-06,2.53808482161638e-05,1.0,0.0,-7.705897386509064e-06
10841,108.41,0.1064390725344375,3.7692041113415624e-13,0.0,0.28230367450408195,1.2408512399708442e-05,4.39544841968711e-05,1.0,0.0,-1.2408512399711413e-05
10842,108.42,0.10667487611849463,3.6835403815383013e-13,0.0,0.362303674504084,1.042230918145581e-06,2.87667774711964e-06,1.0,0.0,-1.0422309181523648e-06
10843,108.43,0.10691067970254603,3.597876651735034e-13,0.0,0.3358984005263293,9.343510910622486e-06,2.78164793163104e-05,1.0,0.0,-9.343510910628239e-06
10844,108.44,0.10714648328660314,3.5122129219318937e-13,0.0,0.3446574240190495,1.673340769833146e-05,4.85508407252718e-05,1.0,0.0,-1.673340769833831e-05
10845,108.45,0.10738228687065454,3.426549192128627e-13,0.0,0.3845175936745719,2.7708706338577844e-05,7.20609584434989e-05,1.0,0.0,-2.7708706338572253e-05
10846,108.46,0.1076191727244942,3.3504036545257244e-13,0.0,0.34449760610031505,3.297236441422399e-05,9.57114471344755e-05,1.0,0.0,-3.297236441422713e-05
10847,108.47,0.10785605857833958,3.2742581169229307e-13,0.0,0.2644976061003129,7.58110554352961e-07,2.86622841518431e-06,1.0,0.0,-7.581105543469357e-07
10848,108.48,0.10809294443217923,3.1981125793200336e-13,0.0,0.18449760610031657,5.25600658147651e-07,2.84882101864163e-06,1.0,0.0,-5.256006581494388e-07
10849,108.49,0.10832983028601889,3.121967041717131e-13,0.0,0.10449760610031451,3.0057751301546427e-07,2.87640573054763e-06,1.0,0.0,-3.005775130182631e-07
10850,108.5,0.10856671613986427,3.0458215041143373e-13,0.0,0.11609145714857834,3.1379475999923445e-06,2.70299613517315e-05,1.0,0.0,-3.137947599998747e-06
10851,108.51,0.10880468052120115,2.978136581800663e-13,0.0,0.036091457148576256,1.0359326164911171e-07,2.87029867546325e-06,1.0,0.0,-1.0359326164943727e-07
10852,108.52,0.10904264490254377,2.910451659487092e-13,0.0,-0.043908542851414364,-1.2657541527539514e-07,2.88270589401501e-06,1.0,0.0,1.2657541527405503e-07
10853,108.53,0.10928060928388637,2.8427667371734173e-13,0.0,-0.049713659724315386,-1.058087461316319e-06,2.12836364730302e-05,1.0,0.0,1.0580874613141944e-06
10854,108.54,0.10951857366522326,2.775081814859748e-13,0.0,-0.12971365972431748,-3.7248796857405176e-07,2.87161714013545e-06,1.0,0.0,3.7248796858069255e-07
10855,108.55,0.10975653804656588,2.707396892546171e-13,0.0,-0.10790558309465718,-2.987045002161855e-06,2.76820245671767e-05,1.0,0.0,2.9870450021646233e-06
10856,108.56,0.1099955772131147,2.647232517156214e-13,0.0,-0.18790558309465355,-5.396715340051123e-07,2.87203565278447e-06,1.0,0.0,5.396715340028058e-07
10857,108.57,0.11023461637966925,2.587068141766268e-13,0.0,-0.10790558309465718,-3.102945703759978e-07,2.87561182171452e-06,1.0,0.0,3.10294570371461e-07
10858,108.58,0.11047365554621807,2.5269037663764083e-13,0.0,-0.027905583094655104,-7.987978986716998e-08,2.86250208770807e-06,1.0,0.0,7.987978986601085e-08
10859,108.59,0.11071269471277262,2.466739390986457e-13,0.0,0.05209441690534125,1.4940732635012708e-07,2.86801034017922e-06,1.0,0.0,-1.494073263441642e-07
10860,108.6,0.11095173387932145,2.406575015596511e-13,0.0,-0.027905583094655104,-7.979431228104318e-08,2.85943898790337e-06,1.0,0.0,7.979431228266609e-08
10861,108.61,0.1111918440887969,2.3530955708055273e-13,0.0,-0.10790558309465718,-3.09407971478493e-07,2.86739538960714e-06,1.0,0.0,3.094079714799358e-07
10862,108.62,0.11143195429826662,2.299616126014463e-13,0.0,-0.18790558309465355,-5.39666466455448e-07,2.87200868418896e-06,1.0,0.0,5.396664664591988e-07
10863,108.63,0.11167206450774207,2.2461366812234731e-13,0.0,-0.2679055830946556,-7.652939937979963e-07,2.85658098259042e-06,1.0,0.0,7.652939938013192e-07
10864,108.64,0.11191217471721754,2.192657236432409e-13,0.0,-0.3479055830946577,-9.969168215392191e-07,2.86548095225014e-06,1.0,0.0,9.969168215384627e-07
10865,108.65,0.11215228492668727,2.1391777916413448e-13,0.0,-0.4279055830946541,-1.2347739774294986e-06,2.8856224976068e-06,1.0,0.0,1.234773977426551e-06
10866,108.66,0.11239346243679832,2.0916405073826903e-13,0.0,-0.3479055830946577,-9.970792203063893e-07,2.8659477420203e-06,1.0,0.0,9.970792202995682e-07
10867,108.67,0.11263463994690366,2.0441032231239663e-13,0.0,-0.2679055830946556,-7.65822581110468e-07,2.85855401841283e-06,1.0,0.0,7.658225811141284e-07
10868,108.68,0.112875817457009,1.9965659388652426e-13,0.0,-0.18790558309465355,-5.365347832727641e-07,2.85534242483089e-06,1.0,0.0,5.365347832686496e-07
10869,108.69,0.11311699496712006,1.9490286546065879e-13,0.0,-0.10790558309465718,-3.0816677610954147e-07,2.85589278396474e-06,1.0,0.0,3.0816677611122945e-07
10870,108.7,0.1133581724772254,1.9014913703478642e-13,0.0,-0.07918237012328434,-2.120848290929164e-06,2.67843496933348e-05,1.0,0.0,2.1208482909318427e-06
10871,108.71,0.11360041354568104,1.859236006562327e-13,0.0,0.0008176298767137013,2.3428980737536246e-09,2.86547512570165e-06,1.0,0.0,-2.342898069995769e-09
10872,108.72,0.11384265461413096,1.8169806427768582e-13,0.0,0.08081762987670837,2.31828931481025e-07,2.86854405201782e-06,1.0,0.0,-2.318289314823252e-07
10873,108.73,0.11408489568258662,1.7747252789913268e-13,0.0,0.16081762987671044,4.624554760649066e-07,2.87565160871625e-06,1.0,0.0,-4.6245547606627024e-07
10874,108.74,0.11432713675103652,1.7324699152057952e-13,0.0,0.16425741996939924,4.501383665014459e-06,2.74044464222866e-05,1.0,0.0,-4.5013836650203976e-06
10875,108.75,0.11456937781949218,1.6902145514203211e-13,0.0,0.17744640110833151,9.21758909256101e-06,5.1945765228192e-05,1.0,0.0,-9.21758909255832e-06
10876,108.76,0.11481267870400136,1.652654228055413e-13,0.0,0.24182477652048845,1.5819750679582493e-05,6.54182375652559e-05,1.0,0.0,-1.5819750679588185e-05
10877,108.77,0.11505597958851058,1.6150939046905622e-13,0.0,0.23277601203444448,1.9930930058762756e-05,8.56227833983746e-05,1.0,0.0,-1.993093005876745e-05
10878,108.78,0.11529928047301977,1.5775335813256544e-13,0.0,0.20278244603831913,2.2047947830210617e-05,0.0001087271026706,1.0,0.0,-2.2047947830214354e-05
10879,108.79,0.11554258135752897,1.5399732579607462e-13,0.0,0.2827824460383212,8.04076787585555e-07,2.84344661010743e-06,1.0,0.0,-8.040767875833188e-07
10880,108.8,0.11578588224204389,1.5024129345958957e-13,0.0,0.20278244603831913,5.834136795273161e-07,2.87704232257394e-06,1.0,0.0,-5.834136795335176e-07
10881,108.81,0.11603023920032134,1.4690259804937427e-13,0.0,0.2827824460383212,8.072387138117407e-07,2.85462808997115e-06,1.0,0.0,-8.072387138180481e-07
10882,108.82,0.11627459615859881,1.4356390263915892e-13,0.0,0.2917368036056639,8.174165866831212e-06,2.80189738346487e-05,1.0,0.0,-8.174165866833838e-06
10883,108.83,0.116518953116882,1.4022520722894878e-13,0.0,0.3408675458530119,1.765953087320062e-05,5.18076041208556e-05,1.0,0.0,-1.7659530873195828e-05
10884,108.84,0.11676331007515944,1.3688651181873403e-13,0.0,0.42086754585301395,1.1970587562428238e-06,2.84426482402349e-06,1.0,0.0,-1.197058756244318e-06
10885,108.85,0.11700766703343689,1.335478164085193e-13,0.0,0.4635016952930657,1.3093236409409325e-05,2.82485189210161e-05,1.0,0.0,-1.3093236409411624e-05
10886,108.86,0.11725307632319731,1.3058008715499915e-13,0.0,0.5203059546957621,2.718516676222519e-05,5.22484252138166e-05,1.0,0.0,-2.718516676222804e-05
10887,108.87,0.11749848561295773,1.27612357901475e-13,0.0,0.5385616249656165,4.104833202322376e-05,7.62184495151211e-05,1.0,0.0,-4.1048332023230216e-05
10888,108.88,0.11774389490271814,1.2464462864795486e-13,0.0,0.4585616249656201,1.3146147337302833e-06,2.86682239018332e-06,1.0,0.0,-1.3146147337245173e-06
10889,108.89,0.11798930419247855,1.2167689939443013e-13,0.0,0.378561624965618,1.0799029598693644e-06,2.85264772932924e-06,1.0,0.0,-1.0799029598745902e-06
10890,108.9,0.11823471348223898,1.1870917014090597e-13,0.0,0.29856162496561595,8.551049007909305e-07,2.86408174824676e-06,1.0,0.0,-8.551049007904377e-07
10891,108.91,0.11848117136119131,1.1607118858222127e-13,0.0,0.2185616249656196,6.218148382554101e-07,2.84503209725505e-06,1.0,0.0,-6.218148382586275e-07
10892,108.92,0.11872762924014366,1.1343320702353315e-13,0.0,0.1699438566640913,4.667877786901986e-06,2.74671757987017e-05,1.0,0.0,-4.667877786898589e-06
