sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,rkf_theta_variance_rad2,rkf_observer_valid,observer_update_available,rkf_uncertainty_halfwidth_deg,delta_abs_error_deg,rkf_locally_better
219,219.0,2.19,0.0,0.0,0.1895817089417321,3.260462799738584e-07,1,1,0.06412366380934177,0.1895817089417321,0
220,220.0,2.2,0.0,0.0,0.18915443858659547,3.262749019351161e-07,1,1,0.0641461414600487,0.18915443858659547,0
221,221.0,2.21,0.0,0.0,0.18784022389388977,3.2650328246768915e-07,1,1,0.06416858751273298,0.18784022389388977,0
222,222.0,2.22,0.0,0.0,0.1892221256577455,3.2673142866894576e-07,1,1,0.06419100269773091,0.1892221256577455,0
223,223.0,2.23,0.0,0.0,0.1902571142216717,3.2695932692611327e-07,1,1,0.06421338571062322,0.1902571142216717,0
224,224.0,2.24,0.0,0.0,0.19099878651310948,3.2718698450077623e-07,1,1,0.06423573729786473,0.19099878651310948,0
225,225.0,2.25,0.0,0.0,0.19082901516212145,3.274144068525015e-07,1,1,0.06425805802799371,0.19082901516212145,0
226,226.0,2.26,0.0,0.0,0.19127630710680063,3.2764158541763385e-07,1,1,0.06428034709309842,0.19127630710680063,0
227,227.0,2.27,0.0,0.0,0.1918169044630312,3.2786852583917066e-07,1,1,0.06430260507946792,0.1918169044630312,0
228,228.0,2.28,0.0,0.0,0.19291994901143383,3.280952214295827e-07,1,1,0.06432483136380131,0.19291994901143383,0
229,229.0,2.29,0.0,0.0,0.1928180508964697,3.2832168581170097e-07,1,1,0.06434702731390335,0.1928180508964697,0
230,230.0,2.3,0.0,0.0,0.19138408640295065,3.285479053772336e-07,1,1,0.06436919162808384,0.19138408640295065,0
231,231.0,2.31,0.0,0.0,0.19141010834285577,3.287738944948357e-07,1,1,0.06439132574608274,0.19141010834285577,0
232,232.0,2.32,0.0,0.0,0.19075596018063626,3.289996380234875e-07,1,1,0.06441342821683098,0.19075596018063626,0
233,233.0,2.33,0.0,0.0,0.19104590421779244,3.292251473430645e-07,1,1,0.0644355001865221,0.19104590421779244,0
234,234.0,2.34,0.0,0.0,0.19059010344091268,3.2945042006430967e-07,1,1,0.06445754145275809,0.19059010344091268,0
235,235.0,2.35,0.0,0.0,0.19146026197896768,3.2967544273243204e-07,1,1,0.06447955073124813,0.19146026197896768,0
236,236.0,2.36,0.0,0.0,0.19222860213083165,3.2990023138314233e-07,1,1,0.06450152962237433,0.19222860213083165,0
237,237.0,2.37,0.0,0.0,0.1916949745703609,3.3012478073970987e-07,1,1,0.06452347764151636,0.1916949745703609,0
238,238.0,2.38,0.0,0.0,0.19204818323607573,3.303490890249147e-07,1,1,0.06454539464654595,0.19204818323607573,0
239,239.0,2.39,0.0,0.0,0.1913787010904377,3.3057316743219414e-07,1,1,0.06456728176219227,0.1913787010904377,0
240,240.0,2.4,0.0,0.0,0.1920743999797003,3.3079699754039726e-07,1,1,0.06458913722044765,0.1920743999797003,0
241,241.0,2.41,0.0,0.0,0.19200583407753413,3.310205951177051e-07,1,1,0.06461096259231063,0.19200583407753413,0
242,242.0,2.42,0.0,0.0,0.19368594599778605,3.312439516841587e-07,1,1,0.0646327570809498,0.19368594599778605,0
243,243.0,2.43,0.0,0.0,0.19332342207414985,3.3146707534277615e-07,1,1,0.06465452150786627,0.19332342207414985,0
244,244.0,2.44,0.0,0.0,0.19468679188982846,3.316899575932399e-07,1,1,0.06467625507466969,0.19468679188982846,0
245,245.0,2.45,0.0,0.0,0.19489964061923898,3.3191259980700203e-07,1,1,0.06469795794612494,0.19489964061923898,0
246,246.0,2.46,0.0,0.0,0.19663075166134042,3.3213500863818295e-07,1,1,0.06471963080142082,0.19663075166134042,0
247,247.0,2.47,0.0,0.0,0.19730980630138367,3.323571793183693e-07,1,1,0.06474127320627225,0.19730980630138367,0
248,248.0,2.48,0.0,0.0,0.19701980209192482,3.325791171213344e-07,1,1,0.06476288570468597,0.19701980209192482,0
249,249.0,2.49,0.0,0.0,0.1951759237510028,3.3280080207764345e-07,1,1,0.06478446638292393,0.1951759237510028,0
250,250.0,2.5,0.0,0.0,0.19400444373993114,3.330222607851343e-07,1,1,0.06480601786074,0.19400444373993114,0
251,251.0,2.51,0.0,0.0,0.1942519190166484,3.332434791180876e-07,1,1,0.06482753879328287,0.1942519190166484,0
252,252.0,2.52,0.0,0.0,0.19317348173236565,3.334644597918612e-07,1,1,0.0648490294749916,0.19317348173236565,0
253,253.0,2.53,0.0,0.0,0.19281522249895997,3.3368520510609965e-07,1,1,0.06487049015946388,0.19281522249895997,0
254,254.0,2.54,0.0,0.0,0.19337130473809105,3.339057118056407e-07,1,1,0.06489192056015376,0.19337130473809105,0
255,255.0,2.55,0.0,0.0,0.19366796342558418,3.3412598285260475e-07,1,1,0.06491332099479222,0.19366796342558418,0
256,256.0,2.56,0.0,0.0,0.1952806500647004,3.343460136786532e-07,1,1,0.06493469104938908,0.1952806500647004,0
257,257.0,2.57,0.0,0.0,0.19531246663852828,3.3456581685928986e-07,1,1,0.06495603197469729,0.19531246663852828,0
258,258.0,2.58,0.0,0.0,0.1959371465440041,3.347853712242752e-07,1,1,0.06497734174498875,0.1959371465440041,0
259,259.0,2.59,0.0,0.0,0.19894947857732243,3.3500470067263545e-07,1,1,0.06499862270938656,0.19894947857732243,0
260,260.0,2.6,0.0,0.0,0.20091719579014386,3.352237793822339e-07,1,1,0.06501987239194948,0.20091719579014386,0
261,261.0,2.61,0.0,0.0,0.2009161011760429,3.354426310700671e-07,1,1,0.0650410931226572,0.2009161011760429,0
262,262.0,2.62,0.0,0.0,0.20008091292335972,3.3566124503856413e-07,1,1,0.06506228389306648,0.20008091292335972,0
263,263.0,2.63,0.0,0.0,0.1999487157362924,3.3587962280875295e-07,1,1,0.06508344487980695,0.1999487157362924,0
264,264.0,2.64,0.0,0.0,0.20041580150272784,3.360977688509057e-07,1,1,0.06510457654488246,0.20041580150272784,0
265,265.0,2.65,0.0,0.0,0.2017561541157588,3.3631566565169543e-07,1,1,0.06512567722115582,0.2017561541157588,0
266,266.0,2.66,0.0,0.0,0.20042674718282125,3.3653334033979653e-07,1,1,0.06514674956454802,0.20042674718282125,0
267,267.0,2.67,0.0,0.0,0.19891378653925063,3.3675077065949417e-07,1,1,0.06516779144908809,0.19891378653925063,0
268,268.0,2.68,0.0,0.0,0.1985175901562072,3.3696796950670784e-07,1,1,0.06518880415167365,0.1985175901562072,0
269,269.0,2.69,0.0,0.0,0.19796566431451326,3.37184931677461e-07,1,1,0.06520978719730401,0.19796566431451326,0
270,270.0,2.7,0.0,0.0,0.19793274021935225,3.374016606970011e-07,1,1,0.06523074095537147,0.19793274021935225,0
271,271.0,2.71,0.0,0.0,0.1970496933200701,3.3761815785119655e-07,1,1,0.06525166557835094,0.1970496933200701,0
272,272.0,2.72,0.0,0.0,0.1972513674839322,3.3783441087300696e-07,1,1,0.06527255990921253,0.1972513674839322,0
273,273.0,2.73,0.0,0.0,0.19755247821415658,3.380504394755684e-07,1,1,0.06529342588080378,0.19755247821415658,0
274,274.0,2.74,0.0,0.0,0.19748233227601908,3.3826622260764553e-07,1,1,0.06531426148796168,0.19748233227601908,0
275,275.0,2.75,0.0,0.0,0.19761333005013462,3.384817731142112e-07,1,1,0.06533506799942956,0.19761333005013462,0
276,276.0,2.76,0.0,0.0,0.19643343167669197,3.3869709101455464e-07,1,1,0.06535584544485695,0.19643343167669197,0
277,277.0,2.77,0.0,0.0,0.19702255199001112,3.3891216595862904e-07,1,1,0.06537659285368776,0.19702255199001112,0
278,278.0,2.78,0.0,0.0,0.19688371246020717,3.391270166963316e-07,1,1,0.06539731206237623,0.19688371246020717,0
279,279.0,2.79,0.0,0.0,0.19552183671626142,3.393416286880694e-07,1,1,0.06541800169625156,0.19552183671626142,0
280,280.0,2.8,0.0,0.0,0.19538912454454635,3.395560125615362e-07,1,1,0.0654386628074413,0.19538912454454635,0
281,281.0,2.81,0.0,0.0,0.19251074878526797,3.3977016307587116e-07,1,1,0.06545929491810774,0.19251074878526797,0
282,282.0,2.82,0.0,0.0,0.19172201266208258,3.399840690887406e-07,1,1,0.06547989698267456,0.19172201266208258,0
283,283.0,2.83,0.0,0.0,0.19298898718959553,3.4019774777205054e-07,1,1,0.06550047068260222,0.19298898718959553,0
284,284.0,2.84,0.0,0.0,0.1938123540126336,3.404111875898258e-07,1,1,0.06552101493441066,0.1938123540126336,0
285,285.0,2.85,0.0,0.0,0.19345904313146012,3.406244011290663e-07,1,1,0.06554153097676088,0.19345904313146012,0
286,286.0,2.86,0.0,0.0,0.1936006688517748,3.408373710267891e-07,1,1,0.06556201716620076,0.1936006688517748,0
287,287.0,2.87,0.0,0.0,0.19259363701788348,3.4105011936202507e-07,1,1,0.06558247565355757,0.19259363701788348,0
288,288.0,2.88,0.0,0.0,0.19315874301828598,3.4126262939850135e-07,1,1,0.0656029048560926,0.19315874301828598,0
289,289.0,2.89,0.0,0.0,0.19301272848890202,3.414749033187336e-07,1,1,0.06562330501086953,0.19301272848890202,0
290,290.0,2.9,0.0,0.0,0.19259448401688284,3.4168694619273173e-07,1,1,0.06564367663198602,0.19259448401688284,0
291,291.0,2.91,0.0,0.0,0.19287144012356452,3.418987540728455e-07,1,1,0.06566401936691223,0.19287144012356452,0
292,292.0,2.92,0.0,0.0,0.19310331713003626,3.421103360376356e-07,1,1,0.0656843341140172,0.19310331713003626,0
293,293.0,2.93,0.0,0.0,0.19455574697300335,3.4232167708131893e-07,1,1,0.0657046194591693,0.19455574697300335,0
294,294.0,2.94,0.0,0.0,0.19415379932069168,3.4253279039061977e-07,1,1,0.06572487669472063,0.19415379932069168,0
295,295.0,2.95,0.0,0.0,0.19478789551718037,3.427436610417471e-07,1,1,0.06574510441531334,0.19478789551718037,0
296,296.0,2.96,0.0,0.0,0.19536414022150234,3.429543136717303e-07,1,1,0.06576530501039377,0.19536414022150234,0
297,297.0,2.97,0.0,0.0,0.19683179165490555,3.4316473171102256e-07,1,1,0.06578547691673975,0.19683179165490555,0
298,298.0,2.98,0.0,0.0,0.1949279609824676,3.4337491334538855e-07,1,1,0.06580561998689051,0.1949279609824676,0
299,299.0,2.99,0.0,0.0,0.19428513625614274,3.435848639843371e-07,1,1,0.06582573476550876,0.19428513625614274,0
300,300.0,3.0,0.0,0.0,0.19488025213485913,3.43794578506276e-07,1,1,0.0658458207880616,0.19488025213485913,0
301,301.0,3.01,0.0,0.0,0.19448745207108512,3.4400406353449164e-07,1,1,0.06586587871493153,0.19448745207108512,0
302,302.0,3.02,0.0,0.0,0.19550757388432782,3.44213305618469e-07,1,1,0.06588590728449617,0.19550757388432782,0
303,303.0,3.03,0.0,0.0,0.19348493004757544,3.4442233302937383e-07,1,1,0.06590590922839264,0.19348493004757544,0
304,304.0,3.04,0.0,0.0,0.1915282197837397,3.446311188461989e-07,1,1,0.06592588199594146,0.1915282197837397,0
305,305.0,3.05,0.0,0.0,0.19131324383539572,3.4483967605578564e-07,1,1,0.06594582685542931,0.19131324383539572,0
306,306.0,3.06,0.0,0.0,0.19017147597502615,3.45048005462955e-07,1,1,0.06596574390910256,0.19017147597502615,0
307,307.0,3.07,0.0,0.0,0.1900695060166148,3.4525609829223186e-07,1,1,0.06598563234355183,0.1900695060166148,0
308,308.0,3.08,0.0,0.0,0.18831216161110775,3.4546396474148635e-07,1,1,0.0660054931588668,0.18831216161110775,0
309,309.0,3.09,0.0,0.0,0.18923283085564363,3.4567159482998885e-07,1,1,0.06602532542678216,0.18923283085564363,0
310,310.0,3.1,0.0,0.0,0.19011484736557205,3.4587900388882635e-07,1,1,0.06604513063674014,0.19011484736557205,0
311,311.0,3.11,0.0,0.0,0.18993683679385043,3.460861726637305e-07,1,1,0.06606490697533733,0.18993683679385043,0
312,312.0,3.12,0.0,0.0,0.1901511465087209,3.462931133520783e-07,1,1,0.06608465563233357,0.1901511465087209,0
313,313.0,3.13,0.0,0.0,0.18892024540076366,3.464998243137361e-07,1,1,0.06610437647608809,0.18892024540076366,0
314,314.0,3.14,0.0,0.0,0.18958058179753412,3.4670629771441387e-07,1,1,0.06612406878440535,0.18958058179753412,0
315,315.0,3.15,0.0,0.0,0.18926640058239466,3.469125508996457e-07,1,1,0.06614373423635654,0.18926640058239466,0
316,316.0,3.16,0.0,0.0,0.18906380286146265,3.4711856552798696e-07,1,1,0.0661633711078812,0.18906380286146265,0
317,317.0,3.17,0.0,0.0,0.18892251488077463,3.473243599729582e-07,1,1,0.06618298117496509,0.18892251488077463,0
318,318.0,3.18,0.0,0.0,0.1900291275142093,3.4752991767546955e-07,1,1,0.06620256288421929,0.1900291275142093,0
319,319.0,3.19,0.0,0.0,0.19112287670676922,3.4773524354575494e-07,1,1,0.06622211672834817,0.19112287670676922,0
320,320.0,3.2,0.0,0.0,0.19013341655596003,3.47940346974128e-07,1,1,0.0662416436259025,0.19013341655596003,0
321,321.0,3.21,0.0,0.0,0.18888389320315538,3.481452117966013e-07,1,1,0.06626114206249054,0.18888389320315538,0
322,322.0,3.22,0.0,0.0,0.18829168059173038,3.483498586255196e-07,1,1,0.06628061402418826,0.18829168059173038,0
323,323.0,3.23,0.0,0.0,0.1879862764456411,3.485542650322974e-07,1,1,0.06630005740120179,0.1879862764456411,0
324,324.0,3.24,0.0,0.0,0.18716703597794357,3.4875844545729533e-07,1,1,0.0663194735916528,0.18716703597794357,0
325,325.0,3.25,0.0,0.0,0.1877800236695138,3.4896240269416113e-07,1,1,0.06633886288495303,0.1877800236695138,0
326,326.0,3.26,0.0,0.0,0.18722705926242142,3.4916612504245765e-07,1,1,0.06635822419285912,0.18722705926242142,0
327,327.0,3.27,0.0,0.0,0.18652730665550532,3.493696222767554e-07,1,1,0.06637755846840672,0.18652730665550532,0
328,328.0,3.28,0.0,0.0,0.18674342971787247,3.4957288701358166e-07,1,1,0.06639686503401289,0.18674342971787247,0
329,329.0,3.29,0.0,0.0,0.18754115020888532,3.497759278674019e-07,1,1,0.06641614473170862,0.18754115020888532,0
330,330.0,3.3,0.0,0.0,0.18846979151297621,3.4997873460619663e-07,1,1,0.0664353966137287,0.18846979151297621,0
331,331.0,3.31,0.0,0.0,0.1882969943071508,3.501813176448813e-07,1,1,0.06645462169247765,0.1882969943071508,0
332,332.0,3.32,0.0,0.0,0.1888071118252481,3.503836700086018e-07,1,1,0.06647381932958596,0.1888071118252481,0
333,333.0,3.33,0.0,0.0,0.18924115810290854,3.505857942463879e-07,1,1,0.06649298979054996,0.18924115810290854,0
334,334.0,3.34,0.0,0.0,0.1903152294375624,3.507876855148539e-07,1,1,0.06651213263969595,0.1903152294375624,0
335,335.0,3.35,0.0,0.0,0.18769537222836527,3.509893431245383e-07,1,1,0.06653124783551308,0.18769537222836527,0
336,336.0,3.36,0.0,0.0,0.18634859509046187,3.5119078945661636e-07,1,1,0.06655033752243612,0.18634859509046187,0
337,337.0,3.37,0.0,0.0,0.1878754141178832,3.513919971726795e-07,1,1,0.06656939913285005,0.1878754141178832,0
338,338.0,3.38,0.0,0.0,0.18720669304974874,3.5159298500766974e-07,1,1,0.06658843446497816,0.18720669304974874,0
339,339.0,3.39,0.0,0.0,0.1883334753414698,3.5179373779223606e-07,1,1,0.06660744210529324,0.1883334753414698,0
340,340.0,3.4,0.0,0.0,0.1881263511891662,3.5199427576690195e-07,1,1,0.06662642399308605,0.1881263511891662,0
341,341.0,3.41,0.0,0.0,0.1899999780078386,3.5219457777027796e-07,1,1,0.06664537814818826,0.1899999780078386,0
342,342.0,3.42,0.0,0.0,0.1904152402761366,3.5239465808381746e-07,1,1,0.06666430594510286,0.1904152402761366,0
343,343.0,3.43,0.0,0.0,0.18959781525049757,3.525945088499982e-07,1,1,0.06668320666326169,0.18959781525049757,0
344,344.0,3.44,0.0,0.0,0.18954897823376698,3.527941295118269e-07,1,1,0.06670208027302904,0.18954897823376698,0
345,345.0,3.45,0.0,0.0,0.18800993522813317,3.529935286799055e-07,1,1,0.06672092761117442,0.18800993522813317,0
346,346.0,3.46,0.0,0.0,0.18836843488512625,3.531926884113828e-07,1,1,0.06673974700470298,0.18836843488512625,0
347,347.0,3.47,0.0,0.0,0.1889611227401015,3.5339164235746605e-07,1,1,0.06675854165574052,0.1889611227401015,0
348,348.0,3.48,0.0,0.0,0.18826872187796667,3.5359035586766455e-07,1,1,0.06677730831321935,0.18826872187796667,0
349,349.0,3.49,0.0,0.0,0.18818212030821282,3.537888464629098e-07,1,1,0.06679604865472784,0.18818212030821282,0
350,350.0,3.5,0.0,0.0,0.18767828645574333,3.5398711191935443e-07,1,1,0.06681476249253483,0.18767828645574333,0
351,351.0,3.51,0.0,0.0,0.18839342474708506,3.541851364544672e-07,1,1,0.06683344835985089,0.18839342474708506,0
352,352.0,3.52,0.0,0.0,0.18797215581388532,3.543829510170429e-07,1,1,0.06685210919927768,0.18797215581388532,0
353,353.0,3.53,0.0,0.0,0.1877856112496044,3.545805327082692e-07,1,1,0.06687074287251156,0.1877856112496044,0
354,354.0,3.54,0.0,0.0,0.1876636662114938,3.5477790065581575e-07,1,1,0.0668893512054086,0.1876636662114938,0
355,355.0,3.55,0.0,0.0,0.18870929937458017,3.5497503655587597e-07,1,1,0.06690793249410326,0.18870929937458017,0
356,356.0,3.56,0.0,0.0,0.18906099157176223,3.5517194499661635e-07,1,1,0.06692648719340437,0.18906099157176223,0
357,357.0,3.57,0.0,0.0,0.18815991533650578,3.5536863282927967e-07,1,1,0.06694501597074577,0.18815991533650578,0
358,358.0,3.58,0.0,0.0,0.18788573994335678,3.555650929941036e-07,1,1,0.06696351818286332,0.18788573994335678,0
359,359.0,3.59,0.0,0.0,0.1881802503465444,3.5576133618228025e-07,1,1,0.06698199485822863,0.1881802503465444,0
360,360.0,3.6,0.0,0.0,0.1891714530232733,3.5595734054310424e-07,1,1,0.06700044396153251,0.1891714530232733,0
361,361.0,3.61,0.0,0.0,0.1889124311034989,3.5615312474332014e-07,1,1,0.06701886727184618,0.1889124311034989,0
362,362.0,3.62,0.0,0.0,0.18996993612229746,3.563486884831809e-07,1,1,0.06703726478224045,0.18996993612229746,0
363,363.0,3.63,0.0,0.0,0.18926351106657738,3.5654403083433205e-07,1,1,0.0670556364266525,0.18926351106657738,0
364,364.0,3.64,0.0,0.0,0.18877723690752102,3.567391469996344e-07,1,1,0.06707398177535825,0.18877723690752102,0
365,365.0,3.65,0.0,0.0,0.18900534229802832,3.569340313368564e-07,1,1,0.06709230031964769,0.18900534229802832,0
366,366.0,3.66,0.0,0.0,0.189529972483527,3.5712869618712403e-07,1,1,0.06711059324102481,0.189529972483527,0
367,367.0,3.67,0.0,0.0,0.19049707589053816,3.573231410850657e-07,1,1,0.06712886051672297,0.19049707589053816,0
368,368.0,3.68,0.0,0.0,0.18988833101753155,3.575173594851372e-07,1,1,0.06714710155299729,0.18988833101753155,0
369,369.0,3.69,0.0,0.0,0.19045643568836487,3.5771134827371146e-07,1,1,0.06716531607891288,0.19045643568836487,0
370,370.0,3.7,0.0,0.0,0.1918158202408205,3.579051203495462e-07,1,1,0.06718350532666521,0.1918158202408205,0
371,371.0,3.71,0.0,0.0,0.19216522342414716,3.5809867380647464e-07,1,1,0.06720166913792225,0.19216522342414716,0
372,372.0,3.72,0.0,0.0,0.19048890193921425,3.58291996730767e-07,1,1,0.06721980641572582,0.19048890193921425,0
373,373.0,3.73,0.0,0.0,0.1894739748715301,3.5848510300663984e-07,1,1,0.06723791848361854,0.1894739748715301,0
374,374.0,3.74,0.0,0.0,0.19005415204787257,3.586779830472644e-07,1,1,0.06725600446315044,0.19005415204787257,0
375,375.0,3.75,0.0,0.0,0.1899443466457165,3.588706427507932e-07,1,1,0.06727406492819764,0.1899443466457165,0
376,376.0,3.76,0.0,0.0,0.19146348575108604,3.5906307931877004e-07,1,1,0.06729209963707385,0.19146348575108604,0
377,377.0,3.77,0.0,0.0,0.19150880368675327,3.592552878489302e-07,1,1,0.06731010815123757,0.19150880368675327,0
378,378.0,3.78,0.0,0.0,0.19235479941163602,3.5944727754625285e-07,1,1,0.06732809135380065,0.19235479941163602,0
379,379.0,3.79,0.0,0.0,0.19255673944588875,3.5963904975021184e-07,1,1,0.06734604939045469,0.19255673944588875,0
380,380.0,3.8,0.0,0.0,0.19188471219872047,3.598305988702835e-07,1,1,0.06736398175802435,0.19188471219872047,0
381,381.0,3.81,0.0,0.0,0.19263216656947565,3.6002191909669537e-07,1,1,0.06738188793332361,0.19263216656947565,0
382,382.0,3.82,0.0,0.0,0.19127057725121116,3.602130265059211e-07,1,1,0.06739976944126949,0.19127057725121116,0
383,383.0,3.83,0.0,0.0,0.19151736149528878,3.6040390309443607e-07,1,1,0.06741762461760852,0.19151736149528878,0
384,384.0,3.84,0.0,0.0,0.19229139423212416,3.6059456669181513e-07,1,1,0.06743545515042736,0.19229139423212416,0
385,385.0,3.85,0.0,0.0,0.19159536290798754,3.6078500433488175e-07,1,1,0.06745325984745495,0.19159536290798754,0
386,386.0,3.86,0.0,0.0,0.19308626325286324,3.609752240803793e-07,1,1,0.06747103948210033,0.19308626325286324,0
387,387.0,3.87,0.0,0.0,0.19299733247236858,3.611652213210223e-07,1,1,0.06748879364370323,0.19299733247236858,0
388,388.0,3.88,0.0,0.0,0.19378770439463125,3.6135498895595845e-07,1,1,0.06750652168908908,0.19378770439463125,0
389,389.0,3.89,0.0,0.0,0.19288206136010133,3.615445458830822e-07,1,1,0.06752422540356981,0.19288206136010133,0
390,390.0,3.9,0.0,0.0,0.1906925463983121,3.617338810123812e-07,1,1,0.06754190377093038,0.1906925463983121,0
391,391.0,3.91,0.0,0.0,0.1904764425029817,3.619229993545975e-07,1,1,0.06755955727874198,0.1904764425029817,0
392,392.0,3.92,0.0,0.0,0.19155365702985777,3.621118927810132e-07,1,1,0.06757718518799803,0.19155365702985777,0
393,393.0,3.93,0.0,0.0,0.19194362012109817,3.6230056303375944e-07,1,1,0.0675947876812415,0.19194362012109817,0
394,394.0,3.94,0.0,0.0,0.19070252015305783,3.6248901849952047e-07,1,1,0.06761236556047588,0.19070252015305783,0
395,395.0,3.95,0.0,0.0,0.19018728431121742,3.626772603997775e-07,1,1,0.06762991895878097,0.19018728431121742,0
396,396.0,3.96,0.0,0.0,0.19090310514441117,3.628652734111835e-07,1,1,0.06764744646688041,0.19090310514441117,0
397,397.0,3.97,0.0,0.0,0.1918760354549584,3.6305306580187324e-07,1,1,0.06766494887539097,0.1918760354549584,0
398,398.0,3.98,0.0,0.0,0.19126030299364083,3.6324064856118583e-07,1,1,0.06768242722760331,0.19126030299364083,0
399,399.0,3.99,0.0,0.0,0.1911862371108727,3.6342800373607293e-07,1,1,0.06769987986999007,0.1911862371108727,0
400,400.0,4.0,0.0,0.0,0.1915339307487617,3.6361514688080944e-07,1,1,0.0677173082707929,0.1915339307487617,0
401,401.0,4.01,0.00022789351851851288,0.0,0.19086807407608977,3.638020605197761e-07,1,1,0.06773471082186974,0.19041228703905275,0
402,402.0,4.02,0.0004557870370370459,0.0,0.19087745187363786,3.639887587222311e-07,1,1,0.06775208885255038,0.18996587779956375,0
403,403.0,4.03,0.0006836805555555581,0.0,0.1912714193624451,3.641752416479709e-07,1,1,0.06776944239656629,0.18990405825133397,0
404,404.0,4.04,0.00091157407407407,0.0,0.1907349493583756,3.643615077157895e-07,1,1,0.06778677132563753,0.18891180121022744,0
405,405.0,4.05,0.0011394675925925873,0.0,0.1898445421798365,3.645475512737678e-07,1,1,0.06780407513302214,0.18756560699465133,0
406,406.0,4.06,0.001818055555555594,0.0,0.19157318255146985,3.6473337132979345e-07,1,1,0.06782135374570804,0.18793707144035868,0
