method_id,method_label,seed,path_id,path_label,n_samples,duration_s,mae_deg,p95_abs_error_deg,raw_result_file
modern_tcn_delta_bank_124,ModernTCN-delta,1,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.352974230355,1.18504827364,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s1\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed1_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,1,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.501714598187,1.48741261574,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s1\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed1_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,1,p03_long_updown,P3 Long up/down slope,4401,44,0.631241272463,1.85348515625,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s1\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed1_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,1,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s1\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed1_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,1,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s1\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed1_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,1,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.617579574986,1.36507696875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s1\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed1_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,7,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.566768749853,2.23532166237,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s7\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed7_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,7,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.672229673258,1.93573076262,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s7\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed7_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,7,p03_long_updown,P3 Long up/down slope,4401,44,0.732288467352,1.97247942756,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s7\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed7_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,7,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s7\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed7_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,7,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.0512211849676,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s7\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed7_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,7,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.572870498477,1.48827151076,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s7\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed7_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,11,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.386068317025,1.18737340728,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s11\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed11_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,11,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.440255193582,1.35912501638,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s11\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed11_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,11,p03_long_updown,P3 Long up/down slope,4401,44,0.585290162947,1.88670850259,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s11\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed11_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,11,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s11\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed11_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,11,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s11\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed11_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,11,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.473093389144,1.171875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s11\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed11_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,21,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.408876273635,1.22006391784,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s21\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed21_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,21,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.609747864346,1.95582546543,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s21\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed21_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,21,p03_long_updown,P3 Long up/down slope,4401,44,0.987503923512,2.900032,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s21\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed21_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,21,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s21\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed21_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,21,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s21\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed21_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,21,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.279214325844,1.171875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s21\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed21_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,42,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.431625956812,1.19335821575,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s42\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed42_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,42,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.669509114498,1.46454893504,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s42\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed42_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,42,p03_long_updown,P3 Long up/down slope,4401,44,0.865225872485,2.74680178979,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s42\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed42_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,42,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s42\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed42_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,42,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s42\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed42_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,42,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.405426190748,1.25736,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s42\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed42_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,73,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.418445743205,1.31179903042,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s73\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed73_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,73,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.503778851502,1.1382079092,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s73\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed73_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,73,p03_long_updown,P3 Long up/down slope,4401,44,0.777144596452,1.9172138126,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s73\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed73_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,73,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s73\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed73_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,73,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.109214787148,2.0034831373,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s73\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed73_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,73,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.689460725105,1.214341875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s73\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed73_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,101,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.670394888759,2.2657856022,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s101\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed101_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,101,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.584658380733,2.0632664144,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s101\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed101_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,101,p03_long_updown,P3 Long up/down slope,4401,44,0.758389263195,2.47426116387,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s101\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed101_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,101,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.214320721312,2.28661241912,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s101\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed101_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,101,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.713298888734,2.77577575064,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s101\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed101_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,101,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.537308720997,1.335789186,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s101\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed101_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,202,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.394157422834,1.30008348779,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s202\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed202_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,202,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.781718268647,1.85286522598,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s202\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed202_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,202,p03_long_updown,P3 Long up/down slope,4401,44,0.852081554682,2.14502586808,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s202\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed202_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,202,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s202\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed202_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,202,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s202\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed202_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,202,p06_downhill_after_turn,P6 Downhill recovery,3801,38,1.00414334448,2.00263257741,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s202\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed202_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,340,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.390456961887,1.14149506041,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s340\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed340_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,340,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.500814056511,1.549625,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s340\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed340_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,340,p03_long_updown,P3 Long up/down slope,4401,44,0.894537055753,2.4023204018,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s340\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed340_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,340,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s340\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed340_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,340,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s340\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed340_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,340,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.340117367246,1.214341875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s340\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed340_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,520,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.564684134725,1.29987616219,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s520\path_factory_logistics_showcase_theta10_v10\delta_bank_124_seed520_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,520,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.669738070699,1.61803841107,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s520\path_closed_loop_sharp_turn_transition_theta10_v1\delta_bank_124_seed520_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,520,p03_long_updown,P3 Long up/down slope,4401,44,0.829333879378,2.5891456,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s520\path_closed_loop_long_updown_theta10_v1\delta_bank_124_seed520_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,520,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s520\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\delta_bank_124_seed520_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,520,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s520\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\delta_bank_124_seed520_out.mat
modern_tcn_delta_bank_124,ModernTCN-delta,520,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.784930987413,1.28496166352,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\30_rhofmd_lag_rescreen\04_full_closed_loop\db124\s520\path_factory_target_downhill_straight_after_turn_v1\delta_bank_124_seed520_out.mat
modern_tcn_22d,ModernTCN-22D,1,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.914714391684,3.148,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed1_out.mat
modern_tcn_22d,ModernTCN-22D,1,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.726245120606,2.48334233668,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed1_out.mat
modern_tcn_22d,ModernTCN-22D,1,p03_long_updown,P3 Long up/down slope,4401,44,0.998192702576,3.01781605697,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed1_out.mat
modern_tcn_22d,ModernTCN-22D,1,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed1_out.mat
modern_tcn_22d,ModernTCN-22D,1,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.0232203264175,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed1_out.mat
modern_tcn_22d,ModernTCN-22D,1,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.441340752307,1.47569381606,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed1_out.mat
modern_tcn_22d,ModernTCN-22D,7,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.390745315992,1.197285438,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed7_out.mat
modern_tcn_22d,ModernTCN-22D,7,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.670474007862,1.89301064815,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed7_out.mat
modern_tcn_22d,ModernTCN-22D,7,p03_long_updown,P3 Long up/down slope,4401,44,0.847441304679,2.33378269414,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed7_out.mat
modern_tcn_22d,ModernTCN-22D,7,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed7_out.mat
modern_tcn_22d,ModernTCN-22D,7,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.108221871134,2.01072396252,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed7_out.mat
modern_tcn_22d,ModernTCN-22D,7,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.923994811428,1.85955671584,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed7_out.mat
modern_tcn_22d,ModernTCN-22D,11,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.512920523314,1.19533402424,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed11_out.mat
modern_tcn_22d,ModernTCN-22D,11,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.529300161438,1.61252488426,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed11_out.mat
modern_tcn_22d,ModernTCN-22D,11,p03_long_updown,P3 Long up/down slope,4401,44,0.80684464574,2.7635144,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed11_out.mat
modern_tcn_22d,ModernTCN-22D,11,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed11_out.mat
modern_tcn_22d,ModernTCN-22D,11,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed11_out.mat
