time_s,reference_grade_deg,modern_tcn_delta_deg,modern_tcn_22d_deg,gru_22d_deg,tcn_22d_deg
40.17,-5.2,-4.58480321524,-6.75702811322,-5.18534668231,-5.68985912683
40.18,-5.2,-4.58421538192,-6.76172846481,-5.18448979792,-5.68819931577
40.19,-5.2,-4.58589554354,-6.76740122647,-5.18773474326,-5.68973446379
40.2,-5.2,-4.58973300046,-6.77412263316,-5.18201099873,-5.69206986058
40.21,-5.2,-4.5929414961,-6.77063443319,-5.17716392253,-5.69213195795
40.22,-5.2,-4.60054437801,-6.77426275676,-5.17615446485,-5.69244876092
40.23,-5.2,-4.60195237384,-6.77888313091,-5.17990873584,-5.69293306031
40.24,-5.2,-4.60738696877,-6.78408146277,-5.17467515731,-5.69278870238
40.25,-5.2,-4.6161624521,-6.79016143563,-5.16802849999,-5.69293073653
40.26,-5.2,-4.61873456854,-6.78599524909,-5.16399463199,-5.6934989179
40.27,-5.2,-4.62672628462,-6.78894188474,-5.16766373667,-5.69450335124
40.28,-5.2,-4.62603813951,-6.79283471343,-5.171372461,-5.69582378951
40.29,-5.2,-4.6289001368,-6.79727697147,-5.16663616763,-5.69742618169
40.3,-5.2,-4.63478327623,-6.80227059966,-5.16018624284,-5.69908992098
40.31,-5.2,-4.63738251995,-6.79665017199,-5.15531455104,-5.70060154507
40.32,-5.2,-4.64366699726,-6.7981294517,-5.15783755659,-5.702069759
40.33,-5.2,-4.64465747692,-6.80073723738,-5.15387723867,-5.70374935256
40.34,-5.2,-4.64909098829,-6.80377045234,-5.15691557568,-5.70615845522
40.35,-5.2,-4.65675007463,-6.80731275832,-5.1573381789,-5.70845223381
40.36,-5.2,-4.66271902341,-6.80082742401,-5.15263264499,-5.71073525296
40.37,-5.2,-4.66805679237,-6.80099692702,-5.14983121061,-5.71280165195
40.38,-5.2,-4.6691198827,-6.80208480036,-5.14664479036,-5.71459298575
40.39,-5.2,-4.67380457985,-6.80317612476,-5.14978969723,-5.71641310043
40.4,-5.2,-4.67949066954,-6.80441335532,-5.14901255276,-5.71804419247
40.41,-5.2,-4.68276699827,-6.79645535746,-5.14422167144,-5.71943284212
40.42,-5.2,-4.69105694838,-6.79480649813,-5.13916035298,-5.72058726514
40.43,-5.2,-4.69481693319,-6.79406811294,-5.1405900447,-5.72294491446
40.44,-5.2,-4.69763891105,-6.79282022728,-5.14141299385,-5.73273527994
40.45,-5.2,-4.70180109872,-6.79137122593,-5.13935051379,-5.7402496627
40.46,-5.2,-4.70385504253,-6.78158989429,-5.15277790077,-5.74904001679
40.47,-5.2,-4.70831192608,-6.77791903678,-5.14706821272,-5.75962679689
40.48,-5.2,-4.71166488811,-6.77521279388,-5.14403807138,-5.77582980758
40.49,-5.2,-4.7188545099,-6.77219042732,-5.14302623042,-5.78628232669
40.5,-5.2,-4.723474466,-6.76836106591,-5.14235155746,-5.796267019
40.51,-5.2,-4.72745710158,-6.7574431171,-5.15302354825,-5.80622797763
40.52,-5.2,-4.73134903764,-6.75228532772,-5.15402504295,-5.81590265645
40.53,-5.2,-4.73786526705,-6.74836959081,-5.15273842313,-5.82525115813
40.54,-5.2,-4.74375859235,-6.74414380704,-5.15090042456,-5.83385919124
40.55,-5.2,-4.75178709044,-6.73926163758,-5.15076932194,-5.84205080498
40.56,-5.2,-4.76188499693,-6.72806730864,-5.17045148055,-5.84991347059
40.57,-5.2,-4.76446873467,-6.72234439056,-5.16881647819,-5.8572980865
40.58,-5.2,-4.76624150433,-6.71767835022,-5.16993068194,-5.86399213913
40.59,-5.2,-4.76919445374,-6.71288568137,-5.16572688792,-5.87016215898
40.6,-5.2,-4.77436749824,-6.70730568208,-5.16050541067,-5.87606954935
40.61,-5.2,-4.78311720612,-6.6959272292,-5.18486277534,-5.88166018155
40.62,-5.2,-4.79138899973,-6.68980152912,-5.17982663085,-5.88686474033
40.63,-5.2,-4.79333022674,-6.68462513864,-5.17925447859,-5.89155322245
40.64,-5.2,-4.79630550578,-6.67931532411,-5.17556792789,-5.8958981684
40.65,-5.2,-4.79856576711,-6.67317359612,-5.176305336,-5.90004658058
40.66,-5.2,-4.80257060808,-6.66186176265,-5.19814620346,-5.90393374265
40.67,-5.2,-4.80715989146,-6.65537125005,-5.19489225867,-5.90748660331
40.68,-5.2,-4.80881583463,-6.64983206567,-5.19562352915,-5.91088357763
40.69,-5.2,-4.81241919259,-6.64413884081,-5.19398256204,-5.91396824283
40.7,-5.2,-4.81562491216,-6.63769601114,-5.18884131063,-5.91693447479
40.71,-5.2,-4.8221823332,-6.62673606608,-5.2114502532,-5.91967222837
40.72,-5.2,-4.82807872647,-6.62021655815,-5.21315344398,-5.92210242865
40.73,-5.2,-4.82937985462,-6.61433555194,-5.21133479726,-5.92455149614
40.74,-5.2,-4.83360853202,-6.60821933798,-5.21012489796,-5.92676227964
40.75,-5.2,-4.83647372118,-6.60107769345,-5.20517302187,-5.92891839889
40.76,-5.2,-4.83911595392,-6.59015834286,-5.22804898995,-5.93084659265
40.77,-5.2,-4.8463206492,-6.5832482724,-5.23403347601,-5.93245924038
40.78,-5.2,-4.84676163541,-6.57689867852,-5.23312147457,-5.93412381638
40.79,-5.2,-4.84995672977,-6.57004671026,-5.22906695647,-5.93564697711
40.8,-5.2,-4.85251831527,-6.56185039303,-5.225276011,-5.93714641716
40.81,-5.2,-4.85607048999,-6.55058900377,-5.25043406049,-5.9383955281
40.82,-5.2,-4.86249667176,-6.54309970035,-5.26363277508,-5.93931107784
40.83,-5.2,-4.86157934541,-6.53580037538,-5.27116844819,-5.94018541398
40.84,-5.2,-4.86187666182,-6.5279815838,-5.27263115932,-5.94096903217
40.85,-5.2,-4.8650973615,-6.51836689096,-5.27078831338,-5.94184347966
40.86,-5.2,-4.86686856529,-6.50625333781,-5.29173143056,-5.94242413752
40.87,-5.2,-4.87177410822,-6.49774096745,-5.30977662343,-5.94263550587
40.88,-5.2,-4.87271003833,-6.48892646558,-5.3205893501,-5.94259412682
40.89,-5.2,-4.8705645967,-6.47946724528,-5.32840972664,-5.9423486407
40.9,-5.2,-4.86952657915,-6.46833915382,-5.33295383873,-5.9421173502
40.91,-5.2,-4.86965032169,-6.45502991875,-5.34647610723,-5.94171177802
40.92,-5.2,-4.87017419665,-6.44534617057,-5.36416360458,-5.94089762365
40.93,-5.2,-4.87016706298,-6.43598456469,-5.38123460552,-5.94058242501
40.94,-5.2,-4.86715988866,-6.42682542637,-5.39502904935,-5.94042441052
40.95,-5.2,-4.86707823075,-6.41644432672,-5.40265556411,-5.93996736596
40.96,-5.2,-4.86670751933,-6.40329471667,-5.40460044403,-5.93910767763
40.97,-5.2,-4.86669242401,-6.39397705625,-5.41935742584,-5.93771290949
40.98,-5.2,-4.86700574733,-6.38497505804,-5.43411940118,-5.93716335863
40.99,-5.2,-4.86729261782,-6.37632354151,-5.44893216175,-5.93625333776
41,-5.2,-4.86568960517,-6.36650844902,-5.46171957104,-5.93512506463
41.01,-5.2,-4.8656269809,-6.35411544566,-5.45481172875,-5.93366739566
41.02,-5.2,-4.86633448387,-6.34507014553,-5.46871136156,-5.93173763388
41.03,-5.2,-4.86670892761,-6.33644271237,-5.48051339356,-5.93082734577
41.04,-5.2,-4.86629882015,-6.32834718181,-5.49225793598,-5.92967715761
41.05,-5.2,-4.86616676327,-6.31936284692,-5.50132928443,-5.92831737771
41.06,-5.2,-4.86441634193,-6.30823956359,-5.49100857836,-5.92663581428
41.07,-5.2,-4.86725860912,-6.30005897294,-5.50424198453,-5.92454105459
41.08,-5.2,-4.86634571641,-6.29197016807,-5.51412444121,-5.9235667944
41.09,-5.2,-4.86618139712,-6.28501841562,-5.52372701854,-5.922458605
41.1,-5.2,-4.86715748429,-6.27760022415,-5.53090756186,-5.92111906907
41.11,-5.2,-4.86406423118,-6.26797446899,-5.51679046227,-5.91945720473
41.12,-5.2,-4.86290881114,-6.26105844993,-5.52210351367,-5.91737312225
41.13,-5.2,-4.8605816917,-6.25371320389,-5.5322953734,-5.91645871099
41.14,-5.2,-4.8584210908,-6.24767235243,-5.538831405,-5.91539409016
41.15,-5.2,-4.85648639974,-6.24132339807,-5.54180706913,-5.91411573025
41.16,-5.2,-4.85456302935,-6.23311004564,-5.52290935618,-5.91252343806
41.17,-5.2,-4.85311395191,-6.22770264944,-5.51653668064,-5.91050532653
41.18,-5.2,-4.84964357257,-6.22085517188,-5.52278854938,-5.90967802939
41.19,-5.2,-4.85023004339,-6.21568069818,-5.52502236562,-5.90869083586
41.2,-5.2,-4.84645932404,-6.21062290806,-5.52442878219,-5.90752129607
41.21,-5.2,-4.84677871841,-6.20382282869,-5.50514522636,-5.90605324753
41.22,-5.2,-4.84451537596,-6.1997347815,-5.494013542,-5.90416177968
41.23,-5.2,-4.84396742965,-6.19352578733,-5.49466898804,-5.90345926743
41.24,-5.2,-4.84047427529,-6.18909478814,-5.49513814041,-5.90260536148
41.25,-5.2,-4.8410732423,-6.1850705267,-5.49393184181,-5.901598665
41.26,-5.2,-4.83907589597,-6.17945706199,-5.46816975394,-5.90031599227
41.27,-5.2,-4.84014088239,-6.1764457172,-5.44857067793,-5.89860778579
41.28,-5.2,-4.83596825978,-6.17128326492,-5.43736114581,-5.89807070446
41.29,-5.2,-4.83636281034,-6.16774624973,-5.43683042213,-5.8974862423
41.3,-5.2,-4.8357114985,-6.1649340416,-5.43416014816,-5.89677241013
41.31,-5.2,-4.83610823133,-6.1605662264,-5.41271337004,-5.89576056244
41.32,-5.2,-4.83610514522,-6.15837067008,-5.39189422129,-5.89431687324
41.33,-5.2,-4.83561703622,-6.15431946676,-5.37775936553,-5.89471805285
41.34,-5.2,-4.83286672196,-6.15199703268,-5.36701998045,-5.89513271196
41.35,-5.2,-4.83404150431,-6.15026359772,-5.35891487268,-5.89547796578
41.36,-5.2,-4.83482346849,-6.14710778473,-5.33944197022,-5.89874449227
41.37,-5.2,-4.83610856998,-6.14584686205,-5.3186165323,-5.89843941751
41.38,-5.2,-4.83619120835,-6.14256454439,-5.30377112371,-5.90004657294
41.39,-5.2,-4.83586280175,-6.14109203358,-5.29226263558,-5.90173772295
41.4,-5.2,-4.8383205795,-6.13991168435,-5.28303562028,-5.90366313807
41.41,-5.2,-4.83965108071,-6.13753753947,-5.26400116475,-5.91103887435
41.42,-5.2,-4.84292535249,-6.13706622927,-5.24449716033,-5.91429115161
41.43,-5.2,-4.8423401389,-6.13444464971,-5.2299190546,-5.91689609253
41.44,-5.2,-4.84316174993,-6.13391817778,-5.21801493629,-5.91956164653
41.45,-5.2,-4.84470327588,-6.13367850883,-5.20802204067,-5.92256865208
41.46,-5.2,-4.84723472361,-6.13368630251,-5.18891715964,-5.93043490942
41.47,-5.2,-4.84775242198,-6.13395501689,-5.16919110418,-5.93392808392
41.48,-5.2,-4.85021004927,-6.13126929612,-5.15413260521,-5.93696814725
41.49,-5.2,-4.84701175536,-6.13042989407,-5.14105179699,-5.93994112336
41.5,-5.2,-4.8474977307,-6.12938669258,-5.12966693896,-5.94294258564
41.51,-5.2,-4.84772917935,-6.12812806118,-5.11245682336,-5.95088512818
41.52,-5.2,-4.85058847198,-6.12753749935,-5.09367542824,-5.95406746287
41.53,-5.2,-4.85146804239,-6.12450805619,-5.07863129901,-5.9567022685
41.54,-5.2,-4.84826020686,-6.12357738964,-5.06538949911,-5.95919494374
41.55,-5.2,-4.84996875096,-6.12269899779,-5.05420274472,-5.96173697258
41.56,-5.2,-4.8482539473,-6.1219206306,-5.0373022285,-5.96907852179
41.57,-5.2,-4.84763483816,-6.12147329841,-5.02165006694,-5.973440164
41.58,-5.2,-4.84328673889,-6.11903532266,-5.00666368432,-5.97576888239
41.59,-5.2,-4.8411383544,-6.11887098824,-4.99369786962,-5.97888058809
41.6,-5.2,-4.83790660936,-6.11913604634,-4.98252351097,-5.9816303925
41.61,-5.2,-4.83592922988,-6.11987134218,-4.96796704533,-5.98912188152
41.62,-5.2,-4.83171061324,-6.12135456492,-4.95379907661,-5.99380669313
41.63,-5.2,-4.82879826041,-6.12124987182,-4.94028744776,-5.99635431282
41.64,-5.2,-4.82617071417,-6.12307855255,-4.92716408709,-5.99983617687
41.65,-5.2,-4.82197345187,-6.12483411501,-4.9146925563,-6.00296328703
41.66,-5.2,-4.82063030336,-6.12686375977,-4.90197428694,-6.01068510321
41.67,-5.2,-4.81622466026,-6.1294440262,-4.88959966336,-6.01460888936
41.68,-5.2,-4.81232068355,-6.13045140223,-4.87769720506,-6.01784144887
41.69,-5.2,-4.80794416001,-6.13291932582,-4.86617899826,-6.02118637556
41.7,-5.2,-4.80366220137,-6.13509774835,-4.85474888688,-6.02439102647
41.71,-5.2,-4.79839601611,-6.13675753031,-4.84344693514,-6.03243163735
41.72,-5.2,-4.79427853175,-6.13795855894,-4.83246064721,-6.03647729559
41.73,-5.2,-4.78738339641,-6.13674396641,-4.82174382713,-6.04051769455
41.74,-5.2,-4.77945302112,-6.13636809954,-4.81167431671,-6.04394543618
41.75,-5.2,-4.77552146314,-6.13596803072,-4.80192249662,-6.04790442175
41.76,-5.2,-4.77240109805,-6.13523770542,-4.79238492146,-6.05607146854
41.77,-5.2,-4.7682904875,-6.13392332757,-4.78309902711,-6.06017594965
41.78,-5.2,-4.76212161149,-6.13089464088,-4.77403416918,-6.06491702797
41.79,-5.2,-4.75946338175,-6.12931378661,-4.76534235174,-6.06852255607
41.8,-5.2,-4.75726371126,-6.12847964301,-4.75684703407,-6.07306328386
41.81,-5.2,-4.75569946619,-6.12737508747,-4.74852014011,-6.08120160456
41.82,-5.2,-4.75601347232,-6.12616352748,-4.74040277002,-6.08558395215
41.83,-5.2,-4.75380852159,-6.12394687112,-4.73247307737,-6.09067144127
41.84,-5.2,-4.75054667052,-6.12338149024,-4.72477085223,-6.09477624617
41.85,-5.2,-4.74799185448,-6.12410244918,-4.71723918919,-6.09952864706
41.86,-5.2,-4.74779095797,-6.12458557879,-4.70996193019,-6.10748980425
41.87,-5.2,-4.74829289078,-6.12509867653,-4.70308672599,-6.11229967385
41.88,-5.2,-4.74339330347,-6.12474383139,-4.6963982701,-6.11763719377
41.89,-5.2,-4.74275666974,-6.12509921905,-4.68975890576,-6.12221802049
41.9,-5.2,-4.73870438152,-6.12606588784,-4.68327175285,-6.12723817309
41.91,-5.2,-4.74160005714,-6.12637334063,-4.67688300865,-6.13483725799
41.92,-5.2,-4.73942388711,-6.1257551345,-4.67064521955,-6.13993344756
41.93,-5.2,-4.73675956193,-6.12314912538,-4.66456058353,-6.14528520801
41.94,-5.2,-4.73394662906,-6.12096458691,-4.65848879443,-6.15018834457
41.95,-5.2,-4.72906710143,-6.1195434649,-4.65256122415,-6.15542475168
41.96,-5.2,-4.7282718685,-6.11759794736,-4.64673086608,-6.16253958087
41.97,-5.2,-4.72230860413,-6.11483777079,-4.64129158582,-6.16771715015
41.98,-5.2,-4.71979644698,-6.11106088513,-4.63604183633,-6.17302516885
41.99,-5.2,-4.71531405334,-6.10827587115,-4.63078615724,-6.17813134337
42,-5.2,-4.7124903793,-6.10673443371,-4.62572054004,-6.18339235976
42.01,-5.2,-4.7119571262,-6.10516907519,-4.62075573263,-6.18987901763
42.02,-5.2,-4.70682554694,-6.10346899831,-4.61615672097,-6.19504063845
42.03,-5.2,-4.70714810695,-6.10133361393,-4.61231675076,-6.20011161759
42.04,-5.2,-4.70015138102,-6.10054106713,-4.60834541383,-6.20526725432
42.05,-5.2,-4.69971094982,-6.10080163047,-4.6043937676,-6.21057853686
42.06,-5.2,-4.69431975691,-6.1005427224,-4.60042549665,-6.21627308645
42.07,-5.2,-4.69513733115,-6.09941843904,-4.59645674114,-6.22108188009
42.08,-5.2,-4.68938457736,-6.09744145173,-4.59308869473,-6.22597538949
42.09,-5.2,-4.68858011748,-6.09589197332,-4.58953601411,-6.23102870803
42.1,-5.2,-4.6838691265,-6.09444683041,-4.58588819911,-6.23598689465
42.11,-5.2,-4.68300830614,-6.09255998781,-4.58223518562,-6.24081896939
42.12,-5.2,-4.67927263035,-6.0898352904,-4.57866614437,-6.24524704018
42.13,-5.2,-4.67675736855,-6.08620576803,-4.57610281183,-6.24969725737
42.14,-5.2,-4.67646596821,-6.08309768524,-4.57332210618,-6.25398827732
42.15,-5.2,-4.67512239675,-6.08041977785,-4.57015519915,-6.25811879073
42.16,-5.2,-4.67268401717,-6.0777515251,-4.56684113919,-6.26210032336
42.17,-5.2,-4.67003950641,-6.0745130685,-4.56352116476,-6.26570443722
42.18,-5.2,-4.66900522481,-6.07081905782,-4.56116921429,-6.26900760159
42.19,-5.2,-4.66963673611,-6.06808783352,-4.55866861492,-6.27204876954
42.2,-5.2,-4.66704768458,-6.06520261332,-4.55574797912,-6.2749170467
42.21,-5.2,-4.66912662614,-6.06253864096,-4.55249108217,-6.27743103293
42.22,-5.2,-4.66523384785,-6.05931526047,-4.54883545733,-6.2800533119
42.23,-5.2,-4.66670805585,-6.05537228515,-4.5457078235,-6.28256111059
42.24,-5.2,-4.66618813239,-6.0520468303,-4.54266179474,-6.28495363324
42.25,-5.2,-4.66527481127,-6.0484873866,-4.53899484436,-6.28723757768
42.26,-5.2,-4.6656524853,-6.04543426019,-4.53491677483,-6.28891322884
42.27,-5.2,-4.66677800009,-6.04223208245,-4.53023455495,-6.29097037589
42.28,-5.2,-4.66761304505,-6.03855109239,-4.52994052599,-6.2929238174
42.29,-5.2,-4.66798695409,-6.03496452517,-4.52937928656,-6.2947804085
42.3,-5.2,-4.66856797351,-6.03097780913,-4.52818760804,-6.29653745117
42.31,-5.2,-4.66864406759,-6.02739227096,-4.52646636457,-6.29753826529
42.32,-5.2,-4.67127033874,-6.02371838472,-4.52431354076,-6.29908238766
42.33,-5.2,-4.67321610894,-6.01961046792,-4.52673016897,-6.30052952213
42.34,-5.2,-4.67222031156,-6.01540619814,-4.52899135564,-6.30167447483
42.35,-5.2,-4.67554421908,-6.01117366674,-4.5305942582,-6.30273052571
42.36,-5.2,-4.67402221216,-6.00770338829,-4.53138861403,-6.30314987909
42.37,-5.2,-4.67770722425,-6.00435948585,-4.53138424296,-6.30404157333
42.38,-5.2,-4.67905787746,-6.00090875469,-4.53363066574,-6.30475603402
42.39,-5.2,-4.6822276612,-5.99743910942,-4.53588025447,-6.30538827487
42.4,-5.2,-4.68197229305,-5.9939278191,-4.53807093937,-6.30591995586
42.41,-5.2,-4.68506716313,-5.99058322591,-4.53952658466,-6.30581689657
42.42,-5.2,-4.68453258827,-5.98718188222,-4.5401751228,-6.30606632362
42.43,-5.2,-4.68720721447,-5.9833755164,-4.5462999458,-6.30623119257
42.44,-5.2,-4.68541548328,-5.97934946319,-4.55200069274,-6.30629141523
42.45,-5.2,-4.68605179075,-5.97541560645,-4.55727505352,-6.30624093882
42.46,-5.2,-4.68420085487,-5.9718212655,-4.56132199708,-6.30562652472
42.47,-5.2,-4.68546562674,-5.96768945878,-4.56442151517,-6.30515571243
42.48,-5.2,-4.68456861922,-5.96348379964,-4.5679365876,-6.30469773067
42.49,-5.2,-4.68453686002,-5.95939211832,-4.57118781189,-6.30410495517
42.5,-5.2,-4.68446763665,-5.95517862186,-4.57425464437,-6.30338340929
42.51,-5.2,-4.68263946273,-5.95092770104,-4.57610068241,-6.30223799816
42.52,-5.2,-4.68101616107,-5.9463739654,-4.57728652876,-6.30094942448
42.53,-5.2,-4.68053422603,-5.94152371298,-4.58131688492,-6.29977516408
42.54,-5.2,-4.6787041129,-5.93637962358,-4.58485481978,-6.29843160979
42.55,-5.2,-4.67876787787,-5.93106087193,-4.58796888915,-6.29693830711
42.56,-5.2,-4.67534752517,-5.92579986562,-4.59060727758,-6.29507164182
