record_type,controller_id,controller_label,path_id,path_label,t_s,distance_m,theta_true_deg,theta_sched_deg,e_y_m,e_psi_rad,F_cmd_N,omega_cmd_rad_s,cumulative_j_du,included_in_metric,contrast_id,priority,target,comparator,metric,target_value,comparator_value,effect_comparator_minus_target,relative_effect_pct,target_to_comparator_ratio,positive_favors_target,contrast_label,estimate,bootstrap_mean,ci95_low,ci95_high,iterations,random_seed,n_paths
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.69,25.13269116,-5.8,0,-1.487564258,-0.09915071788,-172.5187438,1.019231772,1.172422042,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.7,25.14181473,-5.8,0,-1.489276991,-0.09843136534,-175.1528141,0.8787585083,1.174021596,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.71,25.15092761,-5.8,0,-1.49039489,-0.09833177963,-174.661274,0.934209913,1.174077846,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.72,25.1600405,-5.8,0,-1.491511866,-0.09821398153,-173.8078311,0.97063964,1.174245591,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.73,25.16915339,-5.8,0,-1.492627862,-0.09809837964,-173.2262829,0.9949062722,1.174323473,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.74,25.17826628,-5.8,0,-1.493742768,-0.0979652579,-172.8900941,1.010887061,1.174349514,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.75,25.18737917,-5.8,0,-1.495284968,-0.09737268816,-175.7779328,0.8836567581,1.176270387,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.76,25.19648086,-5.8,0,-1.496392209,-0.09722234242,-175.1647389,0.9351087071,1.176357434,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.77,25.20558255,-5.8,0,-1.497497982,-0.09707348058,-174.1781241,0.9690366357,1.176581471,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.78,25.21468424,-5.8,0,-1.498602194,-0.0969068242,-173.559982,0.9914466343,1.176669426,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.79,25.22378593,-5.8,0,-1.499704807,-0.09674359618,-173.2126058,1.006285913,1.176697216,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.8,25.23288762,-5.8,0,-1.50109871,-0.09624633993,-176.681192,0.8731632184,1.179467058,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.81,25.24197763,-5.8,0,-1.502194191,-0.09606674207,-175.8451936,0.925646081,1.179628357,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.82,25.25106763,-5.8,0,-1.503287657,-0.09587198585,-174.6422624,0.9600976314,1.179961283,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.83,25.26015764,-5.8,0,-1.504379085,-0.09567995455,-173.9212731,0.9830210132,1.180080904,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.84,25.26924765,-5.8,0,-1.505468402,-0.09547118174,-173.5614253,0.9980503968,1.180110724,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.85,25.27833766,-5.8,0,-1.506737515,-0.09506752551,-177.2016932,0.8788350364,1.183160324,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.86,25.28741553,-5.8,0,-1.507820101,-0.09484839158,-176.2803853,0.9268908588,1.183355984,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.87,25.2964934,-5.8,0,-1.508900244,-0.09463037349,-174.9860211,0.9585279963,1.183741358,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.88,25.30557127,-5.8,0,-1.509977895,-0.09439869152,-174.2382895,0.979395101,1.183869988,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.89,25.31464914,-5.8,0,-1.511053043,-0.09417087063,-173.8672876,0.9931876614,1.183901673,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.9,25.32372701,-5.8,0,-1.512222038,-0.09382007823,-178.0651958,0.8697286238,1.187956311,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.91,25.33279232,-5.8,0,-1.513290697,-0.09358374794,-176.9294138,0.918190646,1.188253403,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.92,25.34185763,-5.8,0,-1.514356486,-0.09333391557,-175.4181398,0.9499884112,1.188778681,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.93,25.35092294,-5.8,0,-1.515419423,-0.09308233674,-174.5753126,0.9710437869,1.188942084,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.94,25.35998826,-5.8,0,-1.516479428,-0.09279108955,-174.1929918,0.9847510192,1.188975729,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.95,25.36905357,-5.8,0,-1.517573922,-0.09244039757,-178.9491916,0.8596566454,1.194179657,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.96,25.37810594,-5.8,0,-1.51862705,-0.09209221682,-177.5984448,0.9083827069,1.194599632,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.97,25.38715831,-5.8,0,-1.519676537,-0.09173083449,-175.8605548,0.9403682774,1.19529418,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.98,25.39621068,-5.8,0,-1.52072215,-0.09133130887,-174.9233869,0.9614148327,1.195496186,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,28.99,25.40526305,-5.8,0,-1.521763701,-0.09090909825,-174.5177696,0.9751802223,1.195534052,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29,25.41431542,-5.8,0,-1.522807174,-0.09044720132,-181.2355507,0.8088671978,1.205914797,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.01,25.42335449,-5.79926096,0,-1.523839538,-0.08997291761,-179.1364064,0.8707767423,1.206928645,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.02,25.43239356,-5.79852192,0,-1.524866707,-0.08946309398,-176.6260883,0.9113664892,1.20837769,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.03,25.44143263,-5.79778288,0,-1.525888484,-0.08893828532,-175.3651141,0.9383118039,1.208743387,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.04,25.4504717,-5.79704384,0,-1.526904593,-0.08837481683,-174.8992161,0.9559431934,1.208793358,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.05,25.45951078,-5.7963048,0,-1.527914779,-0.08779805425,-183.2550159,0.8227205529,1.224847872,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.06,25.46853623,-5.79410752,0,-1.528918511,-0.08718368652,-180.5181221,0.8760937204,1.226570502,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.07,25.47756169,-5.79191024,0,-1.529915375,-0.08655248821,-177.3568064,0.9111283906,1.228868236,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.08,25.48658714,-5.78971296,0,-1.530905141,-0.08588432609,-175.8202419,0.9341023782,1.229411123,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.09,25.4956126,-5.78751568,0,-1.531887605,-0.08520523073,-175.3020805,0.9491272488,1.229472897,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.1,25.50463805,-5.7853184,0,-1.532862435,-0.08448958064,-184.6131274,0.9296951326,1.249403005,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.11,25.5136496,-5.78169264,0,-1.533829155,-0.08375333456,-181.5439682,0.943400119,1.251568505,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.12,25.52266115,-5.77806688,0,-1.534787296,-0.08298650917,-178.0155078,0.9518319577,1.254430598,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.13,25.5316727,-5.77444112,0,-1.535736682,-0.08220227679,-176.3026765,0.9568784004,1.255105039,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.14,25.54068425,-5.77081536,0,-1.536677072,-0.0813838162,-175.7119498,0.9594890753,1.25518526,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.15,25.54969581,-5.7671896,0,-1.537608221,-0.08055311346,-184.5383218,0.9306195973,1.273094611,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.16,25.5586932,-5.76216512,0,-1.538529603,-0.07968558545,-181.6223642,0.9386886003,1.275049295,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.17,25.56769059,-5.75714064,0,-1.53944082,-0.07880583746,-178.2337795,0.943360765,1.277688956,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.18,25.57668799,-5.75211616,0,-1.540341644,-0.07788911232,-176.5364587,0.9456604331,1.278351233,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.19,25.58568538,-5.74709168,0,-1.541231898,-0.0769622499,-175.9194821,0.946520771,1.278438741,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.2,25.59468278,-5.7420672,0,-1.542111275,-0.07599947196,-184.3562524,0.9128749783,1.294802011,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.21,25.60366579,-5.73567376,0,-1.542979348,-0.07502135257,-181.544858,0.9210938121,1.296619024,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.22,25.61264881,-5.72928032,0,-1.543835678,-0.07400937309,-178.2279639,0.9256601826,1.299148175,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.23,25.62163183,-5.72288688,0,-1.54468011,-0.07298817334,-176.546542,0.9280281719,1.299798103,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.24,25.63061484,-5.71649344,0,-1.545512388,-0.07193156777,-175.8938127,0.9287874143,1.299896047,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.25,25.63959786,-5.7101,0,-1.546332298,-0.07086014829,-183.1297089,0.8960202561,1.31193266,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.26,25.64856631,-5.70236736,0,-1.547139395,-0.06975520265,-180.7103321,0.9037940751,1.313278279,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.27,25.65753477,-5.69463472,0,-1.547933329,-0.06864213216,-177.8121225,0.9082047174,1.315209231,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.28,25.66650322,-5.68690208,0,-1.548713855,-0.0674943097,-176.2683871,0.9103168158,1.315757075,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.29,25.67547167,-5.67916944,0,-1.549480802,-0.066331872,-175.6221846,0.9109967424,1.31585307,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.3,25.68444013,-5.6714368,0,-1.550233905,-0.06513694376,-181.7976491,0.8749030666,1.324620349,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.31,25.69339386,-5.66239472,0,-1.550972813,-0.06393370003,-179.7187388,0.8835059663,1.325613899,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.32,25.7023476,-5.65335264,0,-1.551697126,-0.06269578028,-177.1440116,0.8882941325,1.327137863,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.33,25.71130133,-5.64431056,0,-1.552406686,-0.06144689506,-175.7357854,0.8907810612,1.32759375,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.34,25.72025507,-5.63526848,0,-1.553101253,-0.06016217129,-175.0646556,0.8914963413,1.327697294,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.35,25.72920881,-5.6262264,0,-1.553780642,-0.05887515281,-179.5954411,0.8560131212,1.332416668,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.36,25.7381477,-5.61590464,0,-1.554444435,-0.05755676339,-178.073617,0.8644638395,1.332949086,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.37,25.7470866,-5.60558288,0,-1.555092343,-0.05621077702,-176.0789093,0.8691301789,1.333863771,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.38,25.7560255,-5.59526112,0,-1.55572418,-0.05485296124,-174.8974053,0.8714910777,1.334184681,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.39,25.7649644,-5.58493936,0,-1.55633971,-0.05346213211,-174.2441213,0.8721034147,1.334282791,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.4,25.7739033,-5.5746176,0,-1.556938748,-0.05206718516,-176.9630021,0.8369673164,1.335982457,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.41,25.78282728,-5.56304592,0,-1.557520933,-0.05063978206,-176.0307315,0.8450998226,1.336182272,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.42,25.79175125,-5.55147424,0,-1.558086016,-0.04919478866,-174.6887616,0.8496014149,1.336596273,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.43,25.80067523,-5.53990256,0,-1.558633775,-0.04772610936,-173.7497498,0.8517005551,1.336798974,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.44,25.8095992,-5.52833088,0,-1.559164014,-0.04624227112,-173.1468577,0.8522557322,1.336882532,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.45,25.81852318,-5.5167592,0,-1.5596765,-0.04473180918,-173.8734612,0.8158101243,1.337004206,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.46,25.82743217,-5.50396736,0,-1.560171,-0.04321073181,-173.6013021,0.8241481736,1.33702125,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.47,25.83634117,-5.49117552,0,-1.560647231,-0.04165755305,-172.9382877,0.8286031841,1.337122309,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.48,25.84525017,-5.47838368,0,-1.56110502,-0.0401022995,-172.3021992,0.8307428887,1.337215323,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.49,25.85415917,-5.46559184,0,-1.561544082,-0.0385157203,-171.7369049,0.8312326048,1.337288785,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.5,25.86306817,-5.4528,0,-1.561964243,-0.0369112297,-170.3322534,0.7956602892,1.33774265,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.51,25.87196217,-5.43881776,0,-1.562365279,-0.0352858782,-170.7478434,0.8035680449,1.337782369,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.52,25.88085617,-5.42483552,0,-1.562746971,-0.03364414774,-170.8879685,0.8078397463,1.337786887,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.53,25.88975017,-5.41085328,0,-1.563109094,-0.03198021953,-170.5711538,0.8097079751,1.337809961,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.54,25.89864417,-5.39687104,0,-1.563451452,-0.03030256759,-170.0626761,0.810034707,1.337869398,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.55,25.90753817,-5.3828888,0,-1.563773828,-0.02859965703,-166.288738,0.7730840286,1.341143875,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.56,25.91641719,-5.36774592,0,-1.564076052,-0.02688786757,-167.4872382,0.7812112501,1.341474098,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.57,25.9252962,-5.35260304,0,-1.564357891,-0.02514443415,-168.4519256,0.7854241859,1.341688038,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.58,25.93417522,-5.33746016,0,-1.564619175,-0.02340174229,-168.5178954,0.7873238829,1.341689039,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.59,25.94305424,-5.32231728,0,-1.564859617,-0.02162946907,-168.0786889,0.7876004576,1.341733384,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.6,25.95193326,-5.3071744,0,-1.565079055,-0.01983709092,-161.9254542,0.7509140019,1.35043767,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.61,25.96079734,-5.29090064,0,-1.565277323,-0.01803034921,-163.8843643,0.7588161633,1.351319829,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.62,25.96966142,-5.27462688,0,-1.565454226,-0.01620111416,-165.7454719,0.7629215613,1.352116091,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.63,25.9785255,-5.25835312,0,-1.565609579,-0.01436127972,-166.2144342,0.7647091968,1.352166649,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.64,25.98738958,-5.24207936,0,-1.565743164,-0.01249455705,-165.8174502,0.7647540054,1.352202878,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.65,25.99625366,-5.2258056,0,-1.565854831,-0.01062462076,-165.2872945,1.003847686,1.352280632,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.66,26.00510288,-5.20843072,0,-1.565944345,-0.008722081881,-166.3618074,0.9257633745,1.352547454,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.67,26.0139521,-5.19105584,0,-1.566011575,-0.006820283969,-166.746713,0.8727049197,1.35258216,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.68,26.02280132,-5.17368096,0,-1.566056273,-0.004888726369,-166.0822276,0.8353207707,1.352683984,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.69,26.03165055,-5.15630608,0,-1.56607831,-0.002945503951,-164.9605271,0.8084721654,1.352973394,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.7,26.04049977,-5.1389312,0,-1.566077509,-0.0009794604436,-179.0819789,1.390794638,1.398893969,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.71,26.04933425,-5.12048496,0,-1.566053742,0.0009928309742,-175.00513,1.390794638,1.402714819,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.72,26.05816873,-5.10203872,0,-1.566006835,0.002993421379,-165.0657187,1.348647619,1.425426009,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.73,26.06700321,-5.08359248,0,-1.565936682,0.004989347578,-165.5711524,1.155365934,1.425493324,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.74,26.07583769,-5.06514624,0,-1.565843038,0.007012882741,-166.1134732,1.022963684,1.425564966,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.75,26.08467217,-5.0467,0,-1.565725797,0.00905514835,-203.8986658,1.396261904,1.753808675,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.76,26.09349205,-5.02721216,0,-1.565584959,0.01110660941,-182.6489049,1.396261904,1.85761381,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.77,26.10231193,-5.00772432,0,-1.565420456,0.01317691605,-169.8432622,1.396261904,1.895311393,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.78,26.11113181,-4.98823648,0,-1.565232099,0.01525129713,-165.3529466,1.396261904,1.89994655,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.79,26.11995169,-4.96874864,0,-1.56501969,0.01735443956,-164.176612,1.396261904,1.900264656,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.8,26.12877158,-4.9492608,0,-1.564783144,0.0194502001,-229.4628537,1.401596754,2.880102217,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.81,26.13757704,-4.92876112,0,-1.564522624,0.02157029909,-205.2689792,1.401596754,3.014663956,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.82,26.14638251,-4.90826144,0,-1.564238339,0.02370711157,-174.3504412,1.401596754,3.234423953,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.83,26.15518797,-4.88776176,0,-1.563929945,0.02584385526,-142.5118646,1.401596754,3.467457278,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.84,26.16399344,-4.86726208,0,-1.563596935,0.02801199477,-147.9051895,1.401596754,3.474144164,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.85,26.1727989,-4.8467624,0,-1.563239097,0.03016823701,-275.7232575,1.406863603,7.229881759,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.86,26.18159016,-4.82528064,0,-1.562857316,0.03234336952,-211.2556704,1.406863603,8.185300103,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.87,26.19038142,-4.80379888,0,-1.562452107,0.03454119234,-172.4379431,1.406863603,8.531694575,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.88,26.19917268,-4.78231712,0,-1.562022642,0.03673516334,-159.2897669,1.406863603,8.571435847,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.89,26.20796394,-4.76083536,0,-1.561568389,0.03896334166,-138.2008458,1.406863603,8.673675524,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.9,26.21675521,-4.7393536,0,-1.561089036,0.04117048354,-310.550965,1.412067355,15.50231084,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.91,26.22553251,-4.71691952,0,-1.560586049,0.04338723908,-259.8145717,1.412067355,16.09407673,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.92,26.23430981,-4.69448544,0,-1.560060738,0.04559925527,-137.4857114,1.412067355,19.5341572,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.93,26.24308712,-4.67205136,0,-1.559511015,0.04781446784,-127.6070621,1.412067355,19.55659115,True,,,,,,,,,,,,,,,,,,,
trajectory,ZS_LPV_MPC,Zero-grade,p03_long_updown,P3,29.94,26.25186442,-4.64961728,0,-1.558935164,0.05007166465,-142.5594478,1.412067355,19.60798744,True,,,,,,,,,,,,,,,,,,,
