t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
33.03,-0.000979371835158158,-0.00303765347584539,-0.0322132162691346,0.000456667421518659,0.257438641863116,12.4054668645424,-20.9090854889258,12.4860640310346,-20.6645885542257,-100.309893921176,-0.00733602696173818,-662.380681516039,657.619318483961,-1.32476136303208,1.31523863696792,-0.0648608179621933,-0.0648608179621933,-0.075135866362443,-0.0811583685597343,0.025165
33.04,-0.00100490242879848,-0.00307085637904647,-0.0322870991579071,-4.28686103182887e-05,0.257116198471311,12.4026642845415,-20.9176143237361,12.4831844258123,-20.6734315103236,-100.235742010335,-0.00712919407656898,-662.380681516039,657.619318483961,-1.32476136303208,1.31523863696792,-0.0646644749663287,-0.0646644749663287,-0.0749839807711034,-0.0810084283519862,0.025186
33.05,-0.000915759232117702,-0.00268009382541012,-0.0323575620284672,0.0011068001358151,0.256793036420975,12.3998614201738,-20.9261423053912,12.4803048205901,-20.6822744664214,-98.7554626913462,-0.00789668256662424,-662.354965782142,657.645034217858,-1.32470993156428,1.31529006843572,-0.0644681319704641,-0.0644681319704641,-0.0748608798343142,-0.0808584881442382,0.0258126
33.06,-0.00093854317268155,-0.00274034623984298,-0.0324484742285224,-0.00180809141197777,0.256469056334218,12.3970583561762,-20.9346693720829,12.477421544797,-20.6911162264007,-98.5732572378312,-0.00717205713281999,-662.354965782142,657.645034217858,-1.32470993156428,1.31529006843572,-0.0642718282445075,-0.0642718282445075,-0.0747377602297468,-0.0807094993669662,0.0246268
33.07,-0.00096175349224524,-0.00275767889827994,-0.0325309850860754,0.00355237221821853,0.256144211601258,12.3942551558218,-20.943195481176,12.474538269004,-20.69995798638,-98.5521309228335,-0.00798608348860341,-662.354965782142,657.645034217858,-1.32470993156428,1.31529006843572,-0.064075524518551,-0.064075524518551,-0.0746470532545371,-0.0805605105896943,0.025566
33.08,-0.000985417976907904,-0.00285065161415532,-0.0326125200031103,0.00417595061468911,0.255818549243621,12.3914517781924,-20.9517206685496,12.471654993211,-20.7087997463593,-98.4877269716654,-0.00799538011879974,-662.354965782142,657.645034217858,-1.32470993156428,1.31529006843572,-0.0638792207925946,-0.0638792207925946,-0.0745554797249206,-0.0804115218124225,0.026623
33.09,-0.00100948134289053,-0.00295996719662406,-0.032691084055806,0.000996180698868688,0.255492089036148,12.3886482696969,-20.9602449702161,12.468771717418,-20.7176415063386,-98.3960658462439,-0.00733790837863069,-662.354965782142,657.645034217858,-1.32470993156428,1.31529006843572,-0.063682917066638,-0.063682917066638,-0.0743732501241455,-0.0802625330351505,0.0265205
33.1,-0.00092166981749825,-0.0026006884426415,-0.0327654208585277,-0.00385443831422447,0.25516486722364,12.385844507853,-20.9687683837551,12.465888441625,-20.7264832663179,-96.8875741736684,-0.00793652751245588,-662.492305027934,657.507694972066,-1.32498461005587,1.31501538994413,-0.0634866133406815,-0.0634866133406815,-0.074153993167003,-0.0801135442578786,0.0258076
33.11,-0.000943171912835619,-0.00263834260250184,-0.0328588929734314,-0.000420632791496858,0.254836795323698,12.3830404312972,-20.9772908104748,12.4630015645181,-20.7353238511087,-96.7334496007953,-0.00806428281974547,-662.492305027934,657.507694972066,-1.32498461005587,1.31501538994413,-0.0632903881545414,-0.0632903881545414,-0.0739993880631479,-0.0799665575269031,0.0261123
33.12,-0.000965293938367279,-0.00265893454803501,-0.0329452581130806,0.00215805177086955,0.254507826842939,12.380236044857,-20.9858121886058,12.4601146874112,-20.7441644358995,-96.6983423830662,-0.00839119469013383,-662.492305027934,657.507694972066,-1.32498461005587,1.31501538994413,-0.0630941629684013,-0.0630941629684013,-0.0739236915166118,-0.0798195707959275,0.0257553
33.13,-0.000987902287214543,-0.00273373971053803,-0.0330300027444839,0.00520430778582088,0.254178005363742,12.3774314619156,-20.9943326013654,12.4572278103043,-20.7530050206903,-96.6417728068028,-0.0087796135191951,-662.492305027934,657.507694972066,-1.32498461005587,1.31501538994413,-0.062897937782261,-0.062897937782261,-0.0738577921995958,-0.0796725840649519,0.0254979
33.14,-0.00101095022349836,-0.00284397635735867,-0.0331121375686837,0.000728094047314892,0.253847352082167,12.374626720311,-21.0028520834501,12.4543409331974,-20.7618456054811,-96.5409028531705,-0.00790166465320397,-662.492305027934,657.507694972066,-1.32498461005587,1.31501538994413,-0.0627017125961209,-0.0627017125961209,-0.0737206487140596,-0.0795255973339763,0.0259557
33.15,-0.000924878444979224,-0.00249463018148455,-0.0331896205583921,-0.0043002981738005,0.253515903481698,12.3718217628831,-21.0113706542422,12.4514540560906,-20.7706861902719,-95.0458018110786,-0.00839236468844717,-662.624110867848,657.375889132152,-1.3252482217357,1.3147517782643,-0.0625054874099808,-0.0625054874099808,-0.0734991413639781,-0.0793786106030008,0.0253225
33.16,-0.000945410271980959,-0.00253536937021326,-0.0332868247865458,-0.00106463515741335,0.253183570468862,12.3690164997349,-21.0198882047787,12.4485636463508,-20.779525620709,-94.8883085997496,-0.00849750163796159,-662.624110867848,657.375889132152,-1.3252482217357,1.3147517782643,-0.062309380033565,-0.062309380033565,-0.07336909546983,-0.0792365190395864,0.0262204
33.17,-0.000966572531796606,-0.00254980086509815,-0.0333767666635058,0.00337839934079879,0.25285030429321,12.366210928481,-21.0284046686425,12.445673236611,-20.7883650511461,-94.8598902972136,-0.00913177053801917,-662.624110867848,657.375889132152,-1.3252482217357,1.3147517782643,-0.0621132726571494,-0.0621132726571494,-0.0732997488464072,-0.0790944274761721,0.0268248
33.18,-0.0009882314779351,-0.00265425297765254,-0.0334653962784809,0.00183774444575738,0.252516147749933,12.3634051628459,-21.0369201283991,12.4427828268713,-20.7972044815832,-94.7759380640183,-0.00875101461768679,-662.624110867848,657.375889132152,-1.3252482217357,1.3147517782643,-0.0619171652807338,-0.0619171652807338,-0.0731853275433636,-0.0789523359127578,0.0254029
33.19,-0.00101033013870017,-0.00273189334245094,-0.03355015374353,0.00524636176676592,0.252181126781192,12.3605992488949,-21.0454346264928,12.4398924171315,-20.8060439120203,-94.7123441325222,-0.00917239407247905,-662.624110867848,657.375889132152,-1.3252482217357,1.3147517782643,-0.0617210579043182,-0.0617210579043182,-0.0731016399735668,-0.0788102443493436,0.0262532
