t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.83,0,0,-0.0309139329003787,0,0.237699480637398,0.442900519362601,0,0.680599999999999,0,58.1054587177932,-2.67888779248437e-06,-660,660,-1.32,1.32,0,0,0,0,0.0095078
0.84,0,0,-0.0296008819209534,0,0.238002054687106,0.450797945312893,0,0.688799999999999,0,56.8899661749601,-2.68662764923988e-06,-660,660,-1.32,1.32,0,0,0,0,0.0090355
0.85,0,0,-0.0283438903130045,0,0.238291778524881,0.458708221475118,0,0.696999999999999,0,55.7263667816296,-2.69252484841331e-06,-660,660,-1.32,1.32,0,0,0,0,0.0093604
0.86,0,0,-0.0271405647716177,0,0.238569200777873,0.466630799222126,0,0.705199999999999,0,54.6124453097582,-2.69668239560872e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091539
0.87,0,0,-0.0259886141542455,0,0.238834846650997,0.474565153349002,0,0.713399999999999,0,53.5460810353979,-2.69919653028694e-06,-660,660,-1.32,1.32,0,0,0,0,0.0086569
0.88,0,0,-0.0248858451226504,0,0.239089218926765,0.482510781073234,0,0.721599999999999,0,52.5252437517047,-2.70015741854479e-06,-660,660,-1.32,1.32,0,0,0,0,0.0095866
0.89,0,0,-0.0238301579686844,0,0.239332798922459,0.49046720107754,0,0.729799999999999,0,51.5479898713529,-2.69964959720426e-06,-660,660,-1.32,1.32,0,0,0,0,0.0098988
0.9,0,0,-0.0228195426197818,0,0.239566047406457,0.498433952593542,0,0.737999999999999,0,50.6124587776139,-2.69775244454706e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092844
0.91,0,0,-0.0218520748127039,0,0.239789405475462,0.506410594524537,0,0.746199999999999,0,49.7168692601845,-2.69454072743258e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094797
0.92,0,0,-0.0209259124316282,0,0.240003295394281,0.514396704605718,0,0.754399999999999,0,48.8595161307603,-2.6900849068312e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091464
0.93,0,0,-0.0200392920022963,0,0.240208121399772,0.522391878600227,0,0.762599999999999,0,48.038766994141,-2.6844514771085e-06,-660,660,-1.32,1.32,0,0,0,0,0.0095117
0.94,0,0,-0.0191905253350496,0,0.240404270470475,0.530395729529524,0,0.770799999999999,0,47.2530591180548,-2.67770335504736e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092849
0.95,0,0,-0.0183779963122033,0,0.240592113063393,0.538407886936605,0,0.778999999999999,0,46.5008964994922,-2.66990004504919e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092426
0.96,0,0,-0.0176001578106971,0,0.24077200381933,0.546427996180669,0,0.787199999999999,0,45.780846982263,-2.66109801216885e-06,-660,660,-1.32,1.32,0,0,0,0,0.0090143
0.97,0,0,-0.0168555287576635,0,0.240944282238107,0.554455717761892,0,0.795399999999999,0,45.0915395617485,-2.65135078336698e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091952
0.98,0,0,-0.0161426913102805,0,0.24110927332497,0.562490726675029,0,0.803599999999999,0,44.4316617436707,-2.64070926014881e-06,-660,660,-1.32,1.32,0,0,0,0,0.0095175
0.99,0,0,-0.0154602881574208,0,0.241267288209396,0.570532711790602,0,0.811799999999999,0,43.7999570821412,-2.6292218446855e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091733
1,0,0,-0.0148070199348309,0,0.241418624737486,0.578581375262512,0,0.819999999999999,0,43.1952227526344,-2.61693460146262e-06,-660,660,-1.32,1.32,0,0,0,0,0.0093119
1.01,0,0,-0.0141816427522283,0,0.241563568039069,0.58663643196093,0,0.828199999999999,0,42.6163072912022,-2.60389144557394e-06,-660,660,-1.32,1.32,0,0,0,0,0.0101478
1.02,0,0,-0.0135829658246551,0,0.241702391070598,0.5946976089294,0,0.836399999999999,0,42.0621083891019,-2.59013422976295e-06,-660,660,-1.32,1.32,0,0,0,0,0.009293
1.03,0,0,-0.0130098492055299,0,0.241835355134871,0.602764644865127,0,0.844599999999999,0,41.5315708005801,-2.57570291495313e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092119
1.04,0,0,-0.0124612016161832,0,0.241962710378559,0.61083728962144,0,0.852799999999999,0,41.0236843251623,-2.56063567327658e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094405
1.05,0,0,-0.0119359783684387,0,0.242084696268499,0.618915303731499,0,0.860999999999999,0,40.537481892854,-2.54496894847023e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092706
1.06,0,0,-0.0114331793754973,0,0.242201542047656,0.626998457952342,0,0.869199999999999,0,40.0720377215184,-2.52873761397154e-06,-660,660,-1.32,1.32,0,0,0,0,0.009125
1.07,0,0,-0.0109518472477942,0,0.242313467171613,0.635086532828386,0,0.877399999999999,0,39.6264655520208,-2.51197503331468e-06,-660,660,-1.32,1.32,0,0,0,0,0.0090137
1.08,0,0,-0.010491065470245,0,0.242420681726429,0.643179318273569,0,0.885599999999999,0,39.1999169616029,-2.49471311608573e-06,-660,660,-1.32,1.32,0,0,0,0,0.0089767
1.09,0,0,-0.0100499566572713,0,0.242523386828663,0.651276613171336,0,0.893799999999999,0,38.7915797564201,-2.47698241384597e-06,-660,660,-1.32,1.32,0,0,0,0,0.009233
1.1,0,0,-0.00962768088195742,0,0.24262177500831,0.659378224991689,0,0.901999999999999,0,38.40067640692,-2.45881221516697e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091556
1.11,0,0,-0.00922343407736248,0,0.242716030575396,0.667483969424602,0,0.910199999999999,0,38.026462584734,-2.4402305696114e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092226
1.12,0,0,-0.00883644650530568,0,0.242806329970926,0.675593670029073,0,0.918399999999999,0,37.6682257424109,-2.42126434457646e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092143
1.13,0,0,-0.00846598129065079,0,0.242892842102833,0.683707157897165,0,0.926599999999999,0,37.3252837485634,-2.40193931944077e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094788
1.14,0,0,-0.00811133301853328,0,0.242975728667606,0.691824271332393,0,0.934799999999999,0,36.9969836003147,-2.38228019089348e-06,-660,660,-1.32,1.32,0,0,0,0,0.0096177
1.15,0,0,-0.00777182639096696,0,0.243055144458166,0.699944855541832,0,0.942999999999999,0,36.6827001636848,-2.3623106608639e-06,-660,660,-1.32,1.32,0,0,0,0,0.0106794
1.16,0,0,-0.00744681494153998,0,0.243131237658616,0.708068762341382,0,0.951199999999998,0,36.3818350075744,-2.34205343119243e-06,-660,660,-1.32,1.32,0,0,0,0,0.009887
1.17,0,0,-0.00713567980388552,0,0.243204150126394,0.716195849873604,0,0.959399999999998,0,36.0938152405433,-2.32153031909377e-06,-660,660,-1.32,1.32,0,0,0,0,0.0096818
1.18,0,0,-0.006837828533798,0,0.243274017662385,0.724325982337613,0,0.967599999999998,0,35.8180924367625,-2.30076222784703e-06,-660,660,-1.32,1.32,0,0,0,0,0.0093478
1.19,0,0,-0.00655269398088187,0,0.243340970269502,0.732459029730496,0,0.975799999999998,0,35.5541415773332,-2.27976920275097e-06,-660,660,-1.32,1.32,0,0,0,0,0.0098786
1.2,0,0,-0.0062797332090252,0,0.243405132400226,0.740594867599772,0,0.983999999999998,0,35.3014600654133,-2.25857049418465e-06,-660,660,-1.32,1.32,0,0,0,0,0.0095967
1.21,0,0,-0.00601842646229378,0,0.243466623193579,0.748733376806419,0,0.992199999999998,0,35.0595667578746,-2.23718456737743e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092074
1.22,0,0,-0.00576827617548414,0,0.243525556701977,0.756874443298022,0,1.0004,0,34.8280010607559,-2.21562911839612e-06,-660,660,-1.32,1.32,0,0,0,0,0.009378
1.23,0,0,-0.00552880602639316,0,0.243582042108398,0.765017957891601,0,1.0086,0,34.6063220335636,-2.19392114075845e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094128
1.24,0,0,-0.00529956002939524,0,0.243636183934283,0.773163816065716,0,1.0168,0,34.3941075713374,-2.17207692276844e-06,-660,660,-1.32,1.32,0,0,0,0,0.009265
1.25,0,0,-0.00508010166674322,0,0.243688082238556,0.781311917761442,0,1.025,0,34.1909535853192,-2.15011209192539e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092174
1.26,0,0,-0.00487001305765444,0,0.243737832808149,0.789462167191849,0,1.0332,0,33.9964732420631,-2.128041650451e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094861
1.27,0,0,-0.00466889416248994,0,0.243785527340392,0.797614472659606,0,1.0414,0,33.8102962190751,-2.10587995219669e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094842
1.28,0,0,-0.00447636202126167,0,0.243831253617617,0.805768746382381,0,1.0496,0,33.6320680126082,-2.08364077725065e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092456
1.29,0,0,-0.00429205002406463,0,0.243875095674307,0.813924904325692,0,1.0578,0,33.4614492438268,-2.06133734259595e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091403
1.3,0,0,-0.00411560721350768,0,0.243917133957108,0.82208286604289,0,1.066,0,33.2981150350533,-2.03898229589328e-06,-660,660,-1.32,1.32,0,0,0,0,0.0095189
1.31,0,0,-0.00394669761591193,0,0.243957445478012,0.830242554521986,0,1.0742,0,33.1417543699499,-2.01658777232439e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092424
1.32,0,0,-0.0037849996020175,0,0.243996103960997,0.838403896039002,0,1.0824,0,32.992069516331,-1.994165389263e-06,-660,660,-1.32,1.32,0,0,0,0,0.008881
1.33,0,0,-0.00363020527430913,0,0.244033179982405,0.846566820017593,0,1.0906,0,32.8487754476955,-1.97172627558473e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094064
1.34,0,0,-0.00348201988102159,0,0.244068741105335,0.854731258894663,0,1.0988,0,32.7115993135376,-1.94928108765424e-06,-660,660,-1.32,1.32,0,0,0,0,0.0101918
1.35,0,0,-0.00334016125457381,0,0.244102852008288,0.862897147991711,0,1.107,0,32.5802799111698,-1.92684002353616e-06,-660,660,-1.32,1.32,0,0,0,0,0.0096666
1.36,0,0,-0.00320435927436225,0,0.244135574608323,0.871064425391676,0,1.1152,0,32.4545671840897,-1.90441284697584e-06,-660,660,-1.32,1.32,0,0,0,0,0.0095458
1.37,0,0,-0.00307435535268996,0,0.244166968178959,0.879233031821039,0,1.1234,0,32.3342217572499,-1.88200889450485e-06,-660,660,-1.32,1.32,0,0,0,0,0.0093215
1.38,0,0,-0.00294990194212907,0,0.244197089463041,0.887402910536957,0,1.1316,0,32.2190144762862,-1.85963709764536e-06,-660,660,-1.32,1.32,0,0,0,0,0.0088926
1.39,0,0,-0.00283076206413402,0,0.244225992780782,0.895574007219216,0,1.1398,0,32.1087259679334,-1.83730598202203e-06,-660,660,-1.32,1.32,0,0,0,0,0.009504
1.4,0,0,-0.00271670885792819,0,0.244253730133199,0.903746269866799,0,1.148,0,32.0031462232582,-1.81502372909037e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092012
1.41,0,0,-0.00260752514861218,0,0.244280351301132,0.911919648698866,0,1.1562,0,31.9020742046414,-1.79279810508248e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092505
1.42,0,0,-0.00250300303339868,0,0.244305903940032,0.920094096059967,0,1.1644,0,31.8053174545057,-1.77063656403575e-06,-660,660,-1.32,1.32,0,0,0,0,0.0094449
1.43,0,0,-0.0024029434858921,0,0.244330433670703,0.928269566329295,0,1.1726,0,31.7126917341957,-1.74854619716669e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091321
1.44,0,0,-0.00230715597702358,0,0.244353984166175,0.936446015833823,0,1.1808,0,31.624020667281,-1.72653378127663e-06,-660,660,-1.32,1.32,0,0,0,0,0.0091078
1.45,0,0,-0.00221545811243706,0,0.244376597234858,0.94462340276514,0,1.189,0,31.5391354112653,-1.70460577031406e-06,-660,660,-1.32,1.32,0,0,0,0,0.009553
1.46,0,0,-0.00212767528501656,0,0.244398312900156,0.952801687099842,0,1.1972,0,31.4578743289458,-1.68276832246406e-06,-660,660,-1.32,1.32,0,0,0,0,0.0092921
