t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
1.14,0,0,-0.00811133301853328,0,0.242975728667606,0.691824271332393,0,0.934799999999999,0,36.9969836003147,-2.38228019089348e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069427
1.15,0,0,-0.00777182639096696,0,0.243055144458166,0.699944855541832,0,0.942999999999999,0,36.6827001636848,-2.3623106608639e-06,-660,660,-1.32,1.32,0,0,0,0,0.007045
1.16,0,0,-0.00744681494153998,0,0.243131237658616,0.708068762341382,0,0.951199999999998,0,36.3818350075744,-2.34205343119243e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072098
1.17,0,0,-0.00713567980388552,0,0.243204150126394,0.716195849873604,0,0.959399999999998,0,36.0938152405433,-2.32153031909377e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074648
1.18,0,0,-0.006837828533798,0,0.243274017662385,0.724325982337613,0,0.967599999999998,0,35.8180924367625,-2.30076222784703e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071339
1.19,0,0,-0.00655269398088187,0,0.243340970269502,0.732459029730496,0,0.975799999999998,0,35.5541415773332,-2.27976920275097e-06,-660,660,-1.32,1.32,0,0,0,0,0.00698
1.2,0,0,-0.0062797332090252,0,0.243405132400226,0.740594867599772,0,0.983999999999998,0,35.3014600654133,-2.25857049418465e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072161
1.21,0,0,-0.00601842646229378,0,0.243466623193579,0.748733376806419,0,0.992199999999998,0,35.0595667578746,-2.23718456737743e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069692
1.22,0,0,-0.00576827617548414,0,0.243525556701977,0.756874443298022,0,1.0004,0,34.8280010607559,-2.21562911839612e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066695
1.23,0,0,-0.00552880602639316,0,0.243582042108398,0.765017957891601,0,1.0086,0,34.6063220335636,-2.19392114075845e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066591
1.24,0,0,-0.00529956002939524,0,0.243636183934283,0.773163816065716,0,1.0168,0,34.3941075713374,-2.17207692276844e-06,-660,660,-1.32,1.32,0,0,0,0,0.0065773
1.25,0,0,-0.00508010166674322,0,0.243688082238556,0.781311917761442,0,1.025,0,34.1909535853192,-2.15011209192539e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066075
1.26,0,0,-0.00487001305765444,0,0.243737832808149,0.789462167191849,0,1.0332,0,33.9964732420631,-2.128041650451e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066646
