sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_imu_deg,variance_imu_rad2,imu_valid,K_imu_eff,quality_code,observer_update_available,imu_uncertainty_halfwidth_deg,delta_abs_error_deg,imu_locally_better
1948,1948.0,19.48,-3.146953599999999,0.0,-2.3152381760949075,1.1787300498195e-05,1,1.0,1,1,0.3855545932702256,-2.3152381760949075,1
1949,1949.0,19.49,-3.1774768000000084,0.0,-2.355134804416104,1.17148736387195e-05,1,1.0,1,1,0.3843682514077921,-2.355134804416104,1
1950,1950.0,19.5,-3.208,0.0,-2.3947818229215523,1.17880630442865e-05,1,1.0,1,1,0.38556706425089804,-2.3947818229215523,1
1951,1951.0,19.51,-3.237947200000004,0.0,-2.3882309764478937,1.18184343373325e-05,1,1.0,1,1,0.38606344085249106,-2.3882309764478937,1
1952,1952.0,19.52,-3.267894400000001,0.0,-2.3823112639014594,1.18073434978096e-05,1,1.0,1,1,0.3858822504951924,-2.3823112639014594,1
1953,1953.0,19.53,-3.297841600000004,0.0,-2.417162708674321,1.17669281187684e-05,1,1.0,1,1,0.38522126583576366,-2.417162708674321,1
1954,1954.0,19.54,-3.327788799999996,0.0,-2.459375603130587,1.17266068090836e-05,1,1.0,1,1,0.38456068752170364,-2.459375603130587,1
1955,1955.0,19.55,-3.3577360000000045,0.0,-2.5201159158637827,1.17493334761455e-05,1,1.0,1,1,0.3849331546996581,-2.5201159158637827,1
1956,1956.0,19.56,-3.3870783999999996,0.0,-2.5551339035391694,1.1880674872848e-05,1,1.0,1,1,0.3870786870928234,-2.5551339035391694,1
1957,1957.0,19.57,-3.416420800000001,0.0,-2.6194735214129232,1.18997105779496e-05,1,1.0,1,1,0.3873886596627759,-2.6194735214129232,1
1958,1958.0,19.58,-3.4457632000000076,0.0,-2.6783701195459466,1.17963209969385e-05,1,1.0,1,1,0.3857020922499421,-2.6783701195459466,1
1959,1959.0,19.59,-3.4751056000000022,0.0,-2.7428750341609605,1.17067581787245e-05,1,1.0,1,1,0.3842350930964886,-2.7428750341609605,1
1960,1960.0,19.6,-3.5044480000000036,0.0,-2.7839626999508664,1.18594085724799e-05,1,1.0,1,1,0.38673209825440424,-2.7839626999508664,1
1961,1961.0,19.61,-3.5331568000000004,0.0,-2.8240357813042336,1.17603287118293e-05,1,1.0,1,1,0.38511322623452593,-2.8240357813042336,1
1962,1962.0,19.62,-3.5618656000000035,0.0,-2.8612568306696806,1.1909659024106e-05,1,1.0,1,1,0.3875505589813323,-2.8612568306696806,1
1963,1963.0,19.63,-3.590574399999995,0.0,-2.9027288024777285,1.18239074834432e-05,1,1.0,1,1,0.3861528239714541,-2.9027288024777285,1
1964,1964.0,19.64,-3.619283200000004,0.0,-2.9486149353017663,1.18945145282182e-05,1,1.0,1,1,0.3873040731297795,-2.9486149353017663,1
1965,1965.0,19.65,-3.6479920000000066,0.0,-2.9758171462217513,1.17880497726977e-05,1,1.0,1,1,0.3855668472055297,-2.9758171462217513,1
1966,1966.0,19.66,-3.6760383999999986,0.0,-2.9669908016030457,1.17095931795694e-05,1,1.0,1,1,0.38428161497966684,-2.9669908016030457,1
1967,1967.0,19.67,-3.7040848000000084,0.0,-3.0045035553131707,1.16463560819499e-05,1,1.0,1,1,0.38324256300672155,-3.0045035553131707,1
1968,1968.0,19.68,-3.7321312000000004,0.0,-3.0058494787476264,1.15831942202205e-05,1,1.0,1,1,0.3822019275272831,-3.0058494787476264,1
1969,1969.0,19.69,-3.760177600000004,-2.0215731583721337,-3.005294254961488,1.16210215828756e-05,1,1.0,1,1,0.3828254993253736,-0.9837210965893544,1
1970,1970.0,19.7,-3.7882240000000014,-2.0565731583721387,-3.0137172288934506,1.16400477852406e-05,1,1.0,1,1,0.3831387564921533,-0.9571440705213119,1
1971,1971.0,19.71,-3.815579200000004,-2.0915731583721375,-3.0581753383734336,1.1585123783833e-05,1,1.0,1,1,0.38223376037958123,-0.966602180001296,1
1972,1972.0,19.72,-3.842934400000001,-2.1265731583721363,-3.1090083667830597,1.15768884548679e-05,1,1.0,1,1,0.3820978800719548,-0.9824352084109234,1
1973,1973.0,19.73,-3.870289600000004,-2.1615731583721356,-3.126443341488531,1.1693890521468e-05,1,1.0,1,1,0.38402386618038564,-0.9648701831163953,1
1974,1974.0,19.74,-3.897644800000007,-2.196573158372135,-3.1916221840107495,1.16320825410911e-05,1,1.0,1,1,0.38300764380015356,-0.9950490256386146,1
1975,1975.0,19.75,-3.925000000000004,-2.231573158372134,-3.211299469014692,1.15687751492369e-05,1,1.0,1,1,0.3819639658413382,-0.9797263106425578,1
1976,1976.0,19.76,-3.951635200000004,-2.266573158372133,-3.239561321791517,1.15143370974619e-05,1,1.0,1,1,0.3810642209271852,-0.9729881634193842,1
1977,1977.0,19.77,-3.9782703999999987,-2.301573158372132,-3.2976880186634894,1.15037612114244e-05,1,1.0,1,1,0.38088917751949347,-0.9961148602913572,1
1978,1978.0,19.78,-4.004905600000005,-2.336573158372137,-3.368540491612755,1.16140640530533e-05,1,1.0,1,1,0.3827108829557026,-1.0319673332406176,1
1979,1979.0,19.79,-4.031540799999999,-2.371573158372136,-3.437602433521135,1.16175372462013e-05,1,1.0,1,1,0.38276810364298536,-1.066029275148999,1
1980,1980.0,19.8,-4.0581760000000004,-2.4065731583721353,-3.4773562639869904,1.15864705894928e-05,1,1.0,1,1,0.38225597764893093,-1.0707831056148551,1
1981,1981.0,19.81,-4.084062399999996,-2.4415731583721345,-3.512587527120698,1.16187536774625e-05,1,1.0,1,1,0.3827881422660477,-1.0710143687485636,1
1982,1982.0,19.82,-4.109948799999999,-2.4765731583721333,-3.583914092663693,1.16952823626791e-05,1,1.0,1,1,0.38404671932487655,-1.1073409342915599,1
1983,1983.0,19.83,-4.135835200000007,-2.5115731583721326,-3.632322182201749,1.16616249166838e-05,1,1.0,1,1,0.38349370381980535,-1.1207490238296165,1
1984,1984.0,19.84,-4.161721599999998,-2.546573158372132,-3.680724979326624,1.16219038400786e-05,1,1.0,1,1,0.382840030928369,-1.134151820954492,1
1985,1985.0,19.85,-4.187608,-2.581573158372131,-3.736565439557778,1.15809410189001e-05,1,1.0,1,1,0.38216475212664414,-1.1549922811856468,1
1986,1986.0,19.86,-4.212716799999996,-2.616573158372136,-3.800152520154414,1.15857347264798e-05,1,1.0,1,1,0.38224383881426127,-1.1835793617822779,1
1987,1987.0,19.87,-4.2378256,-2.651573158372135,-3.880152520154411,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.228579361782276,1
1988,1988.0,19.88,-4.262934399999997,-2.6865731583721337,-3.9601525201544128,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.273579361782279,1
1989,1989.0,19.89,-4.2880432,-2.721573158372133,-4.0401525201544155,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.3185793617822825,1
1990,1990.0,19.9,-4.313152000000008,-2.7565731583721322,-4.120152520154411,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.363579361782279,1
1991,1991.0,19.91,-4.337454399999998,-2.7915731583721315,-4.200152520154413,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.4085793617822815,1
1992,1992.0,19.92,-4.3617568000000055,-2.8265731583721303,-4.2801525201544095,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.4535793617822792,1
1993,1993.0,19.93,-4.386059200000001,-2.86157315837213,-4.360152520154412,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.4985793617822822,1
1994,1994.0,19.94,-4.410361600000003,-2.8965731583721346,-4.440152520154414,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.4839975214734582,1
1995,1995.0,19.95,-4.434664,-2.9315731583721334,-4.52015252015441,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.4176023214734563,1
1996,1996.0,19.96,-4.458131200000005,-2.9665731583721326,-4.6001525201544124,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.3495367214734646,1
1997,1997.0,19.97,-4.4815983999999975,-3.001573158372132,-4.680152520154409,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.2814711214734542,1
1998,1998.0,19.98,-4.505065600000003,-3.0365731583721307,-4.760152520154411,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.2134055214734638,1
1999,1999.0,19.99,-4.528532800000008,-3.0715731583721304,-4.840152520154413,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.1453399214734725,1
2000,2000.0,20.0,-4.552000000000001,-3.106573158372129,-4.908103381307644,0.000126295595625,1,1.0,1,1,1.2620390890265376,-1.0893234603202298,1
2001,2001.0,20.01,-4.574603200000007,-3.1415731583721285,-4.98810338130764,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-1.019529860320246,1
2002,2002.0,20.02,-4.597206400000003,-3.1765731583721273,-5.020478023356597,0.0001252499990211,1,1.0,1,1,1.2568040436555965,-0.997361618271281,1
2003,2003.0,20.03,-4.619809600000004,-3.2115731583721323,-5.1004780233566,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-0.9275680182712764,1
2004,2004.0,20.04,-4.6424128,-3.246573158372131,-5.180478023356602,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-0.8577744182712665,1
2005,2005.0,20.05,-4.6650160000000005,-3.281573158372131,-5.138111201764958,0.0001255474896034,1,1.0,1,1,1.2582957227815585,-0.9103476398629122,1
2006,2006.0,20.06,-4.686726399999996,-3.3165731583721296,-5.127511447022613,6.84975596230575e-05,1,1.0,1,1,0.9294290729963685,-0.9293681946052494,1
2007,2007.0,20.07,-4.708436800000003,-3.351573158372129,-5.106729451598476,4.79896737802108e-05,1,1.0,1,1,0.777951643510494,-0.9585709900294015,1
2008,2008.0,20.08,-4.730147200000005,-3.3865731583721277,-5.175396269883682,3.61298121054368e-05,1,1.0,1,1,0.6750120959239843,-0.8983249717441999,1
2009,2009.0,20.09,-4.7518576,-3.4215731583721274,-5.222169990402563,2.93132468573462e-05,1,1.0,1,1,0.6080099219289655,-0.8599720512253102,1
2010,2010.0,20.1,-4.773568000000001,-3.456573158372126,-5.178117456181725,2.55435451759836e-05,1,1.0,1,1,0.5675698146245333,-0.912445385446151,1
2011,2011.0,20.11,-4.794356800000002,-3.4915731583721312,-5.215382353588664,2.31633753996237e-05,1,1.0,1,1,0.540479998393823,-0.8817580880392084,1
2012,2012.0,20.12,-4.815145600000002,-3.52657315837213,-5.184107057984597,2.0698374583283e-05,1,1.0,1,1,0.5109128489222127,-0.9196109836432771,1
2013,2013.0,20.13,-4.835934399999997,-3.5615731583721293,-5.183495004964239,1.88331550116241e-05,1,1.0,1,1,0.487349185158829,-0.9268006366636246,1
2014,2014.0,20.14,-4.856723200000002,-3.5965731583721285,-5.174563398175093,1.78297430752337e-05,1,1.0,1,1,0.474188750066939,-0.9423098434527826,1
2015,2015.0,20.15,-4.877512000000002,-3.6315731583721274,-5.164943407839811,1.66223794092851e-05,1,1.0,1,1,0.45785219357819923,-0.9585074337880659,1
2016,2016.0,20.16,-4.8973504000000005,-3.6665731583721266,-5.176476979600032,1.60170002527305e-05,1,1.0,1,1,0.44943748849577014,-0.9516506620278422,1
2017,2017.0,20.17,-4.9171888000000035,-3.701573158372126,-5.178136058745885,1.51562975559287e-05,1,1.0,1,1,0.4371950792991299,-0.9546683828819962,1
2018,2018.0,20.18,-4.9370272,-3.7365731583721304,-5.176919255268206,1.46625633786498e-05,1,1.0,1,1,0.430015049330475,-0.9605619863596635,1
2019,2019.0,20.19,-4.956865600000003,-3.7715731583721297,-5.219837582140885,1.44535229130673e-05,1,1.0,1,1,0.42693873740299043,-0.9223204594869916,1
2020,2020.0,20.2,-4.976704000000001,-3.806573158372129,-5.255668035613657,1.39550319368995e-05,1,1.0,1,1,0.41951174203242686,-0.8911668060142155,1
2021,2021.0,20.21,-4.9955632,-3.8415731583721278,-5.260725281348038,1.39039645518124e-05,1,1.0,1,1,0.41874345275089486,-0.8888279602798348,1
2022,2022.0,20.22,-5.0144224,-3.8756663631398687,-5.279477016574113,1.35484169340965e-05,1,1.0,1,1,0.4133547953502504,-0.8737014202860185,1
2023,2023.0,20.23,-5.033281599999999,-3.9050712997553507,-5.306056125449983,1.31783049182704e-05,1,1.0,1,1,0.40766974317254767,-0.8554357747946639,1
2024,2024.0,20.24,-5.052140800000004,-3.9369872910073496,-5.355712852863982,1.3234717586948e-05,1,1.0,1,1,0.4085413719251318,-0.811581456128676,1
2025,2025.0,20.25,-5.070999999999997,-3.9682454286425104,-5.381920308871073,1.29023841334531e-05,1,1.0,1,1,0.403379373951978,-0.791834262486411,1
2026,2026.0,20.26,-5.088851200000002,-3.999823655968577,-5.379435733550694,1.28195183564568e-05,1,1.0,1,1,0.40208193201181086,-0.7984430104807339,1
2027,2027.0,20.27,-5.106702400000002,-4.03184260537255,-5.4130335753736425,1.26272609580467e-05,1,1.0,1,1,0.3990554823533207,-0.7685286192538126,1
2028,2028.0,20.28,-5.1245536000000005,-4.063440675898762,-5.475597222844426,1.24087650353625e-05,1,1.0,1,1,0.3955878864515323,-0.7100693012568131,1
2029,2029.0,20.29,-5.1424048,-4.093482320039521,-5.538512466541766,1.22442502837116e-05,1,1.0,1,1,0.3929567949799798,-0.652814813418714,1
2030,2030.0,20.3,-5.1602559999999995,-4.1234317595022825,-5.55845035463645,1.20786889324319e-05,1,1.0,1,1,0.390291058861495,-0.6386298858612669,1
2031,2031.0,20.31,-5.177070399999997,-4.154847103557615,-5.5980228028209735,1.19611245667511e-05,1,1.0,1,1,0.38838702283183413,-0.6012708936214057,1
2032,2032.0,20.32,-5.193884800000001,-4.186963013783001,-5.651606656500053,1.18453894722891e-05,1,1.0,1,1,0.38650345113483475,-0.5491999297169485,1
2033,2033.0,20.33,-5.210699200000005,-4.2171410665230535,-5.725939170159189,1.17728313337969e-05,1,1.0,1,1,0.3853178823360346,-0.4783181633177671,1
2034,2034.0,20.34,-5.227513600000003,-4.246514267756523,-5.7451240935847085,1.17268523997853e-05,1,1.0,1,1,0.38456471443401297,-0.46338883865877367,1
2035,2035.0,20.35,-5.244328000000007,-4.275697023265096,-5.728241308506168,1.17410892383892e-05,1,1.0,1,1,0.38479808161916923,-0.4847176682287513,1
2036,2036.0,20.36,-5.260076800000002,-4.30540397088022,-5.715433998687291,1.17730371815904e-05,1,1.0,1,1,0.3853212509602387,-0.49931563043249305,1
2037,2037.0,20.37,-5.275825600000003,-4.337761076637399,-5.699152943987096,1.16907335051946e-05,1,1.0,1,1,0.38397202494628085,-0.5147371793755102,1
2038,2038.0,20.38,-5.291574399999998,-4.366350687840909,-5.6719890102311785,1.16262186594878e-05,1,1.0,1,1,0.38291109210410035,-0.5448091019279087,1
2039,2039.0,20.39,-5.307323199999999,-4.395337051181924,-5.633889446255524,1.15708095750506e-05,1,1.0,1,1,0.3819975494827253,-0.5854199025625499,1
2040,2040.0,20.4,-5.323072000000006,-4.424966695064182,-5.652626740083878,1.15654677808469e-05,1,1.0,1,1,0.3819093625737727,-0.568550564851952,1
2041,2041.0,20.41,-5.337726400000003,-4.45492839267515,-5.667182768797153,1.17796856624639e-05,1,1.0,1,1,0.38543003509784335,-0.5533416385277024,1
2042,2042.0,20.42,-5.352380800000006,-4.484723845228958,-5.640555471055186,1.17178225665839e-05,1,1.0,1,1,0.3844166259340446,-0.5794822837158682,1
2043,2043.0,20.43,-5.367035200000002,-4.512035627870968,-5.6392044507234145,1.16404940802634e-05,1,1.0,1,1,0.38314610144830064,-0.5828303214056216,1
2044,2044.0,20.44,-5.381689600000005,-4.5390426687071415,-5.617978989391148,1.19427347763875e-05,1,1.0,1,1,0.3880883425831696,-0.6063575419017209,1
2045,2045.0,20.45,-5.396344000000001,-4.567678157355711,-5.605475939559635,1.18346582256972e-05,1,1.0,1,1,0.3863283364345173,-0.6195339030846565,1
2046,2046.0,20.46,-5.409875200000004,-4.596154543716937,-5.617449109767464,1.19253909929295e-05,1,1.0,1,1,0.3878064404135369,-0.6061467465156065,1
2047,2047.0,20.47,-5.4234064,-4.624440385561311,-5.608107373241877,1.20770992682312e-05,1,1.0,1,1,0.39026537510796266,-0.6142650411968127,1
2048,2048.0,20.48,-5.436937600000003,-4.651422380759935,-5.609535199303867,1.21697711034466e-05,1,1.0,1,1,0.3917598355271413,-0.6129176199362041,1
2049,2049.0,20.49,-5.450468800000005,-4.678092439604574,-5.590632909503135,1.22020395855303e-05,1,1.0,1,1,0.3922788726725332,-0.6322122508922998,1
2050,2050.0,20.5,-5.464000000000002,-4.704719469449045,-5.594280410699157,1.20778612047753e-05,1,1.0,1,1,0.3902776857114739,-0.6290001198518027,1
2051,2051.0,20.51,-5.476379200000003,-4.732744375775355,-5.571469813773105,1.1940760585196e-05,1,1.0,1,1,0.388056264827659,-0.6485442104515453,1
2052,2052.0,20.52,-5.488758399999998,-4.7626795111320614,-5.562194350751677,1.18341411660115e-05,1,1.0,1,1,0.3863198969432245,-0.6526429381162577,1
2053,2053.0,20.53,-5.5011376,-4.792289079326056,-5.587483538826234,1.18554508268991e-05,1,1.0,1,1,0.3866675623645056,-0.6225025818477095,1
2054,2054.0,20.54,-5.5135168000000006,-4.821960702605747,-5.659368006492462,1.17776213566931e-05,1,1.0,1,1,0.38539626168786695,-0.5457048909017921,1
2055,2055.0,20.55,-5.525896000000001,-4.85350443113509,-5.712019539744539,1.18455047607833e-05,1,1.0,1,1,0.38650533200555526,-0.4862680291203736,1
2056,2056.0,20.56,-5.537094399999999,-4.885707638033832,-5.792019539744552,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-0.3964616222216142,1
2057,2057.0,20.57,-5.548292800000003,-4.916920049689141,-5.872019539744525,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-0.3076460105663399,1
2058,2058.0,20.58,-5.559491200000001,-4.947126752310613,-5.792019539744552,0.0012184696791468,1,1.0,1,1,3.9199999999999444,-0.37983610794483713,1
2059,2059.0,20.59,-5.5706896,-4.97412684020143,-5.787225088224967,0.0001263687484335,1,1.0,1,1,1.2624045346249821,-0.38002727157360194,1
2060,2060.0,20.6,-5.581888000000003,-4.9983456252111,-5.794298819959764,6.62027960683549e-05,1,1.0,1,1,0.9137278661233608,-0.37113155482914184,1
2061,2061.0,20.61,-5.591876800000003,-5.024288309986579,-5.86633545348002,4.57808827366447e-05,1,1.0,1,1,0.7598376078182576,-0.2931298365334074,1
2062,2062.0,20.62,-5.601865600000003,-5.050492128183553,-5.857828330641144,3.54761787166533e-05,1,1.0,1,1,0.6688783218029413,-0.2954107411753082,1
2063,2063.0,20.63,-5.611854400000001,-5.078068476674129,-5.849885607751776,3.01048370760352e-05,1,1.0,1,1,0.6161647430570301,-0.29575471557409827,1
2064,2064.0,20.64,-5.621843200000002,-5.1046196256905665,-5.853286449974536,2.55784096690684e-05,1,1.0,1,1,0.5679570217673189,-0.2857803243349011,1
2065,2065.0,20.65,-5.631832,-5.13113272446278,-5.867950265999136,2.22730771596048e-05,1,1.0,1,1,0.5299913903004524,-0.2645810095380847,1
2066,2066.0,20.66,-5.6405824,-5.154128702313411,-5.8153111336209795,1.99450293920175e-05,1,1.0,1,1,0.5015289927466615,-0.31172496406561034,1
2067,2067.0,20.67,-5.6493328,-5.18912870231341,-5.786074706347333,1.8197485063094e-05,1,1.0,1,1,0.47905391039590456,-0.3234621913392566,1
2068,2068.0,20.68,-5.658083199999998,-5.2241287023134095,-5.78652893134923,1.68978112290943e-05,1,1.0,1,1,0.4616299003349127,-0.3055087663373568,1
2069,2069.0,20.69,-5.666833600000004,-5.259128702313409,-5.792245040220781,1.58901119389768e-05,1,1.0,1,1,0.4476537037701974,-0.28229345746581824,1
2070,2070.0,20.7,-5.675583999999997,-5.294128702313407,-5.847932055883723,1.51327162169549e-05,1,1.0,1,1,0.43685483595859803,-0.20910724180286433,1
2071,2071.0,20.71,-5.683067200000001,-5.324774389081862,-5.847026552366439,1.4444543725875e-05,1,1.0,1,1,0.42680609989838847,-0.19433345855170003,1
2072,2072.0,20.72,-5.6905503999999985,-5.34904918778677,-5.828684199192206,1.40028175916924e-05,1,1.0,1,1,0.4202293868027063,-0.20336741302102102,1
2073,2073.0,20.73,-5.698033600000002,-5.3737292299085535,-5.816145342125269,1.36716744715021e-05,1,1.0,1,1,0.41523079829624904,-0.20619262796618187,1
2074,2074.0,20.74,-5.705516800000005,-5.399316006947299,-5.800122479857336,1.32604832300276e-05,1,1.0,1,1,0.4089388572836247,-0.21159511319537483,1
2075,2075.0,20.75,-5.713000000000003,-5.423218521563989,-5.773976712227041,1.29549763961204e-05,1,1.0,1,1,0.40420065857368337,-0.2288047662089756,1
2076,2076.0,20.76,-5.719187200000003,-5.447401354485256,-5.739665369258618,1.32424057292406e-05,1,1.0,1,1,0.40866001700256693,-0.2513076762561317,1
2077,2077.0,20.77,-5.725374399999999,-5.470428366764909,-5.767427514045416,1.30671065455967e-05,1,1.0,1,1,0.40594614343548546,-0.2128929191896729,1
2078,2078.0,20.78,-5.731561599999988,-5.4927443132977105,-5.791739153609191,1.3095157866264e-05,1,1.0,1,1,0.40638163466783633,-0.1786397330930738,1
2079,2079.0,20.79,-5.7377488000000225,-5.514099103138654,-5.774033234164657,1.28527161250741e-05,1,1.0,1,1,0.4026022164724086,-0.18736526269673437,1
2080,2080.0,20.8,-5.743936,-5.535443696216689,-5.767481869432109,1.26218775377318e-05,1,1.0,1,1,0.39897040798851763,-0.18494643435120217,1
2081,2081.0,20.81,-5.748798400000001,-5.556901337323636,-5.724264142749696,1.2408766232848e-05,1,1.0,1,1,0.39558790553927975,-0.16736280542606075,1
2082,2082.0,20.82,-5.753660800000002,-5.577466462604459,-5.709395948165398,1.22173414379916e-05,1,1.0,1,1,0.3925247624148346,-0.13192948556093942,1
2083,2083.0,20.83,-5.758523200000004,-5.599831994702673,-5.707029355386987,1.2235224072382e-05,1,1.0,1,1,0.39281192841357726,-0.10719736068431374,1
2084,2084.0,20.84,-5.763385600000006,-5.620722740486138,-5.67351040711487,1.2107370882973e-05,1,1.0,1,1,0.390754174987369,-0.05278766662873213,1
2085,2085.0,20.85,-5.768248000000008,-5.640215825291538,-5.685105249799421,1.20339591148912e-05,1,1.0,1,1,0.3895677253838153,-0.04488942450788347,1
2086,2086.0,20.86,-5.771756800000009,-5.659791597308926,-5.7447535123110836,1.19159528759998e-05,1,1.0,1,1,0.38765294913553305,-0.08496191500215744,1
2087,2087.0,20.87,-5.77526560000001,-5.678042408280192,-5.783384656564614,1.18095833830392e-05,1,1.0,1,1,0.3859188502166186,-0.0891041351552131,1
2088,2088.0,20.88,-5.778774400000011,-5.695999062862713,-5.764739242719108,1.17161890000565e-05,1,1.0,1,1,0.3843898294871456,-0.06874017985639558,1
2089,2089.0,20.89,-5.782283200000013,-5.7111688184321485,-5.757182052974579,1.16412589643006e-05,1,1.0,1,1,0.38315868929555397,-0.046013234542430226,1
2090,2090.0,20.9,-5.785792000000014,-5.729615484241646,-5.7577323920932875,1.16392406739082e-05,1,1.0,1,1,0.3831254729988776,-0.02811690785164167,1
2091,2091.0,20.91,-5.787918399999991,-5.745673290343547,-5.767384561226046,1.15758989878072e-05,1,1.0,1,1,0.3820815509284843,-0.021711270882499356,1
2092,2092.0,20.92,-5.790044800000024,-5.762400302496378,-5.783604994971686,1.17179930468811e-05,1,1.0,1,1,0.3844194223248374,-0.021204692475308207,1
2093,2093.0,20.93,-5.792171200000001,-5.779630218775176,-5.764269646815262,1.16495685223058e-05,1,1.0,1,1,0.38329541468759304,0.015360571959913472,0
2094,2094.0,20.94,-5.794297599999977,-5.794151967940864,-5.774075523099318,1.16487957601698e-05,1,1.0,1,1,0.3832827017233775,0.02007644484154536,0
2095,2095.0,20.95,-5.796424000000012,-5.810766277801347,-5.779359468935705,1.20076985542072e-05,1,1.0,1,1,0.3891424350023637,0.0027222532629709306,0
2096,2096.0,20.96,-5.797139199999997,-5.826402538909626,-5.775424070063342,1.19376713777358e-05,1,1.0,1,1,0.3880060643465172,-0.0075482089729748125,1
2097,2097.0,20.97,-5.797854399999982,-5.84175003742619,-5.779531451539192,1.18452712590169e-05,1,1.0,1,1,0.386501522538406,-0.02557268896541931,1
2098,2098.0,20.98,-5.7985696000000235,-5.8544290368234755,-5.77721626038315,1.17638513166313e-05,1,1.0,1,1,0.38517089894767037,-0.03450609720657827,1
2099,2099.0,20.99,-5.799284800000009,-5.867765964116594,-5.76328990521989,1.18057575842166e-05,1,1.0,1,1,0.3858563345701848,-0.03248626933646648,1
2100,2100.0,21.0,-5.799999999999994,-5.880382811795757,-5.7627002302187265,1.17839915826254e-05,1,1.0,1,1,0.3855004732814157,-0.04308304201449609,1
2101,2101.0,21.01,-5.799999999999994,-5.894041284167007,-5.78421734374386,1.17989628423209e-05,1,1.0,1,1,0.38574527979322126,-0.07825862791087967,1
2102,2102.0,21.02,-5.799999999999994,-5.904908226067585,-5.814283096653255,1.17073302127545e-05,1,1.0,1,1,0.38424448053152754,-0.0906251294143301,1
2103,2103.0,21.03,-5.799999999999994,-5.918461094969238,-5.814492312193293,1.16323272603987e-05,1,1.0,1,1,0.3830116726948976,-0.10396878277594457,1
2104,2104.0,21.04,-5.799999999999994,-5.931706396669753,-5.79337382139055,1.15739783106553e-05,1,1.0,1,1,0.3820498520622143,-0.1250802180603161,1
2105,2105.0,21.05,-5.799999999999994,-5.941935843960171,-5.798424382400702,1.15551880064522e-05,1,1.0,1,1,0.38173959793796425,-0.14036022636088585,1
2106,2106.0,21.06,-5.799999999999994,-5.952714819870534,-5.737673854530248,1.1515480550945e-05,1,1.0,1,1,0.3810831416166622,-0.09038867440079557,1
2107,2107.0,21.07,-5.799999999999994,-5.96784565637518,-5.749378661642922,1.16264500626572e-05,1,1.0,1,1,0.3829149027325606,-0.11722431801811428,1
2108,2108.0,21.08,-5.799999999999994,-5.982334074907904,-5.7308269494042126,1.16155143590205e-05,1,1.0,1,1,0.38273477771587916,-0.11316102431212904,1
2109,2109.0,21.09,-5.799999999999994,-5.992933737377813,-5.705846699866911,1.19165938706728e-05,1,1.0,1,1,0.3876633754999362,-0.09878043724473695,1
2110,2110.0,21.1,-5.799999999999994,-6.005110896114146,-5.690932598031354,1.18228894186619e-05,1,1.0,1,1,0.38613619930429094,-0.09604349414551283,1
2111,2111.0,21.11,-5.799999999999994,-6.017785632797567,-5.664543118733966,1.17796281017383e-05,1,1.0,1,1,0.3854290934063489,-0.08232875153154584,1
2112,2112.0,21.12,-5.799999999999994,-6.029191564157998,-5.643059072918998,1.17258788269806e-05,1,1.0,1,1,0.3845487506653066,-0.0722506370770084,1
2113,2113.0,21.13,-5.799999999999994,-6.041612345062592,-5.614646170587398,1.21613285175595e-05,1,1.0,1,1,0.3916239233618657,-0.056258515650002394,1
2114,2114.0,21.14,-5.799999999999994,-6.0525406581389385,-5.585043996429976,1.20330150065383e-05,1,1.0,1,1,0.38955244357364677,-0.0375846545689269,1
2115,2115.0,21.15,-5.799999999999994,-6.065709686043695,-5.599127848791369,1.23087803651561e-05,1,1.0,1,1,0.39399092165595084,-0.06483753483507648,1
2116,2116.0,21.16,-5.799999999999994,-6.076581154103671,-5.599988531652705,1.21379925559576e-05,1,1.0,1,1,0.39124800599693693,-0.07656968575638867,1
2117,2117.0,21.17,-5.799999999999994,-6.089240976892954,-5.585195333419147,1.1994400109342e-05,1,1.0,1,1,0.3889268890006229,-0.07443631031211417,1
2118,2118.0,21.18,-5.799999999999994,-6.100588051681892,-5.5939343715125736,1.18726815152405e-05,1,1.0,1,1,0.3869484512686959,-0.09452242319447812,1
2119,2119.0,21.19,-5.799999999999994,-6.108904106216196,-5.576202284338336,1.17724375293595e-05,1,1.0,1,1,0.38531143778771276,-0.08510639055454483,1
